t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.504,2025/09/20 05:29:59.483,116.29,94.00,15359.00,24564.00
0.605,2025/09/20 05:29:59.584,125.47,94.00,15359.00,24564.00
0.706,2025/09/20 05:29:59.685,133.27,94.00,15359.00,24564.00
0.808,2025/09/20 05:29:59.786,140.16,93.00,15359.00,24564.00
0.908,2025/09/20 05:29:59.887,146.37,93.00,15359.00,24564.00
1.009,2025/09/20 05:29:59.988,149.71,81.00,15359.00,24564.00
1.110,2025/09/20 05:30:00.089,239.79,81.00,15359.00,24564.00
1.210,2025/09/20 05:30:00.189,254.59,94.00,15359.00,24564.00
1.311,2025/09/20 05:30:00.290,256.63,94.00,15359.00,24564.00
1.412,2025/09/20 05:30:00.391,257.05,94.00,15359.00,24564.00
1.513,2025/09/20 05:30:00.491,256.92,94.00,15359.00,24564.00
1.614,2025/09/20 05:30:00.592,256.49,94.00,15359.00,24564.00
1.714,2025/09/20 05:30:00.693,256.09,94.00,15359.00,24564.00
1.815,2025/09/20 05:30:00.793,256.22,94.00,15359.00,24564.00
1.914,2025/09/20 05:30:00.894,252.36,94.00,15359.00,24564.00
2.015,2025/09/20 05:30:00.995,252.82,82.00,15359.00,24564.00
2.117,2025/09/20 05:30:01.095,257.44,82.00,15359.00,24564.00
2.217,2025/09/20 05:30:01.196,257.41,95.00,15359.00,24564.00
2.317,2025/09/20 05:30:01.297,257.45,95.00,15359.00,24564.00
2.418,2025/09/20 05:30:01.397,257.20,95.00,15359.00,24564.00
2.520,2025/09/20 05:30:01.498,256.90,95.00,15359.00,24564.00
2.619,2025/09/20 05:30:01.599,256.69,95.00,15359.00,24564.00
2.722,2025/09/20 05:30:01.700,256.78,95.00,15359.00,24564.00
2.821,2025/09/20 05:30:01.800,253.40,83.00,15359.00,24564.00
2.922,2025/09/20 05:30:01.901,253.71,83.00,15359.00,24564.00
3.023,2025/09/20 05:30:02.002,258.15,95.00,15359.00,24564.00
3.124,2025/09/20 05:30:02.103,258.21,95.00,15359.00,24564.00
3.225,2025/09/20 05:30:02.204,258.11,95.00,15359.00,24564.00
3.329,2025/09/20 05:30:02.305,258.00,95.00,15359.00,24564.00
3.427,2025/09/20 05:30:02.406,257.68,95.00,15359.00,24564.00
3.528,2025/09/20 05:30:02.507,257.56,95.00,15359.00,24564.00
3.630,2025/09/20 05:30:02.608,257.51,95.00,15361.00,24564.00
3.730,2025/09/20 05:30:02.708,253.87,95.00,15361.00,24564.00
3.830,2025/09/20 05:30:02.809,254.12,82.00,15361.00,24564.00
3.930,2025/09/20 05:30:02.910,257.88,82.00,15361.00,24564.00
4.031,2025/09/20 05:30:03.010,257.84,95.00,15361.00,24564.00
4.132,2025/09/20 05:30:03.110,257.47,95.00,15361.00,24564.00
4.232,2025/09/20 05:30:03.211,257.00,95.00,15361.00,24564.00
4.334,2025/09/20 05:30:03.312,256.66,95.00,15361.00,24564.00
4.433,2025/09/20 05:30:03.412,256.46,95.00,15361.00,24564.00
4.533,2025/09/20 05:30:03.513,256.56,95.00,15361.00,24564.00
4.634,2025/09/20 05:30:03.613,252.99,83.00,15361.00,24564.00
4.735,2025/09/20 05:30:03.713,253.34,83.00,15361.00,24564.00
