t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.165,2025/09/20 01:25:54.344,13.76,0.00,3.00,24564.00
1.256,2025/09/20 01:25:54.445,13.76,0.00,3.00,24564.00
1.357,2025/09/20 01:25:54.546,13.76,0.00,3.00,24564.00
1.458,2025/09/20 01:25:54.647,13.76,0.00,3.00,24564.00
1.559,2025/09/20 01:25:54.747,13.76,0.00,3.00,24564.00
1.659,2025/09/20 01:25:54.848,13.76,0.00,3.00,24564.00
1.759,2025/09/20 01:25:54.948,13.76,0.00,3.00,24564.00
1.860,2025/09/20 01:25:55.049,13.76,0.00,3.00,24564.00
1.961,2025/09/20 01:25:55.150,13.76,0.00,3.00,24564.00
2.062,2025/09/20 01:25:55.250,13.60,0.00,3.00,24564.00
2.166,2025/09/20 01:25:55.351,13.60,0.00,3.00,24564.00
2.263,2025/09/20 01:25:55.452,13.60,0.00,3.00,24564.00
2.363,2025/09/20 01:25:55.552,13.60,0.00,3.00,24564.00
2.464,2025/09/20 01:25:55.653,13.60,0.00,3.00,24564.00
2.564,2025/09/20 01:25:55.753,13.60,0.00,3.00,24564.00
2.664,2025/09/20 01:25:55.854,13.60,0.00,3.00,24564.00
2.766,2025/09/20 01:25:55.954,13.60,0.00,3.00,24564.00
2.865,2025/09/20 01:25:56.055,13.60,0.00,3.00,24564.00
2.967,2025/09/20 01:25:56.156,13.60,0.00,3.00,24564.00
3.067,2025/09/20 01:25:56.256,13.54,0.00,3.00,24564.00
3.167,2025/09/20 01:25:56.357,13.54,0.00,3.00,24564.00
3.268,2025/09/20 01:25:56.457,13.54,0.00,3.00,24564.00
3.369,2025/09/20 01:25:56.558,13.54,0.00,3.00,24564.00
3.470,2025/09/20 01:25:56.658,13.54,0.00,3.00,24564.00
3.570,2025/09/20 01:25:56.759,13.54,0.00,3.00,24564.00
3.671,2025/09/20 01:25:56.859,13.54,0.00,3.00,24564.00
3.771,2025/09/20 01:25:56.960,13.54,0.00,3.00,24564.00
3.872,2025/09/20 01:25:57.061,13.54,0.00,3.00,24564.00
3.973,2025/09/20 01:25:57.161,13.54,0.00,3.00,24564.00
4.074,2025/09/20 01:25:57.262,13.51,0.00,3.00,24564.00
4.174,2025/09/20 01:25:57.362,13.51,0.00,3.00,24564.00
4.274,2025/09/20 01:25:57.463,13.51,0.00,3.00,24564.00
4.374,2025/09/20 01:25:57.563,13.51,0.00,3.00,24564.00
4.475,2025/09/20 01:25:57.664,13.51,0.00,3.00,24564.00
4.576,2025/09/20 01:25:57.765,13.51,0.00,3.00,24564.00
4.676,2025/09/20 01:25:57.865,13.51,0.00,3.00,24564.00
4.776,2025/09/20 01:25:57.966,13.51,0.00,3.00,24564.00
4.877,2025/09/20 01:25:58.066,13.51,0.00,3.00,24564.00
4.978,2025/09/20 01:25:58.167,13.51,0.00,3.00,24564.00
5.079,2025/09/20 01:25:58.267,13.35,0.00,3.00,24564.00
5.179,2025/09/20 01:25:58.368,13.35,0.00,3.00,24564.00
5.279,2025/09/20 01:25:58.469,13.35,0.00,3.00,24564.00
5.380,2025/09/20 01:25:58.569,13.35,0.00,3.00,24564.00
5.481,2025/09/20 01:25:58.670,13.35,0.00,3.00,24564.00
5.582,2025/09/20 01:25:58.770,13.35,0.00,3.00,24564.00
5.682,2025/09/20 01:25:58.871,13.35,0.00,3.00,24564.00
5.782,2025/09/20 01:25:58.971,13.35,0.00,3.00,24564.00
5.883,2025/09/20 01:25:59.072,13.35,0.00,3.00,24564.00
