t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.011,2025/09/23 21:08:48.048,67.6,0.0,21399.0,24564.0
0.112,2025/09/23 21:08:48.148,69.6,0.0,21403.0,24564.0
0.214,2025/09/23 21:08:48.250,90.2,66.0,21403.0,24564.0
0.314,2025/09/23 21:08:48.351,110.9,66.0,21403.0,24564.0
0.415,2025/09/23 21:08:48.451,131.6,98.0,21403.0,24564.0
0.516,2025/09/23 21:08:48.552,152.4,98.0,21403.0,24564.0
0.616,2025/09/23 21:08:48.653,173.1,98.0,21403.0,24564.0
0.717,2025/09/23 21:08:48.753,183.0,98.0,21403.0,24564.0
0.817,2025/09/23 21:08:48.854,191.3,98.0,21403.0,24564.0
0.918,2025/09/23 21:08:48.954,198.4,98.0,21403.0,24564.0
1.018,2025/09/23 21:08:49.055,204.6,98.0,21403.0,24564.0
1.119,2025/09/23 21:08:49.155,291.1,98.0,21403.0,24564.0
1.219,2025/09/23 21:08:49.256,291.4,98.0,21403.0,24564.0
1.320,2025/09/23 21:08:49.356,291.6,98.0,21403.0,24564.0
1.420,2025/09/23 21:08:49.457,291.6,98.0,21403.0,24564.0
1.521,2025/09/23 21:08:49.557,291.6,98.0,21403.0,24564.0
1.621,2025/09/23 21:08:49.658,291.5,98.0,21403.0,24564.0
1.722,2025/09/23 21:08:49.758,291.4,98.0,21403.0,24564.0
1.822,2025/09/23 21:08:49.859,291.4,98.0,21403.0,24564.0
1.923,2025/09/23 21:08:49.959,291.2,98.0,21403.0,24564.0
2.023,2025/09/23 21:08:50.060,291.2,98.0,21403.0,24564.0
2.124,2025/09/23 21:08:50.160,291.1,98.0,21403.0,24564.0
2.224,2025/09/23 21:08:50.261,291.0,98.0,21403.0,24564.0
2.325,2025/09/23 21:08:50.361,290.1,98.0,21403.0,24564.0
2.425,2025/09/23 21:08:50.462,290.2,96.0,21403.0,24564.0
2.526,2025/09/23 21:08:50.562,290.2,96.0,21403.0,24564.0
2.626,2025/09/23 21:08:50.663,290.3,98.0,21403.0,24564.0
2.727,2025/09/23 21:08:50.763,290.6,98.0,21403.0,24564.0
2.827,2025/09/23 21:08:50.864,290.7,98.0,21403.0,24564.0
2.928,2025/09/23 21:08:50.964,290.8,98.0,21403.0,24564.0
3.028,2025/09/23 21:08:51.065,291.0,98.0,21403.0,24564.0
3.129,2025/09/23 21:08:51.165,291.2,98.0,21403.0,24564.0
3.230,2025/09/23 21:08:51.266,291.5,98.0,21403.0,24564.0
3.331,2025/09/23 21:08:51.367,291.9,98.0,21403.0,24564.0
3.432,2025/09/23 21:08:51.468,292.9,98.0,21403.0,24564.0
3.533,2025/09/23 21:08:51.569,293.1,98.0,21403.0,24564.0
3.633,2025/09/23 21:08:51.670,293.2,98.0,21403.0,24564.0
3.734,2025/09/23 21:08:51.770,293.1,98.0,21403.0,24564.0
3.834,2025/09/23 21:08:51.871,293.1,98.0,21403.0,24564.0
3.935,2025/09/23 21:08:51.971,293.2,98.0,21403.0,24564.0
4.035,2025/09/23 21:08:52.072,293.2,98.0,21403.0,24564.0
4.136,2025/09/23 21:08:52.172,293.2,98.0,21403.0,24564.0
4.236,2025/09/23 21:08:52.273,293.2,98.0,21403.0,24564.0
4.337,2025/09/23 21:08:52.373,293.0,98.0,21403.0,24564.0
4.437,2025/09/23 21:08:52.474,292.9,98.0,21403.0,24564.0
4.538,2025/09/23 21:08:52.574,293.6,98.0,21403.0,24564.0
4.638,2025/09/23 21:08:52.675,293.6,96.0,21403.0,24564.0
4.739,2025/09/23 21:08:52.775,293.8,96.0,21403.0,24564.0
4.839,2025/09/23 21:08:52.876,294.1,98.0,21403.0,24564.0
4.939,2025/09/23 21:08:52.976,294.2,98.0,21403.0,24564.0
5.040,2025/09/23 21:08:53.077,294.3,98.0,21403.0,24564.0
5.141,2025/09/23 21:08:53.177,294.4,98.0,21403.0,24564.0
