t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.498,2025/09/20 05:10:28.823,139.72,94.00,15359.00,24564.00
0.599,2025/09/20 05:10:28.924,157.84,94.00,15359.00,24564.00
0.700,2025/09/20 05:10:29.025,166.11,94.00,15359.00,24564.00
0.801,2025/09/20 05:10:29.126,173.16,94.00,15359.00,24564.00
0.901,2025/09/20 05:10:29.227,179.23,94.00,15359.00,24564.00
1.001,2025/09/20 05:10:29.327,181.29,81.00,15359.00,24564.00
1.102,2025/09/20 05:10:29.428,251.99,81.00,15359.00,24564.00
1.202,2025/09/20 05:10:29.528,253.58,94.00,15359.00,24564.00
1.303,2025/09/20 05:10:29.629,255.49,94.00,15359.00,24564.00
1.403,2025/09/20 05:10:29.729,255.82,94.00,15359.00,24564.00
1.504,2025/09/20 05:10:29.830,255.72,94.00,15359.00,24564.00
1.606,2025/09/20 05:10:29.930,255.41,94.00,15359.00,24564.00
1.705,2025/09/20 05:10:30.031,255.09,94.00,15359.00,24564.00
1.805,2025/09/20 05:10:30.131,255.22,94.00,15359.00,24564.00
1.907,2025/09/20 05:10:30.232,251.34,94.00,15359.00,24564.00
2.007,2025/09/20 05:10:30.332,251.68,81.00,15359.00,24564.00
2.107,2025/09/20 05:10:30.433,256.39,81.00,15359.00,24564.00
2.209,2025/09/20 05:10:30.533,256.44,94.00,15359.00,24564.00
2.308,2025/09/20 05:10:30.634,256.29,94.00,15359.00,24564.00
2.409,2025/09/20 05:10:30.734,255.98,94.00,15359.00,24564.00
2.509,2025/09/20 05:10:30.835,255.74,94.00,15359.00,24564.00
2.610,2025/09/20 05:10:30.935,255.53,94.00,15359.00,24564.00
2.710,2025/09/20 05:10:31.036,255.58,94.00,15359.00,24564.00
2.810,2025/09/20 05:10:31.136,251.55,82.00,15359.00,24564.00
2.911,2025/09/20 05:10:31.237,251.88,82.00,15359.00,24564.00
3.011,2025/09/20 05:10:31.337,256.17,94.00,15359.00,24564.00
3.112,2025/09/20 05:10:31.438,256.22,94.00,15359.00,24564.00
3.212,2025/09/20 05:10:31.538,256.18,94.00,15359.00,24564.00
3.312,2025/09/20 05:10:31.639,255.91,94.00,15359.00,24564.00
3.413,2025/09/20 05:10:31.739,255.68,94.00,15359.00,24564.00
3.514,2025/09/20 05:10:31.840,255.58,94.00,15359.00,24564.00
3.614,2025/09/20 05:10:31.940,254.39,90.00,15361.00,24564.00
3.718,2025/09/20 05:10:32.041,251.88,90.00,15361.00,24564.00
3.816,2025/09/20 05:10:32.142,252.15,86.00,15361.00,24564.00
3.917,2025/09/20 05:10:32.243,256.55,86.00,15361.00,24564.00
