t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.544,2025/09/20 04:51:22.154,150.91,94.00,15359.00,24564.00
0.645,2025/09/20 04:51:22.255,168.77,94.00,15359.00,24564.00
0.746,2025/09/20 04:51:22.356,186.63,94.00,15359.00,24564.00
0.854,2025/09/20 04:51:22.457,192.66,94.00,15359.00,24564.00
0.955,2025/09/20 04:51:22.566,193.40,94.00,15359.00,24564.00
1.057,2025/09/20 04:51:22.666,251.09,79.00,15359.00,24564.00
1.156,2025/09/20 04:51:22.767,252.06,79.00,15359.00,24564.00
1.257,2025/09/20 04:51:22.867,254.33,95.00,15359.00,24564.00
1.358,2025/09/20 04:51:22.968,256.11,95.00,15359.00,24564.00
1.459,2025/09/20 04:51:23.069,256.46,95.00,15359.00,24564.00
1.559,2025/09/20 04:51:23.169,256.29,95.00,15359.00,24564.00
1.659,2025/09/20 04:51:23.270,256.12,95.00,15359.00,24564.00
1.761,2025/09/20 04:51:23.370,256.13,95.00,15359.00,24564.00
1.860,2025/09/20 04:51:23.471,252.52,83.00,15359.00,24564.00
1.961,2025/09/20 04:51:23.571,252.95,83.00,15359.00,24564.00
2.062,2025/09/20 04:51:23.672,258.52,94.00,15359.00,24564.00
2.163,2025/09/20 04:51:23.772,258.54,94.00,15359.00,24564.00
2.262,2025/09/20 04:51:23.873,258.46,94.00,15359.00,24564.00
2.363,2025/09/20 04:51:23.973,258.04,94.00,15359.00,24564.00
2.464,2025/09/20 04:51:24.074,257.64,95.00,15359.00,24564.00
2.564,2025/09/20 04:51:24.174,257.30,95.00,15359.00,24564.00
2.665,2025/09/20 04:51:24.275,257.17,94.00,15359.00,24564.00
2.766,2025/09/20 04:51:24.376,253.41,94.00,15359.00,24564.00
2.867,2025/09/20 04:51:24.477,253.66,83.00,15359.00,24564.00
2.969,2025/09/20 04:51:24.578,257.64,83.00,15359.00,24564.00
3.069,2025/09/20 04:51:24.679,257.61,95.00,15359.00,24564.00
3.170,2025/09/20 04:51:24.780,257.68,95.00,15359.00,24564.00
3.271,2025/09/20 04:51:24.880,257.62,95.00,15359.00,24564.00
3.371,2025/09/20 04:51:24.981,257.30,95.00,15359.00,24564.00
3.471,2025/09/20 04:51:25.081,257.34,95.00,15359.00,24564.00
3.572,2025/09/20 04:51:25.182,257.43,95.00,15359.00,24564.00
3.673,2025/09/20 04:51:25.282,254.59,84.00,15361.00,24564.00
3.774,2025/09/20 04:51:25.383,254.93,84.00,15361.00,24564.00
3.874,2025/09/20 04:51:25.484,258.95,94.00,15361.00,24564.00
3.974,2025/09/20 04:51:25.584,259.01,94.00,15361.00,24564.00
4.074,2025/09/20 04:51:25.685,258.66,95.00,15361.00,24564.00
4.176,2025/09/20 04:51:25.785,258.35,95.00,15361.00,24564.00
4.279,2025/09/20 04:51:25.886,257.86,94.00,15361.00,24564.00
4.376,2025/09/20 04:51:25.986,257.58,94.00,15361.00,24564.00
4.476,2025/09/20 04:51:26.087,257.61,95.00,15361.00,24564.00
4.577,2025/09/20 04:51:26.187,253.62,95.00,15361.00,24564.00
4.678,2025/09/20 04:51:26.288,253.89,82.00,15361.00,24564.00
4.778,2025/09/20 04:51:26.388,257.08,82.00,15361.00,24564.00
4.886,2025/09/20 04:51:26.489,257.15,95.00,15361.00,24564.00
4.979,2025/09/20 04:51:26.589,257.10,95.00,15361.00,24564.00
5.080,2025/09/20 04:51:26.690,256.92,95.00,15361.00,24564.00
5.181,2025/09/20 04:51:26.790,256.83,95.00,15361.00,24564.00
5.282,2025/09/20 04:51:26.891,256.81,95.00,15361.00,24564.00
5.382,2025/09/20 04:51:26.991,255.31,95.00,15361.00,24564.00
5.482,2025/09/20 04:51:27.092,253.54,83.00,15361.00,24564.00
