t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.012,2025/09/23 20:51:51.106,67.5,0.0,21399.0,24564.0
0.113,2025/09/23 20:51:51.207,80.6,0.0,21403.0,24564.0
0.213,2025/09/23 20:51:51.308,101.2,92.0,21403.0,24564.0
0.314,2025/09/23 20:51:51.409,121.9,92.0,21403.0,24564.0
0.415,2025/09/23 20:51:51.509,142.6,98.0,21403.0,24564.0
0.515,2025/09/23 20:51:51.610,163.3,98.0,21403.0,24564.0
0.616,2025/09/23 20:51:51.710,184.2,98.0,21403.0,24564.0
0.716,2025/09/23 20:51:51.811,193.1,98.0,21403.0,24564.0
0.817,2025/09/23 20:51:51.912,200.7,98.0,21403.0,24564.0
0.918,2025/09/23 20:51:52.012,207.2,98.0,21403.0,24564.0
1.018,2025/09/23 20:51:52.113,212.9,98.0,21403.0,24564.0
1.119,2025/09/23 20:51:52.214,291.5,98.0,21403.0,24564.0
1.220,2025/09/23 20:51:52.314,291.8,98.0,21403.0,24564.0
1.320,2025/09/23 20:51:52.415,292.0,98.0,21403.0,24564.0
1.421,2025/09/23 20:51:52.516,292.2,98.0,21403.0,24564.0
1.522,2025/09/23 20:51:52.617,292.1,98.0,21403.0,24564.0
1.623,2025/09/23 20:51:52.718,292.2,98.0,21403.0,24564.0
1.724,2025/09/23 20:51:52.818,292.1,98.0,21403.0,24564.0
1.825,2025/09/23 20:51:52.919,292.0,98.0,21403.0,24564.0
1.926,2025/09/23 20:51:53.020,291.9,98.0,21403.0,24564.0
2.026,2025/09/23 20:51:53.121,291.8,98.0,21403.0,24564.0
2.127,2025/09/23 20:51:53.222,291.7,98.0,21403.0,24564.0
2.228,2025/09/23 20:51:53.322,291.6,98.0,21403.0,24564.0
2.328,2025/09/23 20:51:53.423,290.6,98.0,21403.0,24564.0
2.429,2025/09/23 20:51:53.523,290.6,96.0,21403.0,24564.0
2.529,2025/09/23 20:51:53.624,290.6,96.0,21403.0,24564.0
2.630,2025/09/23 20:51:53.724,290.9,98.0,21403.0,24564.0
2.730,2025/09/23 20:51:53.825,291.1,98.0,21403.0,24564.0
2.831,2025/09/23 20:51:53.926,291.2,98.0,21403.0,24564.0
2.932,2025/09/23 20:51:54.026,291.4,98.0,21403.0,24564.0
3.032,2025/09/23 20:51:54.127,291.6,98.0,21403.0,24564.0
3.133,2025/09/23 20:51:54.227,291.8,98.0,21403.0,24564.0
3.234,2025/09/23 20:51:54.328,292.1,98.0,21403.0,24564.0
3.335,2025/09/23 20:51:54.429,292.2,98.0,21403.0,24564.0
3.435,2025/09/23 20:51:54.530,293.2,98.0,21403.0,24564.0
