t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.013,2025/09/23 18:55:59.414,62.1,0.0,21399.0,24564.0
0.114,2025/09/23 18:55:59.516,77.7,0.0,21403.0,24564.0
0.215,2025/09/23 18:55:59.617,91.6,0.0,21403.0,24564.0
0.316,2025/09/23 18:55:59.718,104.7,97.0,21403.0,24564.0
0.420,2025/09/23 18:55:59.819,116.5,98.0,21403.0,24564.0
0.520,2025/09/23 18:55:59.923,127.0,98.0,21403.0,24564.0
0.621,2025/09/23 18:56:00.024,136.3,98.0,21403.0,24564.0
0.721,2025/09/23 18:56:00.124,144.6,98.0,21403.0,24564.0
0.824,2025/09/23 18:56:00.224,152.1,98.0,21403.0,24564.0
0.925,2025/09/23 18:56:00.327,246.8,98.0,21403.0,24564.0
1.025,2025/09/23 18:56:00.428,250.8,98.0,21403.0,24564.0
1.126,2025/09/23 18:56:00.528,289.6,98.0,21403.0,24564.0
1.226,2025/09/23 18:56:00.629,291.9,98.0,21403.0,24564.0
1.326,2025/09/23 18:56:00.729,294.0,98.0,21403.0,24564.0
1.427,2025/09/23 18:56:00.830,294.6,98.0,21403.0,24564.0
1.527,2025/09/23 18:56:00.930,294.4,98.0,21403.0,24564.0
1.628,2025/09/23 18:56:01.030,294.5,98.0,21403.0,24564.0
1.728,2025/09/23 18:56:01.131,294.4,98.0,21403.0,24564.0
1.829,2025/09/23 18:56:01.231,294.4,98.0,21403.0,24564.0
1.929,2025/09/23 18:56:01.332,294.4,98.0,21403.0,24564.0
2.029,2025/09/23 18:56:01.432,294.3,98.0,21403.0,24564.0
2.130,2025/09/23 18:56:01.533,294.4,98.0,21403.0,24564.0
2.230,2025/09/23 18:56:01.633,294.2,98.0,21403.0,24564.0
2.331,2025/09/23 18:56:01.733,293.4,98.0,21403.0,24564.0
2.431,2025/09/23 18:56:01.834,293.4,95.0,21403.0,24564.0
2.532,2025/09/23 18:56:01.934,293.4,95.0,21403.0,24564.0
2.632,2025/09/23 18:56:02.035,293.7,98.0,21403.0,24564.0
2.733,2025/09/23 18:56:02.135,293.8,98.0,21403.0,24564.0
2.833,2025/09/23 18:56:02.236,293.9,98.0,21403.0,24564.0
2.934,2025/09/23 18:56:02.336,293.9,98.0,21403.0,24564.0
3.035,2025/09/23 18:56:02.437,294.1,98.0,21403.0,24564.0
3.136,2025/09/23 18:56:02.538,294.4,98.0,21403.0,24564.0
3.237,2025/09/23 18:56:02.639,294.4,98.0,21403.0,24564.0
3.337,2025/09/23 18:56:02.740,294.7,98.0,21403.0,24564.0
3.438,2025/09/23 18:56:02.841,295.7,98.0,21403.0,24564.0
3.539,2025/09/23 18:56:02.941,296.0,98.0,21403.0,24564.0
3.639,2025/09/23 18:56:03.042,296.4,98.0,21403.0,24564.0
3.740,2025/09/23 18:56:03.142,296.6,98.0,21403.0,24564.0
3.840,2025/09/23 18:56:03.243,296.8,98.0,21403.0,24564.0
3.940,2025/09/23 18:56:03.343,297.0,98.0,21403.0,24564.0
4.041,2025/09/23 18:56:03.444,297.1,98.0,21403.0,24564.0
4.141,2025/09/23 18:56:03.544,297.4,98.0,21403.0,24564.0
4.242,2025/09/23 18:56:03.645,297.5,98.0,21403.0,24564.0
4.342,2025/09/23 18:56:03.745,297.6,98.0,21403.0,24564.0
4.444,2025/09/23 18:56:03.846,297.8,98.0,21403.0,24564.0
4.544,2025/09/23 18:56:03.947,298.8,98.0,21403.0,24564.0
4.645,2025/09/23 18:56:04.047,298.8,95.0,21403.0,24564.0
4.745,2025/09/23 18:56:04.148,298.4,95.0,21403.0,24564.0
4.846,2025/09/23 18:56:04.248,298.0,98.0,21403.0,24564.0
4.946,2025/09/23 18:56:04.349,297.5,98.0,21403.0,24564.0
5.047,2025/09/23 18:56:04.449,297.2,97.0,21403.0,24564.0
5.147,2025/09/23 18:56:04.550,296.9,97.0,21403.0,24564.0
5.248,2025/09/23 18:56:04.650,296.4,98.0,21403.0,24564.0
5.348,2025/09/23 18:56:04.751,296.0,98.0,21403.0,24564.0
5.448,2025/09/23 18:56:04.851,295.7,98.0,21403.0,24564.0
5.549,2025/09/23 18:56:04.952,295.3,98.0,21403.0,24564.0
5.649,2025/09/23 18:56:05.052,294.0,98.0,21403.0,24564.0
5.750,2025/09/23 18:56:05.153,293.4,98.0,21403.0,24564.0
5.850,2025/09/23 18:56:05.253,293.2,98.0,21403.0,24564.0
5.951,2025/09/23 18:56:05.354,293.1,98.0,21403.0,24564.0
6.051,2025/09/23 18:56:05.454,293.2,98.0,21403.0,24564.0
6.152,2025/09/23 18:56:05.555,293.1,98.0,21403.0,24564.0
6.253,2025/09/23 18:56:05.655,293.0,98.0,21403.0,24564.0
6.354,2025/09/23 18:56:05.756,292.9,98.0,21403.0,24564.0
6.454,2025/09/23 18:56:05.857,292.8,98.0,21403.0,24564.0
6.555,2025/09/23 18:56:05.958,292.8,98.0,21403.0,24564.0
6.656,2025/09/23 18:56:06.058,292.7,98.0,21403.0,24564.0
6.757,2025/09/23 18:56:06.159,292.1,98.0,21403.0,24564.0
6.857,2025/09/23 18:56:06.260,292.2,96.0,21403.0,24564.0
6.958,2025/09/23 18:56:06.361,292.3,96.0,21403.0,24564.0
7.058,2025/09/23 18:56:06.461,292.4,98.0,21403.0,24564.0
7.159,2025/09/23 18:56:06.562,292.6,98.0,21403.0,24564.0
7.259,2025/09/23 18:56:06.662,292.7,98.0,21403.0,24564.0
7.360,2025/09/23 18:56:06.763,292.7,98.0,21403.0,24564.0
7.460,2025/09/23 18:56:06.863,292.8,98.0,21403.0,24564.0
7.561,2025/09/23 18:56:06.964,293.0,98.0,21403.0,24564.0
7.661,2025/09/23 18:56:07.064,293.2,98.0,21403.0,24564.0
7.762,2025/09/23 18:56:07.164,293.2,98.0,21403.0,24564.0
7.862,2025/09/23 18:56:07.265,294.0,98.0,21403.0,24564.0
7.963,2025/09/23 18:56:07.365,294.0,98.0,21403.0,24564.0
8.063,2025/09/23 18:56:07.466,294.1,98.0,21403.0,24564.0
8.164,2025/09/23 18:56:07.566,294.0,98.0,21403.0,24564.0
8.264,2025/09/23 18:56:07.667,293.9,98.0,21403.0,24564.0
8.365,2025/09/23 18:56:07.767,293.9,98.0,21403.0,24564.0
