t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.505,2025/09/20 04:40:24.867,140.91,94.00,15359.00,24564.00
0.606,2025/09/20 04:40:24.968,158.67,94.00,15359.00,24564.00
0.707,2025/09/20 04:40:25.069,166.84,94.00,15359.00,24564.00
0.808,2025/09/20 04:40:25.169,173.74,94.00,15359.00,24564.00
0.908,2025/09/20 04:40:25.270,179.73,93.00,15359.00,24564.00
1.009,2025/09/20 04:40:25.371,181.78,93.00,15359.00,24564.00
1.109,2025/09/20 04:40:25.471,248.91,83.00,15359.00,24564.00
1.210,2025/09/20 04:40:25.572,250.82,83.00,15359.00,24564.00
1.310,2025/09/20 04:40:25.673,252.87,94.00,15359.00,24564.00
1.411,2025/09/20 04:40:25.773,254.67,94.00,15359.00,24564.00
1.512,2025/09/20 04:40:25.873,254.83,94.00,15359.00,24564.00
1.612,2025/09/20 04:40:25.974,254.50,94.00,15359.00,24564.00
1.713,2025/09/20 04:40:26.075,254.38,94.00,15359.00,24564.00
1.813,2025/09/20 04:40:26.175,252.71,94.00,15359.00,24564.00
1.914,2025/09/20 04:40:26.276,250.89,82.00,15359.00,24564.00
2.015,2025/09/20 04:40:26.376,251.09,82.00,15359.00,24564.00
2.115,2025/09/20 04:40:26.477,255.77,94.00,15359.00,24564.00
2.217,2025/09/20 04:40:26.577,255.85,94.00,15359.00,24564.00
2.317,2025/09/20 04:40:26.678,255.71,94.00,15359.00,24564.00
2.418,2025/09/20 04:40:26.779,255.24,94.00,15359.00,24564.00
2.519,2025/09/20 04:40:26.880,255.02,94.00,15359.00,24564.00
2.620,2025/09/20 04:40:26.981,254.94,94.00,15359.00,24564.00
2.720,2025/09/20 04:40:27.082,252.23,85.00,15359.00,24564.00
2.822,2025/09/20 04:40:27.183,250.78,85.00,15359.00,24564.00
2.922,2025/09/20 04:40:27.284,252.91,90.00,15359.00,24564.00
3.022,2025/09/20 04:40:27.384,254.88,90.00,15359.00,24564.00
3.123,2025/09/20 04:40:27.485,254.80,93.00,15359.00,24564.00
3.223,2025/09/20 04:40:27.585,254.67,93.00,15359.00,24564.00
3.325,2025/09/20 04:40:27.686,254.40,94.00,15359.00,24564.00
3.424,2025/09/20 04:40:27.786,254.32,94.00,15359.00,24564.00
3.525,2025/09/20 04:40:27.887,254.32,94.00,15359.00,24564.00
3.626,2025/09/20 04:40:27.988,250.35,94.00,15361.00,24564.00
3.726,2025/09/20 04:40:28.088,250.46,81.00,15361.00,24564.00
3.828,2025/09/20 04:40:28.189,253.39,81.00,15361.00,24564.00
3.927,2025/09/20 04:40:28.289,255.27,94.00,15361.00,24564.00
4.028,2025/09/20 04:40:28.390,255.08,94.00,15361.00,24564.00
4.129,2025/09/20 04:40:28.490,254.94,94.00,15361.00,24564.00
4.229,2025/09/20 04:40:28.591,254.78,94.00,15361.00,24564.00
4.330,2025/09/20 04:40:28.692,254.57,94.00,15361.00,24564.00
4.430,2025/09/20 04:40:28.792,254.59,94.00,15361.00,24564.00
4.531,2025/09/20 04:40:28.893,250.36,83.00,15361.00,24564.00
4.632,2025/09/20 04:40:28.994,251.31,83.00,15361.00,24564.00
4.732,2025/09/20 04:40:29.094,255.61,94.00,15361.00,24564.00
4.833,2025/09/20 04:40:29.195,255.93,94.00,15361.00,24564.00
4.934,2025/09/20 04:40:29.295,256.12,94.00,15361.00,24564.00
5.035,2025/09/20 04:40:29.396,256.20,94.00,15361.00,24564.00
5.135,2025/09/20 04:40:29.497,256.09,95.00,15361.00,24564.00
5.236,2025/09/20 04:40:29.598,256.28,95.00,15361.00,24564.00
5.337,2025/09/20 04:40:29.699,256.45,95.00,15361.00,24564.00
5.439,2025/09/20 04:40:29.800,252.82,95.00,15361.00,24564.00
5.540,2025/09/20 04:40:29.901,253.09,83.00,15361.00,24564.00
5.640,2025/09/20 04:40:30.002,257.71,83.00,15361.00,24564.00
5.740,2025/09/20 04:40:30.102,257.37,95.00,15361.00,24564.00
5.842,2025/09/20 04:40:30.203,257.33,95.00,15361.00,24564.00
5.942,2025/09/20 04:40:30.304,256.94,95.00,15361.00,24564.00
6.043,2025/09/20 04:40:30.404,256.62,95.00,15361.00,24564.00
6.142,2025/09/20 04:40:30.505,256.25,95.00,15361.00,24564.00
6.244,2025/09/20 04:40:30.605,256.25,95.00,15361.00,24564.00
6.345,2025/09/20 04:40:30.706,252.35,83.00,15361.00,24564.00
6.445,2025/09/20 04:40:30.807,252.77,83.00,15361.00,24564.00
6.545,2025/09/20 04:40:30.907,256.89,95.00,15361.00,24564.00
6.646,2025/09/20 04:40:31.008,256.91,95.00,15361.00,24564.00
6.747,2025/09/20 04:40:31.108,256.97,95.00,15361.00,24564.00
6.849,2025/09/20 04:40:31.209,256.87,95.00,15361.00,24564.00
6.948,2025/09/20 04:40:31.310,256.68,95.00,15361.00,24564.00
7.048,2025/09/20 04:40:31.410,256.84,95.00,15361.00,24564.00
7.149,2025/09/20 04:40:31.511,256.85,95.00,15361.00,24564.00
7.250,2025/09/20 04:40:31.611,252.70,95.00,15361.00,24564.00
7.350,2025/09/20 04:40:31.712,252.99,81.00,15361.00,24564.00
7.451,2025/09/20 04:40:31.813,257.12,81.00,15361.00,24564.00
7.552,2025/09/20 04:40:31.913,256.98,94.00,15361.00,24564.00
7.652,2025/09/20 04:40:32.014,256.71,94.00,15361.00,24564.00
7.753,2025/09/20 04:40:32.114,256.44,95.00,15361.00,24564.00
7.854,2025/09/20 04:40:32.215,256.00,95.00,15361.00,24564.00
7.955,2025/09/20 04:40:32.316,255.83,95.00,15361.00,24564.00
8.055,2025/09/20 04:40:32.417,255.77,95.00,15361.00,24564.00
8.157,2025/09/20 04:40:32.518,251.76,83.00,15361.00,24564.00
8.257,2025/09/20 04:40:32.619,252.13,83.00,15361.00,24564.00
8.358,2025/09/20 04:40:32.720,256.64,95.00,15361.00,24564.00
8.460,2025/09/20 04:40:32.821,256.81,95.00,15361.00,24564.00
8.560,2025/09/20 04:40:32.922,256.91,95.00,15361.00,24564.00
8.660,2025/09/20 04:40:33.022,256.95,95.00,15361.00,24564.00
8.761,2025/09/20 04:40:33.123,256.83,95.00,15361.00,24564.00
8.862,2025/09/20 04:40:33.224,256.90,95.00,15361.00,24564.00
