t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.452,2025/09/20 05:08:39.515,119.49,93.00,15359.00,24564.00
0.554,2025/09/20 05:08:39.616,137.61,94.00,15359.00,24564.00
0.654,2025/09/20 05:08:39.717,155.63,94.00,15359.00,24564.00
0.756,2025/09/20 05:08:39.818,173.30,94.00,15359.00,24564.00
0.856,2025/09/20 05:08:39.919,191.04,94.00,15359.00,24564.00
0.957,2025/09/20 05:08:40.020,196.48,94.00,15359.00,24564.00
1.057,2025/09/20 05:08:40.121,198.30,94.00,15359.00,24564.00
1.158,2025/09/20 05:08:40.221,250.70,83.00,15359.00,24564.00
1.260,2025/09/20 05:08:40.322,252.12,83.00,15359.00,24564.00
1.360,2025/09/20 05:08:40.422,253.82,94.00,15359.00,24564.00
1.459,2025/09/20 05:08:40.523,255.99,94.00,15359.00,24564.00
1.560,2025/09/20 05:08:40.624,256.01,94.00,15359.00,24564.00
1.661,2025/09/20 05:08:40.724,255.66,94.00,15359.00,24564.00
1.761,2025/09/20 05:08:40.825,255.20,94.00,15359.00,24564.00
1.862,2025/09/20 05:08:40.925,255.23,94.00,15359.00,24564.00
1.963,2025/09/20 05:08:41.026,251.61,82.00,15359.00,24564.00
2.064,2025/09/20 05:08:41.127,252.07,82.00,15359.00,24564.00
2.164,2025/09/20 05:08:41.227,255.67,94.00,15359.00,24564.00
2.264,2025/09/20 05:08:41.328,255.72,94.00,15359.00,24564.00
2.365,2025/09/20 05:08:41.428,255.67,94.00,15359.00,24564.00
2.466,2025/09/20 05:08:41.529,255.57,94.00,15359.00,24564.00
2.566,2025/09/20 05:08:41.629,255.41,94.00,15359.00,24564.00
2.666,2025/09/20 05:08:41.730,255.29,94.00,15359.00,24564.00
2.767,2025/09/20 05:08:41.830,255.25,94.00,15359.00,24564.00
2.868,2025/09/20 05:08:41.931,251.89,94.00,15359.00,24564.00
2.969,2025/09/20 05:08:42.032,256.29,83.00,15359.00,24564.00
3.068,2025/09/20 05:08:42.132,256.44,83.00,15359.00,24564.00
3.169,2025/09/20 05:08:42.233,256.74,94.00,15359.00,24564.00
3.270,2025/09/20 05:08:42.334,256.76,94.00,15359.00,24564.00
3.371,2025/09/20 05:08:42.434,256.69,95.00,15359.00,24564.00
3.476,2025/09/20 05:08:42.535,256.89,95.00,15359.00,24564.00
3.578,2025/09/20 05:08:42.641,254.74,95.00,15359.00,24564.00
3.677,2025/09/20 05:08:42.741,253.69,83.00,15361.00,24564.00
3.778,2025/09/20 05:08:42.842,254.24,83.00,15361.00,24564.00
3.878,2025/09/20 05:08:42.942,258.27,95.00,15361.00,24564.00
3.979,2025/09/20 05:08:43.043,258.20,95.00,15361.00,24564.00
4.079,2025/09/20 05:08:43.143,257.81,94.00,15361.00,24564.00
