t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.116,2025/09/20 03:28:48.683,13.63,0.00,3.00,24564.00
1.216,2025/09/20 03:28:48.783,13.76,0.00,3.00,24564.00
1.318,2025/09/20 03:28:48.884,13.76,0.00,3.00,24564.00
1.418,2025/09/20 03:28:48.985,13.76,0.00,3.00,24564.00
1.519,2025/09/20 03:28:49.085,13.76,0.00,3.00,24564.00
1.619,2025/09/20 03:28:49.186,13.76,0.00,3.00,24564.00
1.720,2025/09/20 03:28:49.287,13.76,0.00,3.00,24564.00
1.820,2025/09/20 03:28:49.387,13.76,0.00,3.00,24564.00
1.920,2025/09/20 03:28:49.488,13.76,0.00,3.00,24564.00
2.021,2025/09/20 03:28:49.588,13.76,0.00,3.00,24564.00
2.122,2025/09/20 03:28:49.689,13.76,0.00,3.00,24564.00
2.223,2025/09/20 03:28:49.789,13.94,0.00,3.00,24564.00
2.322,2025/09/20 03:28:49.890,13.94,0.00,3.00,24564.00
2.424,2025/09/20 03:28:49.991,13.94,0.00,3.00,24564.00
2.524,2025/09/20 03:28:50.091,13.94,0.00,3.00,24564.00
2.624,2025/09/20 03:28:50.192,13.94,0.00,3.00,24564.00
2.726,2025/09/20 03:28:50.292,13.94,0.00,3.00,24564.00
2.826,2025/09/20 03:28:50.393,13.94,0.00,3.00,24564.00
2.927,2025/09/20 03:28:50.493,13.94,0.00,3.00,24564.00
3.027,2025/09/20 03:28:50.594,13.94,0.00,3.00,24564.00
3.128,2025/09/20 03:28:50.695,13.80,0.00,3.00,24564.00
3.229,2025/09/20 03:28:50.795,13.80,0.00,3.00,24564.00
3.329,2025/09/20 03:28:50.896,13.80,0.00,3.00,24564.00
3.429,2025/09/20 03:28:50.996,13.80,0.00,3.00,24564.00
3.530,2025/09/20 03:28:51.097,13.80,0.00,3.00,24564.00
3.631,2025/09/20 03:28:51.198,13.80,0.00,3.00,24564.00
3.731,2025/09/20 03:28:51.298,13.80,0.00,3.00,24564.00
3.832,2025/09/20 03:28:51.399,13.80,0.00,3.00,24564.00
3.932,2025/09/20 03:28:51.499,13.80,0.00,3.00,24564.00
4.032,2025/09/20 03:28:51.600,13.80,0.00,3.00,24564.00
4.133,2025/09/20 03:28:51.700,13.79,0.00,3.00,24564.00
4.234,2025/09/20 03:28:51.801,13.79,0.00,3.00,24564.00
4.334,2025/09/20 03:28:51.901,13.79,0.00,3.00,24564.00
4.435,2025/09/20 03:28:52.002,13.79,0.00,3.00,24564.00
4.535,2025/09/20 03:28:52.102,13.79,0.00,3.00,24564.00
4.635,2025/09/20 03:28:52.203,13.79,0.00,3.00,24564.00
4.736,2025/09/20 03:28:52.303,13.79,0.00,3.00,24564.00
4.836,2025/09/20 03:28:52.404,13.79,0.00,3.00,24564.00
4.938,2025/09/20 03:28:52.504,13.79,0.00,3.00,24564.00
5.038,2025/09/20 03:28:52.605,13.79,0.00,3.00,24564.00
5.139,2025/09/20 03:28:52.705,13.70,0.00,3.00,24564.00
5.239,2025/09/20 03:28:52.806,13.70,0.00,3.00,24564.00
5.339,2025/09/20 03:28:52.906,13.70,0.00,3.00,24564.00
