t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.528,2025/09/20 05:14:05.318,132.75,94.00,15359.00,24564.00
0.628,2025/09/20 05:14:05.419,150.57,94.00,15359.00,24564.00
0.729,2025/09/20 05:14:05.520,168.43,93.00,15359.00,24564.00
0.830,2025/09/20 05:14:05.621,175.74,93.00,15359.00,24564.00
0.930,2025/09/20 05:14:05.722,181.89,93.00,15359.00,24564.00
1.032,2025/09/20 05:14:05.823,183.48,93.00,15359.00,24564.00
1.132,2025/09/20 05:14:05.923,249.87,79.00,15359.00,24564.00
1.233,2025/09/20 05:14:06.024,250.85,79.00,15359.00,24564.00
1.333,2025/09/20 05:14:06.124,252.61,94.00,15359.00,24564.00
1.433,2025/09/20 05:14:06.225,254.34,94.00,15359.00,24564.00
1.535,2025/09/20 05:14:06.326,254.80,94.00,15359.00,24564.00
1.635,2025/09/20 05:14:06.426,254.56,94.00,15359.00,24564.00
1.736,2025/09/20 05:14:06.527,254.47,94.00,15359.00,24564.00
1.836,2025/09/20 05:14:06.627,254.39,94.00,15359.00,24564.00
1.936,2025/09/20 05:14:06.728,251.08,83.00,15359.00,24564.00
2.037,2025/09/20 05:14:06.828,251.68,83.00,15359.00,24564.00
2.137,2025/09/20 05:14:06.929,257.03,95.00,15359.00,24564.00
2.238,2025/09/20 05:14:07.029,257.22,95.00,15359.00,24564.00
2.338,2025/09/20 05:14:07.130,257.54,95.00,15359.00,24564.00
2.439,2025/09/20 05:14:07.231,257.43,95.00,15359.00,24564.00
2.539,2025/09/20 05:14:07.331,257.21,95.00,15359.00,24564.00
2.640,2025/09/20 05:14:07.432,256.98,95.00,15359.00,24564.00
2.742,2025/09/20 05:14:07.533,253.60,95.00,15359.00,24564.00
2.842,2025/09/20 05:14:07.633,254.01,95.00,15359.00,24564.00
2.943,2025/09/20 05:14:07.734,257.93,84.00,15359.00,24564.00
3.043,2025/09/20 05:14:07.834,257.98,84.00,15359.00,24564.00
3.145,2025/09/20 05:14:07.935,257.98,94.00,15359.00,24564.00
3.248,2025/09/20 05:14:08.036,257.87,94.00,15359.00,24564.00
3.349,2025/09/20 05:14:08.141,257.48,94.00,15359.00,24564.00
3.450,2025/09/20 05:14:08.242,257.47,94.00,15359.00,24564.00
3.552,2025/09/20 05:14:08.342,257.44,94.00,15359.00,24564.00
3.651,2025/09/20 05:14:08.443,254.04,83.00,15361.00,24564.00
3.752,2025/09/20 05:14:08.543,254.29,83.00,15361.00,24564.00
3.852,2025/09/20 05:14:08.644,258.02,94.00,15361.00,24564.00
3.953,2025/09/20 05:14:08.744,258.01,94.00,15361.00,24564.00
4.053,2025/09/20 05:14:08.845,257.76,94.00,15361.00,24564.00
4.154,2025/09/20 05:14:08.945,257.33,94.00,15361.00,24564.00
4.254,2025/09/20 05:14:09.046,256.91,94.00,15361.00,24564.00
4.355,2025/09/20 05:14:09.146,256.75,94.00,15361.00,24564.00
4.456,2025/09/20 05:14:09.247,256.78,94.00,15361.00,24564.00
4.555,2025/09/20 05:14:09.347,252.95,94.00,15361.00,24564.00
4.657,2025/09/20 05:14:09.448,253.30,83.00,15361.00,24564.00
4.757,2025/09/20 05:14:09.548,257.12,83.00,15361.00,24564.00
4.858,2025/09/20 05:14:09.649,257.25,94.00,15361.00,24564.00
4.958,2025/09/20 05:14:09.749,257.32,94.00,15361.00,24564.00
5.059,2025/09/20 05:14:09.850,257.23,95.00,15361.00,24564.00
5.159,2025/09/20 05:14:09.950,257.24,95.00,15361.00,24564.00
5.260,2025/09/20 05:14:10.051,257.43,95.00,15361.00,24564.00
5.360,2025/09/20 05:14:10.151,257.60,95.00,15361.00,24564.00
5.460,2025/09/20 05:14:10.252,254.09,83.00,15361.00,24564.00
5.561,2025/09/20 05:14:10.352,254.48,83.00,15361.00,24564.00
5.662,2025/09/20 05:14:10.453,258.68,94.00,15361.00,24564.00
5.762,2025/09/20 05:14:10.553,258.73,94.00,15361.00,24564.00
5.863,2025/09/20 05:14:10.654,258.48,95.00,15361.00,24564.00
5.964,2025/09/20 05:14:10.755,258.13,95.00,15361.00,24564.00
6.065,2025/09/20 05:14:10.856,257.88,94.00,15361.00,24564.00
6.166,2025/09/20 05:14:10.957,257.66,94.00,15361.00,24564.00
6.268,2025/09/20 05:14:11.058,257.17,92.00,15361.00,24564.00
6.367,2025/09/20 05:14:11.159,254.05,92.00,15361.00,24564.00
6.469,2025/09/20 05:14:11.260,254.28,86.00,15361.00,24564.00
6.569,2025/09/20 05:14:11.360,258.01,86.00,15361.00,24564.00
6.670,2025/09/20 05:14:11.461,257.95,94.00,15361.00,24564.00
6.770,2025/09/20 05:14:11.561,257.90,94.00,15361.00,24564.00
6.871,2025/09/20 05:14:11.662,257.55,94.00,15361.00,24564.00
6.971,2025/09/20 05:14:11.763,257.43,94.00,15361.00,24564.00
7.072,2025/09/20 05:14:11.863,257.45,94.00,15361.00,24564.00
7.173,2025/09/20 05:14:11.964,254.34,94.00,15361.00,24564.00
7.273,2025/09/20 05:14:12.064,254.05,83.00,15361.00,24564.00
7.374,2025/09/20 05:14:12.165,254.74,83.00,15361.00,24564.00
7.474,2025/09/20 05:14:12.266,258.07,94.00,15361.00,24564.00
7.575,2025/09/20 05:14:12.366,258.03,94.00,15361.00,24564.00
