t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.558,2025/09/20 05:22:45.907,121.88,94.00,15359.00,24564.00
0.654,2025/09/20 05:22:46.007,130.03,94.00,15359.00,24564.00
0.756,2025/09/20 05:22:46.108,137.03,94.00,15359.00,24564.00
0.855,2025/09/20 05:22:46.209,143.40,94.00,15359.00,24564.00
0.958,2025/09/20 05:22:46.309,146.54,80.00,15359.00,24564.00
1.056,2025/09/20 05:22:46.410,233.47,80.00,15359.00,24564.00
1.156,2025/09/20 05:22:46.510,253.58,93.00,15359.00,24564.00
1.258,2025/09/20 05:22:46.611,255.39,93.00,15359.00,24564.00
1.358,2025/09/20 05:22:46.711,255.45,93.00,15359.00,24564.00
1.460,2025/09/20 05:22:46.812,255.43,93.00,15359.00,24564.00
1.559,2025/09/20 05:22:46.912,255.03,95.00,15359.00,24564.00
1.660,2025/09/20 05:22:47.013,254.62,95.00,15359.00,24564.00
1.759,2025/09/20 05:22:47.113,254.47,94.00,15359.00,24564.00
1.864,2025/09/20 05:22:47.214,249.26,94.00,15359.00,24564.00
1.962,2025/09/20 05:22:47.315,249.17,77.00,15359.00,24564.00
2.064,2025/09/20 05:22:47.416,254.30,77.00,15359.00,24564.00
2.167,2025/09/20 05:22:47.517,254.89,94.00,15359.00,24564.00
2.266,2025/09/20 05:22:47.618,254.84,94.00,15359.00,24564.00
2.366,2025/09/20 05:22:47.719,254.64,94.00,15359.00,24564.00
2.468,2025/09/20 05:22:47.820,254.44,94.00,15359.00,24564.00
2.568,2025/09/20 05:22:47.920,253.82,94.00,15359.00,24564.00
2.668,2025/09/20 05:22:48.021,253.70,94.00,15359.00,24564.00
2.768,2025/09/20 05:22:48.121,249.55,81.00,15359.00,24564.00
2.870,2025/09/20 05:22:48.222,247.75,81.00,15359.00,24564.00
2.969,2025/09/20 05:22:48.322,253.56,89.00,15359.00,24564.00
3.069,2025/09/20 05:22:48.423,253.85,89.00,15359.00,24564.00
3.170,2025/09/20 05:22:48.523,253.82,93.00,15359.00,24564.00
3.272,2025/09/20 05:22:48.624,253.88,93.00,15359.00,24564.00
3.371,2025/09/20 05:22:48.724,253.71,94.00,15359.00,24564.00
3.472,2025/09/20 05:22:48.825,253.69,94.00,15359.00,24564.00
3.572,2025/09/20 05:22:48.925,253.82,94.00,15359.00,24564.00
3.672,2025/09/20 05:22:49.026,250.23,94.00,15361.00,24564.00
3.774,2025/09/20 05:22:49.126,249.96,80.00,15361.00,24564.00
3.875,2025/09/20 05:22:49.227,254.40,80.00,15361.00,24564.00
