t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.181,2025/09/20 02:47:50.130,14.25,0.00,3.00,24564.00
1.282,2025/09/20 02:47:50.231,14.25,0.00,3.00,24564.00
1.382,2025/09/20 02:47:50.331,14.25,0.00,3.00,24564.00
1.483,2025/09/20 02:47:50.432,14.25,0.00,3.00,24564.00
1.584,2025/09/20 02:47:50.533,14.25,0.00,3.00,24564.00
1.684,2025/09/20 02:47:50.633,14.25,0.00,3.00,24564.00
1.785,2025/09/20 02:47:50.734,14.25,0.00,3.00,24564.00
1.886,2025/09/20 02:47:50.835,14.25,0.00,3.00,24564.00
1.986,2025/09/20 02:47:50.935,14.25,0.00,3.00,24564.00
2.086,2025/09/20 02:47:51.036,14.25,0.00,3.00,24564.00
2.187,2025/09/20 02:47:51.136,14.16,0.00,3.00,24564.00
2.287,2025/09/20 02:47:51.237,14.16,0.00,3.00,24564.00
2.398,2025/09/20 02:47:51.337,14.16,0.00,3.00,24564.00
2.490,2025/09/20 02:47:51.438,14.16,0.00,3.00,24564.00
2.590,2025/09/20 02:47:51.539,14.16,0.00,3.00,24564.00
2.690,2025/09/20 02:47:51.639,14.16,0.00,3.00,24564.00
2.790,2025/09/20 02:47:51.740,14.16,0.00,3.00,24564.00
2.892,2025/09/20 02:47:51.840,14.16,0.00,3.00,24564.00
2.992,2025/09/20 02:47:51.941,14.16,0.00,3.00,24564.00
3.092,2025/09/20 02:47:52.041,14.16,0.00,3.00,24564.00
3.192,2025/09/20 02:47:52.142,13.85,0.00,3.00,24564.00
3.293,2025/09/20 02:47:52.243,13.85,0.00,3.00,24564.00
3.400,2025/09/20 02:47:52.343,13.85,0.00,3.00,24564.00
3.495,2025/09/20 02:47:52.444,13.85,0.00,3.00,24564.00
3.595,2025/09/20 02:47:52.544,13.85,0.00,3.00,24564.00
3.696,2025/09/20 02:47:52.645,13.85,0.00,3.00,24564.00
3.797,2025/09/20 02:47:52.745,13.85,0.00,3.00,24564.00
3.897,2025/09/20 02:47:52.846,13.85,0.00,3.00,24564.00
3.998,2025/09/20 02:47:52.946,13.85,0.00,3.00,24564.00
4.098,2025/09/20 02:47:53.047,13.85,0.00,3.00,24564.00
4.199,2025/09/20 02:47:53.148,13.74,0.00,3.00,24564.00
4.299,2025/09/20 02:47:53.248,13.74,0.00,3.00,24564.00
4.401,2025/09/20 02:47:53.349,13.74,0.00,3.00,24564.00
4.501,2025/09/20 02:47:53.449,13.74,0.00,3.00,24564.00
4.601,2025/09/20 02:47:53.550,13.74,0.00,3.00,24564.00
4.701,2025/09/20 02:47:53.651,13.74,0.00,3.00,24564.00
4.802,2025/09/20 02:47:53.751,13.74,0.00,3.00,24564.00
4.902,2025/09/20 02:47:53.852,13.74,0.00,3.00,24564.00
5.003,2025/09/20 02:47:53.952,13.74,0.00,3.00,24564.00
5.104,2025/09/20 02:47:54.053,13.74,0.00,3.00,24564.00
5.205,2025/09/20 02:47:54.153,13.75,0.00,3.00,24564.00
5.305,2025/09/20 02:47:54.254,13.75,0.00,3.00,24564.00
5.406,2025/09/20 02:47:54.355,13.75,0.00,3.00,24564.00
5.506,2025/09/20 02:47:54.455,13.75,0.00,3.00,24564.00
5.606,2025/09/20 02:47:54.556,13.75,0.00,3.00,24564.00
5.707,2025/09/20 02:47:54.656,13.75,0.00,3.00,24564.00
5.807,2025/09/20 02:47:54.757,13.75,0.00,3.00,24564.00
