t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.010,2025/09/23 18:51:26.447,71.3,0.0,21399.0,24564.0
0.110,2025/09/23 18:51:26.548,73.2,24.0,21403.0,24564.0
0.211,2025/09/23 18:51:26.648,93.9,24.0,21403.0,24564.0
0.311,2025/09/23 18:51:26.749,115.0,98.0,21403.0,24564.0
0.412,2025/09/23 18:51:26.849,136.0,98.0,21403.0,24564.0
0.512,2025/09/23 18:51:26.950,157.1,98.0,21403.0,24564.0
0.613,2025/09/23 18:51:27.050,178.1,98.0,21403.0,24564.0
0.713,2025/09/23 18:51:27.151,199.1,98.0,21403.0,24564.0
0.814,2025/09/23 18:51:27.251,220.2,98.0,21403.0,24564.0
0.914,2025/09/23 18:51:27.352,226.4,98.0,21403.0,24564.0
1.015,2025/09/23 18:51:27.452,231.6,98.0,21403.0,24564.0
1.115,2025/09/23 18:51:27.553,294.4,98.0,21403.0,24564.0
1.216,2025/09/23 18:51:27.653,294.6,98.0,21403.0,24564.0
1.316,2025/09/23 18:51:27.754,294.9,98.0,21403.0,24564.0
1.417,2025/09/23 18:51:27.854,294.9,98.0,21403.0,24564.0
1.517,2025/09/23 18:51:27.955,294.9,98.0,21403.0,24564.0
1.618,2025/09/23 18:51:28.055,294.6,98.0,21403.0,24564.0
1.719,2025/09/23 18:51:28.156,294.6,98.0,21403.0,24564.0
1.819,2025/09/23 18:51:28.257,294.5,98.0,21403.0,24564.0
1.920,2025/09/23 18:51:28.357,294.3,98.0,21403.0,24564.0
2.020,2025/09/23 18:51:28.458,294.1,98.0,21403.0,24564.0
2.121,2025/09/23 18:51:28.558,294.1,98.0,21403.0,24564.0
2.221,2025/09/23 18:51:28.659,294.1,98.0,21403.0,24564.0
2.322,2025/09/23 18:51:28.759,293.1,96.0,21403.0,24564.0
2.423,2025/09/23 18:51:28.860,293.2,96.0,21403.0,24564.0
2.523,2025/09/23 18:51:28.961,293.2,98.0,21403.0,24564.0
2.624,2025/09/23 18:51:29.061,293.4,98.0,21403.0,24564.0
2.725,2025/09/23 18:51:29.162,293.5,98.0,21403.0,24564.0
2.826,2025/09/23 18:51:29.263,293.5,98.0,21403.0,24564.0
2.927,2025/09/23 18:51:29.364,293.8,98.0,21403.0,24564.0
3.027,2025/09/23 18:51:29.465,294.2,98.0,21403.0,24564.0
3.128,2025/09/23 18:51:29.565,294.7,98.0,21403.0,24564.0
3.228,2025/09/23 18:51:29.666,295.2,98.0,21403.0,24564.0
3.329,2025/09/23 18:51:29.766,295.7,98.0,21403.0,24564.0
3.429,2025/09/23 18:51:29.867,297.0,98.0,21403.0,24564.0
3.530,2025/09/23 18:51:29.967,297.2,98.0,21403.0,24564.0
3.630,2025/09/23 18:51:30.068,297.4,98.0,21403.0,24564.0
3.731,2025/09/23 18:51:30.168,297.5,98.0,21403.0,24564.0
3.831,2025/09/23 18:51:30.269,297.9,98.0,21403.0,24564.0
3.932,2025/09/23 18:51:30.369,298.0,98.0,21403.0,24564.0
4.032,2025/09/23 18:51:30.470,298.1,98.0,21403.0,24564.0
4.133,2025/09/23 18:51:30.570,298.0,98.0,21403.0,24564.0
4.233,2025/09/23 18:51:30.671,297.9,98.0,21403.0,24564.0
4.334,2025/09/23 18:51:30.771,297.8,98.0,21403.0,24564.0
4.434,2025/09/23 18:51:30.872,297.5,98.0,21403.0,24564.0
4.535,2025/09/23 18:51:30.972,298.3,96.0,21403.0,24564.0
4.635,2025/09/23 18:51:31.073,298.2,96.0,21403.0,24564.0
4.736,2025/09/23 18:51:31.173,298.3,98.0,21403.0,24564.0
4.836,2025/09/23 18:51:31.274,298.5,98.0,21403.0,24564.0
4.937,2025/09/23 18:51:31.374,298.5,98.0,21403.0,24564.0
5.037,2025/09/23 18:51:31.475,298.7,98.0,21403.0,24564.0
5.138,2025/09/23 18:51:31.576,298.8,98.0,21403.0,24564.0
5.239,2025/09/23 18:51:31.676,299.0,98.0,21403.0,24564.0
5.339,2025/09/23 18:51:31.777,299.2,98.0,21403.0,24564.0
5.440,2025/09/23 18:51:31.877,299.2,98.0,21403.0,24564.0
5.540,2025/09/23 18:51:31.978,299.4,98.0,21403.0,24564.0
5.641,2025/09/23 18:51:32.078,298.6,98.0,21403.0,24564.0
5.742,2025/09/23 18:51:32.179,298.5,98.0,21403.0,24564.0
5.843,2025/09/23 18:51:32.280,298.3,98.0,21403.0,24564.0
5.944,2025/09/23 18:51:32.381,298.2,98.0,21403.0,24564.0
