t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.583,2025/09/20 05:47:18.166,122.00,94.00,15359.00,24564.00
0.682,2025/09/20 05:47:18.267,130.12,94.00,15359.00,24564.00
0.784,2025/09/20 05:47:18.368,137.70,94.00,15359.00,24564.00
0.884,2025/09/20 05:47:18.468,143.59,94.00,15359.00,24564.00
0.985,2025/09/20 05:47:18.569,147.04,94.00,15359.00,24564.00
1.085,2025/09/20 05:47:18.669,234.73,81.00,15359.00,24564.00
1.187,2025/09/20 05:47:18.770,252.14,81.00,15359.00,24564.00
1.287,2025/09/20 05:47:18.871,254.31,94.00,15359.00,24564.00
1.388,2025/09/20 05:47:18.971,256.21,94.00,15359.00,24564.00
1.488,2025/09/20 05:47:19.072,256.58,94.00,15359.00,24564.00
1.588,2025/09/20 05:47:19.172,256.24,94.00,15359.00,24564.00
1.689,2025/09/20 05:47:19.273,255.84,94.00,15359.00,24564.00
1.790,2025/09/20 05:47:19.374,255.63,94.00,15359.00,24564.00
1.890,2025/09/20 05:47:19.474,252.39,83.00,15359.00,24564.00
1.991,2025/09/20 05:47:19.575,252.76,83.00,15359.00,24564.00
2.092,2025/09/20 05:47:19.675,257.33,94.00,15359.00,24564.00
2.192,2025/09/20 05:47:19.776,257.44,94.00,15359.00,24564.00
2.294,2025/09/20 05:47:19.876,257.53,95.00,15359.00,24564.00
2.393,2025/09/20 05:47:19.977,257.36,95.00,15359.00,24564.00
2.494,2025/09/20 05:47:20.078,257.02,95.00,15359.00,24564.00
2.595,2025/09/20 05:47:20.178,256.84,95.00,15359.00,24564.00
2.695,2025/09/20 05:47:20.279,257.04,95.00,15359.00,24564.00
2.796,2025/09/20 05:47:20.379,253.70,95.00,15359.00,24564.00
2.898,2025/09/20 05:47:20.480,254.13,84.00,15359.00,24564.00
2.998,2025/09/20 05:47:20.580,257.86,84.00,15359.00,24564.00
3.098,2025/09/20 05:47:20.681,257.89,94.00,15359.00,24564.00
3.200,2025/09/20 05:47:20.782,257.97,94.00,15359.00,24564.00
3.300,2025/09/20 05:47:20.883,257.98,94.00,15359.00,24564.00
3.402,2025/09/20 05:47:20.984,257.63,94.00,15359.00,24564.00
3.503,2025/09/20 05:47:21.085,257.53,95.00,15359.00,24564.00
3.602,2025/09/20 05:47:21.186,257.65,95.00,15361.00,24564.00
3.704,2025/09/20 05:47:21.287,254.06,83.00,15361.00,24564.00
3.804,2025/09/20 05:47:21.387,254.18,83.00,15361.00,24564.00
3.905,2025/09/20 05:47:21.488,257.83,94.00,15361.00,24564.00
4.006,2025/09/20 05:47:21.588,257.79,94.00,15361.00,24564.00
4.106,2025/09/20 05:47:21.689,257.20,93.00,15361.00,24564.00
4.207,2025/09/20 05:47:21.789,256.83,93.00,15361.00,24564.00
4.307,2025/09/20 05:47:21.890,256.40,94.00,15361.00,24564.00
4.408,2025/09/20 05:47:21.991,256.15,94.00,15361.00,24564.00
4.510,2025/09/20 05:47:22.091,256.05,94.00,15361.00,24564.00
4.610,2025/09/20 05:47:22.192,252.24,94.00,15361.00,24564.00
4.710,2025/09/20 05:47:22.292,252.41,83.00,15361.00,24564.00
4.811,2025/09/20 05:47:22.393,256.30,83.00,15361.00,24564.00
4.911,2025/09/20 05:47:22.493,256.46,94.00,15361.00,24564.00
5.012,2025/09/20 05:47:22.594,256.64,94.00,15361.00,24564.00
5.113,2025/09/20 05:47:22.695,256.34,94.00,15361.00,24564.00
5.213,2025/09/20 05:47:22.795,256.62,94.00,15361.00,24564.00
5.314,2025/09/20 05:47:22.896,256.64,94.00,15361.00,24564.00
5.414,2025/09/20 05:47:22.996,256.69,94.00,15361.00,24564.00
5.515,2025/09/20 05:47:23.097,252.26,81.00,15361.00,24564.00
5.616,2025/09/20 05:47:23.198,252.66,81.00,15361.00,24564.00
5.717,2025/09/20 05:47:23.298,256.80,94.00,15361.00,24564.00
