t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.502,2025/09/20 04:08:11.275,115.84,94.00,15359.00,24564.00
0.602,2025/09/20 04:08:11.375,124.34,94.00,15359.00,24564.00
0.702,2025/09/20 04:08:11.476,131.64,93.00,15359.00,24564.00
0.804,2025/09/20 04:08:11.577,138.21,93.00,15359.00,24564.00
0.904,2025/09/20 04:08:11.677,144.15,94.00,15359.00,24564.00
1.004,2025/09/20 04:08:11.778,224.27,94.00,15359.00,24564.00
1.106,2025/09/20 04:08:11.879,249.72,82.00,15359.00,24564.00
1.206,2025/09/20 04:08:11.979,250.90,82.00,15359.00,24564.00
1.306,2025/09/20 04:08:12.080,252.19,94.00,15359.00,24564.00
1.407,2025/09/20 04:08:12.181,253.72,94.00,15359.00,24564.00
1.509,2025/09/20 04:08:12.282,253.81,94.00,15359.00,24564.00
1.609,2025/09/20 04:08:12.383,253.53,94.00,15359.00,24564.00
1.711,2025/09/20 04:08:12.484,253.24,94.00,15359.00,24564.00
1.811,2025/09/20 04:08:12.584,253.37,94.00,15359.00,24564.00
1.912,2025/09/20 04:08:12.685,250.00,83.00,15359.00,24564.00
2.012,2025/09/20 04:08:12.786,250.39,83.00,15359.00,24564.00
2.113,2025/09/20 04:08:12.886,254.51,94.00,15359.00,24564.00
2.214,2025/09/20 04:08:12.987,254.59,94.00,15359.00,24564.00
2.314,2025/09/20 04:08:13.087,254.48,94.00,15359.00,24564.00
2.414,2025/09/20 04:08:13.188,254.19,94.00,15359.00,24564.00
2.515,2025/09/20 04:08:13.289,253.95,94.00,15359.00,24564.00
2.615,2025/09/20 04:08:13.389,253.93,94.00,15359.00,24564.00
2.716,2025/09/20 04:08:13.490,252.96,90.00,15359.00,24564.00
2.816,2025/09/20 04:08:13.590,251.19,90.00,15359.00,24564.00
2.917,2025/09/20 04:08:13.691,251.71,89.00,15359.00,24564.00
3.018,2025/09/20 04:08:13.791,255.66,89.00,15359.00,24564.00
3.119,2025/09/20 04:08:13.892,255.80,94.00,15359.00,24564.00
3.219,2025/09/20 04:08:13.992,255.93,94.00,15359.00,24564.00
3.320,2025/09/20 04:08:14.093,255.78,94.00,15359.00,24564.00
3.419,2025/09/20 04:08:14.193,255.68,94.00,15359.00,24564.00
3.521,2025/09/20 04:08:14.294,255.79,94.00,15359.00,24564.00
3.621,2025/09/20 04:08:14.394,252.22,94.00,15361.00,24564.00
3.722,2025/09/20 04:08:14.495,253.23,84.00,15361.00,24564.00
3.822,2025/09/20 04:08:14.595,254.73,84.00,15361.00,24564.00
3.923,2025/09/20 04:08:14.696,257.08,95.00,15361.00,24564.00
4.023,2025/09/20 04:08:14.796,256.99,95.00,15361.00,24564.00
4.123,2025/09/20 04:08:14.897,256.58,95.00,15361.00,24564.00
4.224,2025/09/20 04:08:14.997,256.18,95.00,15361.00,24564.00
4.325,2025/09/20 04:08:15.098,255.92,95.00,15361.00,24564.00
4.424,2025/09/20 04:08:15.198,255.85,95.00,15361.00,24564.00
4.526,2025/09/20 04:08:15.299,251.80,82.00,15361.00,24564.00
4.627,2025/09/20 04:08:15.400,252.03,82.00,15361.00,24564.00
4.728,2025/09/20 04:08:15.501,255.96,94.00,15361.00,24564.00
4.828,2025/09/20 04:08:15.602,255.30,94.00,15361.00,24564.00
4.929,2025/09/20 04:08:15.703,255.17,94.00,15361.00,24564.00
5.032,2025/09/20 04:08:15.803,254.96,94.00,15361.00,24564.00
5.131,2025/09/20 04:08:15.904,254.67,94.00,15361.00,24564.00
5.231,2025/09/20 04:08:16.005,254.58,94.00,15361.00,24564.00
5.333,2025/09/20 04:08:16.106,254.47,94.00,15361.00,24564.00
5.433,2025/09/20 04:08:16.206,250.67,94.00,15361.00,24564.00
5.534,2025/09/20 04:08:16.307,250.88,82.00,15361.00,24564.00
5.635,2025/09/20 04:08:16.407,255.21,82.00,15361.00,24564.00
5.735,2025/09/20 04:08:16.508,255.14,94.00,15361.00,24564.00
5.835,2025/09/20 04:08:16.609,255.03,94.00,15361.00,24564.00
5.936,2025/09/20 04:08:16.709,254.80,94.00,15361.00,24564.00
6.037,2025/09/20 04:08:16.810,254.62,94.00,15361.00,24564.00
6.137,2025/09/20 04:08:16.911,254.44,95.00,15361.00,24564.00
6.237,2025/09/20 04:08:17.011,254.52,95.00,15361.00,24564.00
6.338,2025/09/20 04:08:17.112,251.44,85.00,15361.00,24564.00
6.438,2025/09/20 04:08:17.212,251.68,85.00,15361.00,24564.00
6.539,2025/09/20 04:08:17.313,255.62,94.00,15361.00,24564.00
6.640,2025/09/20 04:08:17.413,255.74,94.00,15361.00,24564.00
6.740,2025/09/20 04:08:17.514,255.70,94.00,15361.00,24564.00
6.841,2025/09/20 04:08:17.615,255.43,94.00,15361.00,24564.00
6.942,2025/09/20 04:08:17.715,255.30,93.00,15361.00,24564.00
7.043,2025/09/20 04:08:17.816,255.20,93.00,15361.00,24564.00
7.143,2025/09/20 04:08:17.917,255.07,94.00,15361.00,24564.00
7.244,2025/09/20 04:08:18.017,251.85,94.00,15361.00,24564.00
7.344,2025/09/20 04:08:18.118,252.01,83.00,15361.00,24564.00
7.445,2025/09/20 04:08:18.218,255.46,83.00,15361.00,24564.00
7.546,2025/09/20 04:08:18.319,255.56,94.00,15361.00,24564.00
7.647,2025/09/20 04:08:18.420,255.35,94.00,15361.00,24564.00
7.749,2025/09/20 04:08:18.521,254.90,94.00,15361.00,24564.00
7.849,2025/09/20 04:08:18.622,254.67,94.00,15361.00,24564.00
7.949,2025/09/20 04:08:18.723,254.63,94.00,15361.00,24564.00
8.051,2025/09/20 04:08:18.824,254.56,94.00,15361.00,24564.00
8.152,2025/09/20 04:08:18.925,250.96,83.00,15361.00,24564.00
8.252,2025/09/20 04:08:19.025,251.30,83.00,15361.00,24564.00
8.352,2025/09/20 04:08:19.126,254.82,94.00,15361.00,24564.00
8.453,2025/09/20 04:08:19.227,254.82,94.00,15361.00,24564.00
8.554,2025/09/20 04:08:19.327,254.91,94.00,15361.00,24564.00
8.654,2025/09/20 04:08:19.428,255.03,94.00,15361.00,24564.00
8.755,2025/09/20 04:08:19.528,255.05,95.00,15361.00,24564.00
8.855,2025/09/20 04:08:19.629,255.17,95.00,15361.00,24564.00
