t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.010,2025/09/23 19:48:00.543,75.2,0.0,21399.0,24564.0
0.111,2025/09/23 19:48:00.644,66.1,0.0,21403.0,24564.0
0.212,2025/09/23 19:48:00.745,86.6,56.0,21403.0,24564.0
0.313,2025/09/23 19:48:00.846,107.3,56.0,21403.0,24564.0
0.413,2025/09/23 19:48:00.947,128.1,98.0,21403.0,24564.0
0.514,2025/09/23 19:48:01.047,149.0,98.0,21403.0,24564.0
0.614,2025/09/23 19:48:01.148,169.9,98.0,21403.0,24564.0
0.715,2025/09/23 19:48:01.248,190.7,98.0,21403.0,24564.0
0.815,2025/09/23 19:48:01.349,199.2,98.0,21403.0,24564.0
0.916,2025/09/23 19:48:01.449,206.5,98.0,21403.0,24564.0
1.017,2025/09/23 19:48:01.550,212.7,98.0,21403.0,24564.0
1.117,2025/09/23 19:48:01.650,292.7,98.0,21403.0,24564.0
1.218,2025/09/23 19:48:01.751,292.7,98.0,21403.0,24564.0
1.318,2025/09/23 19:48:01.851,293.2,98.0,21403.0,24564.0
1.418,2025/09/23 19:48:01.952,293.3,98.0,21403.0,24564.0
1.519,2025/09/23 19:48:02.052,293.4,98.0,21403.0,24564.0
1.619,2025/09/23 19:48:02.153,293.2,98.0,21403.0,24564.0
1.720,2025/09/23 19:48:02.253,293.2,98.0,21403.0,24564.0
1.820,2025/09/23 19:48:02.354,293.1,98.0,21403.0,24564.0
1.921,2025/09/23 19:48:02.454,293.0,98.0,21403.0,24564.0
2.021,2025/09/23 19:48:02.555,293.0,98.0,21403.0,24564.0
2.122,2025/09/23 19:48:02.655,292.8,98.0,21403.0,24564.0
2.222,2025/09/23 19:48:02.756,292.8,98.0,21403.0,24564.0
2.323,2025/09/23 19:48:02.856,291.8,98.0,21403.0,24564.0
2.423,2025/09/23 19:48:02.957,292.0,96.0,21403.0,24564.0
2.524,2025/09/23 19:48:03.057,292.1,96.0,21403.0,24564.0
2.624,2025/09/23 19:48:03.158,292.1,98.0,21403.0,24564.0
2.725,2025/09/23 19:48:03.258,292.4,98.0,21403.0,24564.0
2.825,2025/09/23 19:48:03.359,292.6,98.0,21403.0,24564.0
2.926,2025/09/23 19:48:03.459,292.8,98.0,21403.0,24564.0
3.026,2025/09/23 19:48:03.560,292.9,98.0,21403.0,24564.0
