t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.126,2025/09/20 01:31:01.648,14.13,0.00,3.00,24564.00
1.227,2025/09/20 01:31:01.749,14.04,0.00,3.00,24564.00
1.328,2025/09/20 01:31:01.849,14.04,0.00,3.00,24564.00
1.428,2025/09/20 01:31:01.950,14.04,0.00,3.00,24564.00
1.529,2025/09/20 01:31:02.050,14.04,0.00,3.00,24564.00
1.629,2025/09/20 01:31:02.151,14.04,0.00,3.00,24564.00
1.730,2025/09/20 01:31:02.252,14.04,0.00,3.00,24564.00
1.832,2025/09/20 01:31:02.352,14.04,0.00,3.00,24564.00
1.931,2025/09/20 01:31:02.453,14.04,0.00,3.00,24564.00
2.032,2025/09/20 01:31:02.553,14.04,0.00,3.00,24564.00
2.133,2025/09/20 01:31:02.654,14.04,0.00,3.00,24564.00
2.233,2025/09/20 01:31:02.755,13.97,0.00,3.00,24564.00
2.333,2025/09/20 01:31:02.855,13.97,0.00,3.00,24564.00
2.434,2025/09/20 01:31:02.956,13.97,0.00,3.00,24564.00
2.534,2025/09/20 01:31:03.056,13.97,0.00,3.00,24564.00
2.635,2025/09/20 01:31:03.157,13.97,0.00,3.00,24564.00
2.736,2025/09/20 01:31:03.257,13.97,0.00,3.00,24564.00
2.836,2025/09/20 01:31:03.358,13.97,0.00,3.00,24564.00
2.937,2025/09/20 01:31:03.458,13.97,0.00,3.00,24564.00
3.037,2025/09/20 01:31:03.559,13.97,0.00,3.00,24564.00
3.138,2025/09/20 01:31:03.660,13.97,0.00,3.00,24564.00
3.238,2025/09/20 01:31:03.760,13.90,0.00,3.00,24564.00
3.340,2025/09/20 01:31:03.861,13.90,0.00,3.00,24564.00
3.440,2025/09/20 01:31:03.961,13.90,0.00,3.00,24564.00
3.540,2025/09/20 01:31:04.062,13.90,0.00,3.00,24564.00
3.640,2025/09/20 01:31:04.163,13.90,0.00,3.00,24564.00
3.742,2025/09/20 01:31:04.263,13.90,0.00,3.00,24564.00
3.842,2025/09/20 01:31:04.364,13.90,0.00,3.00,24564.00
3.943,2025/09/20 01:31:04.464,13.90,0.00,3.00,24564.00
4.043,2025/09/20 01:31:04.565,13.90,0.00,3.00,24564.00
4.143,2025/09/20 01:31:04.665,13.90,0.00,3.00,24564.00
4.245,2025/09/20 01:31:04.766,13.89,0.00,3.00,24564.00
4.344,2025/09/20 01:31:04.866,13.89,0.00,3.00,24564.00
4.445,2025/09/20 01:31:04.967,13.89,0.00,3.00,24564.00
4.546,2025/09/20 01:31:05.067,13.89,0.00,3.00,24564.00
4.648,2025/09/20 01:31:05.168,13.89,0.00,3.00,24564.00
4.747,2025/09/20 01:31:05.269,13.89,0.00,3.00,24564.00
4.848,2025/09/20 01:31:05.369,13.89,0.00,3.00,24564.00
4.948,2025/09/20 01:31:05.470,13.89,0.00,3.00,24564.00
5.049,2025/09/20 01:31:05.570,13.89,0.00,3.00,24564.00
5.150,2025/09/20 01:31:05.671,13.89,0.00,3.00,24564.00
5.250,2025/09/20 01:31:05.771,13.79,0.00,3.00,24564.00
5.351,2025/09/20 01:31:05.872,13.79,0.00,3.00,24564.00
5.451,2025/09/20 01:31:05.973,13.79,0.00,3.00,24564.00
5.552,2025/09/20 01:31:06.073,13.79,0.00,3.00,24564.00
5.652,2025/09/20 01:31:06.174,13.79,0.00,3.00,24564.00
