t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.526,2025/09/20 05:31:47.575,135.70,94.00,15359.00,24564.00
0.627,2025/09/20 05:31:47.676,153.81,94.00,15359.00,24564.00
0.727,2025/09/20 05:31:47.776,171.65,94.00,15359.00,24564.00
0.828,2025/09/20 05:31:47.877,189.40,94.00,15359.00,24564.00
0.929,2025/09/20 05:31:47.978,195.09,94.00,15359.00,24564.00
1.029,2025/09/20 05:31:48.078,196.69,94.00,15359.00,24564.00
1.131,2025/09/20 05:31:48.179,251.73,82.00,15359.00,24564.00
1.231,2025/09/20 05:31:48.280,253.12,82.00,15359.00,24564.00
1.332,2025/09/20 05:31:48.380,254.98,94.00,15359.00,24564.00
1.433,2025/09/20 05:31:48.481,256.99,94.00,15359.00,24564.00
1.533,2025/09/20 05:31:48.582,257.38,94.00,15359.00,24564.00
1.634,2025/09/20 05:31:48.682,257.09,94.00,15359.00,24564.00
1.735,2025/09/20 05:31:48.783,256.82,94.00,15359.00,24564.00
1.834,2025/09/20 05:31:48.884,256.86,94.00,15359.00,24564.00
1.936,2025/09/20 05:31:48.984,253.75,83.00,15359.00,24564.00
2.040,2025/09/20 05:31:49.085,254.16,83.00,15359.00,24564.00
2.137,2025/09/20 05:31:49.185,258.36,94.00,15359.00,24564.00
2.237,2025/09/20 05:31:49.286,258.34,94.00,15359.00,24564.00
2.339,2025/09/20 05:31:49.387,258.20,94.00,15359.00,24564.00
2.438,2025/09/20 05:31:49.487,257.77,94.00,15359.00,24564.00
2.539,2025/09/20 05:31:49.588,257.40,94.00,15359.00,24564.00
2.640,2025/09/20 05:31:49.688,257.24,94.00,15359.00,24564.00
2.740,2025/09/20 05:31:49.789,257.24,94.00,15359.00,24564.00
2.841,2025/09/20 05:31:49.890,253.70,94.00,15359.00,24564.00
2.942,2025/09/20 05:31:49.991,253.87,83.00,15359.00,24564.00
3.043,2025/09/20 05:31:50.092,257.35,83.00,15359.00,24564.00
