t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.516,2025/09/20 04:20:36.971,114.64,94.00,15359.00,24564.00
0.617,2025/09/20 04:20:37.072,123.21,94.00,15359.00,24564.00
0.718,2025/09/20 04:20:37.174,130.63,94.00,15359.00,24564.00
0.818,2025/09/20 04:20:37.275,137.22,94.00,15359.00,24564.00
0.918,2025/09/20 04:20:37.375,143.16,94.00,15359.00,24564.00
1.020,2025/09/20 04:20:37.476,223.58,83.00,15359.00,24564.00
1.121,2025/09/20 04:20:37.576,251.66,83.00,15359.00,24564.00
1.221,2025/09/20 04:20:37.677,253.09,94.00,15359.00,24564.00
1.321,2025/09/20 04:20:37.778,255.03,94.00,15359.00,24564.00
1.422,2025/09/20 04:20:37.878,255.39,94.00,15359.00,24564.00
1.522,2025/09/20 04:20:37.979,255.36,94.00,15359.00,24564.00
1.623,2025/09/20 04:20:38.079,255.23,94.00,15359.00,24564.00
1.723,2025/09/20 04:20:38.180,254.89,94.00,15359.00,24564.00
1.824,2025/09/20 04:20:38.280,254.92,94.00,15359.00,24564.00
1.925,2025/09/20 04:20:38.381,251.90,94.00,15359.00,24564.00
2.025,2025/09/20 04:20:38.481,252.30,83.00,15359.00,24564.00
2.125,2025/09/20 04:20:38.582,256.02,83.00,15359.00,24564.00
2.226,2025/09/20 04:20:38.682,256.07,94.00,15359.00,24564.00
2.327,2025/09/20 04:20:38.783,255.90,94.00,15359.00,24564.00
2.428,2025/09/20 04:20:38.883,255.60,94.00,15359.00,24564.00
2.528,2025/09/20 04:20:38.984,255.30,94.00,15359.00,24564.00
2.628,2025/09/20 04:20:39.085,255.11,94.00,15359.00,24564.00
2.729,2025/09/20 04:20:39.185,255.05,94.00,15359.00,24564.00
2.830,2025/09/20 04:20:39.286,250.90,81.00,15359.00,24564.00
2.930,2025/09/20 04:20:39.386,251.29,81.00,15359.00,24564.00
3.031,2025/09/20 04:20:39.487,254.85,95.00,15359.00,24564.00
3.132,2025/09/20 04:20:39.588,255.01,95.00,15359.00,24564.00
3.233,2025/09/20 04:20:39.689,255.12,95.00,15359.00,24564.00
3.334,2025/09/20 04:20:39.790,255.04,95.00,15359.00,24564.00
3.434,2025/09/20 04:20:39.891,255.00,95.00,15359.00,24564.00
3.536,2025/09/20 04:20:39.991,255.18,95.00,15359.00,24564.00
3.636,2025/09/20 04:20:40.093,253.07,87.00,15361.00,24564.00
3.737,2025/09/20 04:20:40.193,252.26,87.00,15361.00,24564.00
3.837,2025/09/20 04:20:40.294,252.66,91.00,15361.00,24564.00
3.938,2025/09/20 04:20:40.394,257.30,91.00,15361.00,24564.00
4.039,2025/09/20 04:20:40.495,257.26,95.00,15361.00,24564.00
4.139,2025/09/20 04:20:40.596,256.93,95.00,15361.00,24564.00
4.240,2025/09/20 04:20:40.696,256.52,95.00,15361.00,24564.00
4.342,2025/09/20 04:20:40.797,256.20,95.00,15361.00,24564.00
4.442,2025/09/20 04:20:40.897,256.11,95.00,15361.00,24564.00
4.542,2025/09/20 04:20:40.998,251.79,95.00,15361.00,24564.00
4.642,2025/09/20 04:20:41.098,252.55,83.00,15361.00,24564.00
4.743,2025/09/20 04:20:41.199,255.05,83.00,15361.00,24564.00
4.843,2025/09/20 04:20:41.299,256.27,95.00,15361.00,24564.00
4.944,2025/09/20 04:20:41.400,256.23,95.00,15361.00,24564.00
5.045,2025/09/20 04:20:41.501,256.12,95.00,15361.00,24564.00
5.146,2025/09/20 04:20:41.601,255.85,95.00,15361.00,24564.00
5.246,2025/09/20 04:20:41.702,255.71,94.00,15361.00,24564.00
5.346,2025/09/20 04:20:41.802,255.71,94.00,15361.00,24564.00
5.447,2025/09/20 04:20:41.903,251.82,82.00,15361.00,24564.00
5.547,2025/09/20 04:20:42.003,251.96,82.00,15361.00,24564.00
5.648,2025/09/20 04:20:42.104,256.49,94.00,15361.00,24564.00
5.749,2025/09/20 04:20:42.204,255.93,94.00,15361.00,24564.00
5.849,2025/09/20 04:20:42.306,255.28,95.00,15361.00,24564.00
5.949,2025/09/20 04:20:42.406,255.46,95.00,15361.00,24564.00
6.051,2025/09/20 04:20:42.507,255.08,95.00,15361.00,24564.00
6.152,2025/09/20 04:20:42.607,254.83,95.00,15361.00,24564.00
6.253,2025/09/20 04:20:42.708,254.85,94.00,15361.00,24564.00
6.353,2025/09/20 04:20:42.809,250.64,94.00,15361.00,24564.00
6.454,2025/09/20 04:20:42.910,250.89,82.00,15361.00,24564.00
6.556,2025/09/20 04:20:43.011,255.06,82.00,15361.00,24564.00
6.656,2025/09/20 04:20:43.112,255.13,95.00,15361.00,24564.00
6.757,2025/09/20 04:20:43.212,255.19,95.00,15361.00,24564.00
6.857,2025/09/20 04:20:43.313,255.12,94.00,15361.00,24564.00
6.958,2025/09/20 04:20:43.414,254.80,94.00,15361.00,24564.00
7.058,2025/09/20 04:20:43.514,254.83,95.00,15361.00,24564.00
7.159,2025/09/20 04:20:43.615,254.87,95.00,15361.00,24564.00
7.260,2025/09/20 04:20:43.715,251.07,82.00,15361.00,24564.00
7.360,2025/09/20 04:20:43.816,251.42,82.00,15361.00,24564.00
7.460,2025/09/20 04:20:43.916,256.02,95.00,15361.00,24564.00
7.561,2025/09/20 04:20:44.017,256.15,95.00,15361.00,24564.00
7.661,2025/09/20 04:20:44.117,256.02,95.00,15361.00,24564.00
7.762,2025/09/20 04:20:44.218,255.78,95.00,15361.00,24564.00
7.862,2025/09/20 04:20:44.319,255.59,95.00,15361.00,24564.00
7.963,2025/09/20 04:20:44.419,255.32,95.00,15361.00,24564.00
8.063,2025/09/20 04:20:44.520,255.35,95.00,15361.00,24564.00
8.163,2025/09/20 04:20:44.620,251.91,95.00,15361.00,24564.00
8.264,2025/09/20 04:20:44.721,252.25,83.00,15361.00,24564.00
8.365,2025/09/20 04:20:44.821,256.47,83.00,15361.00,24564.00
8.466,2025/09/20 04:20:44.922,256.40,95.00,15361.00,24564.00
8.566,2025/09/20 04:20:45.022,256.39,95.00,15361.00,24564.00
8.666,2025/09/20 04:20:45.123,256.35,95.00,15361.00,24564.00
8.767,2025/09/20 04:20:45.223,256.08,95.00,15361.00,24564.00
8.868,2025/09/20 04:20:45.324,255.95,95.00,15361.00,24564.00
