t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.504,2025/09/20 04:47:45.554,136.50,94.00,15359.00,24564.00
0.605,2025/09/20 04:47:45.655,154.60,94.00,15359.00,24564.00
0.705,2025/09/20 04:47:45.756,172.28,94.00,15359.00,24564.00
0.806,2025/09/20 04:47:45.856,190.01,94.00,15359.00,24564.00
0.906,2025/09/20 04:47:45.957,207.80,94.00,15359.00,24564.00
1.007,2025/09/20 04:47:46.057,208.25,94.00,15359.00,24564.00
1.108,2025/09/20 04:47:46.158,250.18,82.00,15359.00,24564.00
1.209,2025/09/20 04:47:46.259,251.62,82.00,15359.00,24564.00
1.309,2025/09/20 04:47:46.359,253.53,94.00,15359.00,24564.00
1.409,2025/09/20 04:47:46.460,255.39,94.00,15359.00,24564.00
1.510,2025/09/20 04:47:46.560,255.49,94.00,15359.00,24564.00
1.611,2025/09/20 04:47:46.661,255.16,94.00,15359.00,24564.00
1.712,2025/09/20 04:47:46.762,254.83,94.00,15359.00,24564.00
1.812,2025/09/20 04:47:46.863,254.85,94.00,15359.00,24564.00
1.914,2025/09/20 04:47:46.964,251.27,82.00,15359.00,24564.00
2.015,2025/09/20 04:47:47.065,251.56,82.00,15359.00,24564.00
2.116,2025/09/20 04:47:47.166,255.81,94.00,15359.00,24564.00
2.219,2025/09/20 04:47:47.267,255.74,94.00,15359.00,24564.00
2.318,2025/09/20 04:47:47.367,255.64,94.00,15359.00,24564.00
2.417,2025/09/20 04:47:47.468,255.25,94.00,15359.00,24564.00
2.519,2025/09/20 04:47:47.568,254.92,94.00,15359.00,24564.00
2.619,2025/09/20 04:47:47.669,254.83,94.00,15359.00,24564.00
2.719,2025/09/20 04:47:47.770,254.94,94.00,15359.00,24564.00
2.820,2025/09/20 04:47:47.870,250.82,94.00,15359.00,24564.00
2.921,2025/09/20 04:47:47.971,251.21,82.00,15359.00,24564.00
3.021,2025/09/20 04:47:48.071,254.96,82.00,15359.00,24564.00
3.122,2025/09/20 04:47:48.172,255.04,94.00,15359.00,24564.00
3.221,2025/09/20 04:47:48.272,255.23,94.00,15359.00,24564.00
3.323,2025/09/20 04:47:48.373,255.28,94.00,15359.00,24564.00
3.423,2025/09/20 04:47:48.473,255.12,94.00,15359.00,24564.00
3.523,2025/09/20 04:47:48.574,255.26,94.00,15359.00,24564.00
3.624,2025/09/20 04:47:48.675,254.68,94.00,15361.00,24564.00
