t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.010,2025/09/23 20:25:55.790,67.5,0.0,21399.0,24564.0
0.111,2025/09/23 20:25:55.890,78.4,0.0,21403.0,24564.0
0.212,2025/09/23 20:25:55.991,99.1,86.0,21403.0,24564.0
0.313,2025/09/23 20:25:56.092,120.0,86.0,21403.0,24564.0
0.414,2025/09/23 20:25:56.193,140.9,97.0,21403.0,24564.0
0.515,2025/09/23 20:25:56.294,161.8,97.0,21403.0,24564.0
0.616,2025/09/23 20:25:56.395,182.8,98.0,21403.0,24564.0
0.716,2025/09/23 20:25:56.496,203.8,98.0,21403.0,24564.0
0.817,2025/09/23 20:25:56.597,225.0,98.0,21403.0,24564.0
0.918,2025/09/23 20:25:56.697,230.8,98.0,21403.0,24564.0
1.018,2025/09/23 20:25:56.798,235.7,98.0,21403.0,24564.0
1.119,2025/09/23 20:25:56.898,293.5,98.0,21403.0,24564.0
1.219,2025/09/23 20:25:56.999,294.0,98.0,21403.0,24564.0
1.320,2025/09/23 20:25:57.099,294.3,98.0,21403.0,24564.0
1.421,2025/09/23 20:25:57.200,294.5,98.0,21403.0,24564.0
1.521,2025/09/23 20:25:57.301,294.6,98.0,21403.0,24564.0
1.622,2025/09/23 20:25:57.401,294.5,98.0,21403.0,24564.0
1.722,2025/09/23 20:25:57.502,294.2,98.0,21403.0,24564.0
1.823,2025/09/23 20:25:57.602,294.0,98.0,21403.0,24564.0
1.923,2025/09/23 20:25:57.703,293.7,98.0,21403.0,24564.0
2.024,2025/09/23 20:25:57.804,293.5,98.0,21403.0,24564.0
2.125,2025/09/23 20:25:57.904,293.4,98.0,21403.0,24564.0
2.225,2025/09/23 20:25:58.005,293.3,98.0,21403.0,24564.0
2.326,2025/09/23 20:25:58.105,292.4,98.0,21403.0,24564.0
2.426,2025/09/23 20:25:58.206,292.5,96.0,21403.0,24564.0
2.527,2025/09/23 20:25:58.306,292.4,96.0,21403.0,24564.0
2.627,2025/09/23 20:25:58.407,292.5,98.0,21403.0,24564.0
2.728,2025/09/23 20:25:58.507,292.8,98.0,21403.0,24564.0
2.828,2025/09/23 20:25:58.608,293.0,98.0,21403.0,24564.0
2.929,2025/09/23 20:25:58.708,293.3,98.0,21403.0,24564.0
3.030,2025/09/23 20:25:58.809,293.6,98.0,21403.0,24564.0
3.131,2025/09/23 20:25:58.910,293.8,98.0,21403.0,24564.0
3.232,2025/09/23 20:25:59.011,293.9,98.0,21403.0,24564.0
3.333,2025/09/23 20:25:59.112,294.1,98.0,21403.0,24564.0
3.434,2025/09/23 20:25:59.213,295.0,98.0,21403.0,24564.0
3.535,2025/09/23 20:25:59.314,295.1,98.0,21403.0,24564.0
3.635,2025/09/23 20:25:59.415,295.1,98.0,21403.0,24564.0
3.736,2025/09/23 20:25:59.515,295.1,98.0,21403.0,24564.0
3.836,2025/09/23 20:25:59.616,295.0,98.0,21403.0,24564.0
3.937,2025/09/23 20:25:59.716,295.0,98.0,21403.0,24564.0
4.038,2025/09/23 20:25:59.817,295.0,98.0,21403.0,24564.0
4.138,2025/09/23 20:25:59.918,294.9,98.0,21403.0,24564.0
4.239,2025/09/23 20:26:00.018,294.8,98.0,21403.0,24564.0
4.339,2025/09/23 20:26:00.119,294.8,98.0,21403.0,24564.0
4.440,2025/09/23 20:26:00.219,294.8,98.0,21403.0,24564.0
4.541,2025/09/23 20:26:00.320,295.6,98.0,21403.0,24564.0
4.641,2025/09/23 20:26:00.421,295.4,96.0,21403.0,24564.0
4.742,2025/09/23 20:26:00.521,295.5,96.0,21403.0,24564.0
4.842,2025/09/23 20:26:00.622,295.6,98.0,21403.0,24564.0
4.943,2025/09/23 20:26:00.722,295.7,98.0,21403.0,24564.0
5.043,2025/09/23 20:26:00.823,295.7,98.0,21403.0,24564.0
5.144,2025/09/23 20:26:00.923,295.7,98.0,21403.0,24564.0
5.245,2025/09/23 20:26:01.024,295.6,98.0,21403.0,24564.0
5.345,2025/09/23 20:26:01.125,295.6,98.0,21403.0,24564.0
5.446,2025/09/23 20:26:01.225,295.6,98.0,21403.0,24564.0
5.546,2025/09/23 20:26:01.326,295.9,98.0,21403.0,24564.0
5.647,2025/09/23 20:26:01.426,294.7,98.0,21403.0,24564.0
5.748,2025/09/23 20:26:01.527,294.6,98.0,21403.0,24564.0
5.848,2025/09/23 20:26:01.628,294.4,98.0,21403.0,24564.0
5.949,2025/09/23 20:26:01.728,294.3,98.0,21403.0,24564.0
6.050,2025/09/23 20:26:01.829,294.1,98.0,21403.0,24564.0
6.151,2025/09/23 20:26:01.930,293.9,98.0,21403.0,24564.0
6.252,2025/09/23 20:26:02.031,293.7,98.0,21403.0,24564.0
6.353,2025/09/23 20:26:02.132,293.7,98.0,21403.0,24564.0
