t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.268,2025/09/20 02:17:06.914,13.22,0.00,3.00,24564.00
1.369,2025/09/20 02:17:07.015,13.22,0.00,3.00,24564.00
1.469,2025/09/20 02:17:07.115,13.22,0.00,3.00,24564.00
1.570,2025/09/20 02:17:07.216,13.22,0.00,3.00,24564.00
1.670,2025/09/20 02:17:07.317,13.22,0.00,3.00,24564.00
1.772,2025/09/20 02:17:07.417,13.22,0.00,3.00,24564.00
1.871,2025/09/20 02:17:07.518,13.22,0.00,3.00,24564.00
1.972,2025/09/20 02:17:07.618,13.22,0.00,3.00,24564.00
2.072,2025/09/20 02:17:07.719,13.22,0.00,3.00,24564.00
2.172,2025/09/20 02:17:07.819,13.22,0.00,3.00,24564.00
2.274,2025/09/20 02:17:07.920,13.32,0.00,3.00,24564.00
2.375,2025/09/20 02:17:08.021,13.32,0.00,3.00,24564.00
2.475,2025/09/20 02:17:08.121,13.32,0.00,3.00,24564.00
2.575,2025/09/20 02:17:08.222,13.32,0.00,3.00,24564.00
2.678,2025/09/20 02:17:08.322,13.32,0.00,3.00,24564.00
2.776,2025/09/20 02:17:08.423,13.32,0.00,3.00,24564.00
2.876,2025/09/20 02:17:08.524,13.32,0.00,3.00,24564.00
2.977,2025/09/20 02:17:08.624,13.32,0.00,3.00,24564.00
3.079,2025/09/20 02:17:08.725,13.32,0.00,3.00,24564.00
3.179,2025/09/20 02:17:08.825,13.32,0.00,3.00,24564.00
3.279,2025/09/20 02:17:08.926,13.24,0.00,3.00,24564.00
3.380,2025/09/20 02:17:09.026,13.24,0.00,3.00,24564.00
3.481,2025/09/20 02:17:09.127,13.24,0.00,3.00,24564.00
3.581,2025/09/20 02:17:09.228,13.24,0.00,3.00,24564.00
3.682,2025/09/20 02:17:09.328,13.24,0.00,3.00,24564.00
3.782,2025/09/20 02:17:09.429,13.24,0.00,3.00,24564.00
3.883,2025/09/20 02:17:09.529,13.24,0.00,3.00,24564.00
3.984,2025/09/20 02:17:09.630,13.24,0.00,3.00,24564.00
4.084,2025/09/20 02:17:09.730,13.24,0.00,3.00,24564.00
4.184,2025/09/20 02:17:09.831,13.24,0.00,3.00,24564.00
4.286,2025/09/20 02:17:09.932,13.18,0.00,3.00,24564.00
4.385,2025/09/20 02:17:10.032,13.18,0.00,3.00,24564.00
4.486,2025/09/20 02:17:10.133,13.18,0.00,3.00,24564.00
4.586,2025/09/20 02:17:10.233,13.18,0.00,3.00,24564.00
4.687,2025/09/20 02:17:10.334,13.18,0.00,3.00,24564.00
4.787,2025/09/20 02:17:10.434,13.18,0.00,3.00,24564.00
4.889,2025/09/20 02:17:10.535,13.18,0.00,3.00,24564.00
4.989,2025/09/20 02:17:10.636,13.18,0.00,3.00,24564.00
5.090,2025/09/20 02:17:10.736,13.18,0.00,3.00,24564.00
5.191,2025/09/20 02:17:10.837,13.29,0.00,3.00,24564.00
5.291,2025/09/20 02:17:10.937,13.29,0.00,3.00,24564.00
5.392,2025/09/20 02:17:11.038,13.29,0.00,3.00,24564.00
5.492,2025/09/20 02:17:11.139,13.29,0.00,3.00,24564.00
5.592,2025/09/20 02:17:11.239,13.29,0.00,3.00,24564.00
5.704,2025/09/20 02:17:11.340,13.29,0.00,3.00,24564.00
5.793,2025/09/20 02:17:11.440,13.29,0.00,3.00,24564.00
5.895,2025/09/20 02:17:11.541,13.29,0.00,3.00,24564.00
5.995,2025/09/20 02:17:11.641,13.29,0.00,3.00,24564.00
6.096,2025/09/20 02:17:11.742,13.29,0.00,3.00,24564.00
6.196,2025/09/20 02:17:11.842,13.09,0.00,3.00,24564.00
