t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.011,2025/09/23 18:52:18.318,76.6,0.0,21399.0,24564.0
0.112,2025/09/23 18:52:18.419,76.0,0.0,21403.0,24564.0
0.213,2025/09/23 18:52:18.520,96.9,81.0,21403.0,24564.0
0.314,2025/09/23 18:52:18.620,117.8,81.0,21403.0,24564.0
0.415,2025/09/23 18:52:18.721,138.8,98.0,21403.0,24564.0
0.515,2025/09/23 18:52:18.822,159.8,98.0,21403.0,24564.0
0.616,2025/09/23 18:52:18.923,180.8,98.0,21403.0,24564.0
0.716,2025/09/23 18:52:19.023,190.3,98.0,21403.0,24564.0
0.817,2025/09/23 18:52:19.124,198.2,98.0,21403.0,24564.0
0.918,2025/09/23 18:52:19.224,205.1,98.0,21403.0,24564.0
1.019,2025/09/23 18:52:19.325,211.2,98.0,21403.0,24564.0
1.120,2025/09/23 18:52:19.426,294.4,98.0,21403.0,24564.0
1.221,2025/09/23 18:52:19.527,294.8,98.0,21403.0,24564.0
1.322,2025/09/23 18:52:19.628,295.3,98.0,21403.0,24564.0
1.423,2025/09/23 18:52:19.729,295.5,98.0,21403.0,24564.0
1.523,2025/09/23 18:52:19.830,295.6,98.0,21403.0,24564.0
1.624,2025/09/23 18:52:19.931,295.6,97.0,21403.0,24564.0
1.724,2025/09/23 18:52:20.031,295.9,97.0,21403.0,24564.0
1.825,2025/09/23 18:52:20.132,296.1,98.0,21403.0,24564.0
1.925,2025/09/23 18:52:20.232,296.4,98.0,21403.0,24564.0
2.026,2025/09/23 18:52:20.333,296.6,98.0,21403.0,24564.0
2.127,2025/09/23 18:52:20.433,296.8,98.0,21403.0,24564.0
2.227,2025/09/23 18:52:20.534,296.6,98.0,21403.0,24564.0
2.328,2025/09/23 18:52:20.634,295.9,98.0,21403.0,24564.0
2.428,2025/09/23 18:52:20.735,295.9,95.0,21403.0,24564.0
2.529,2025/09/23 18:52:20.835,296.0,95.0,21403.0,24564.0
2.629,2025/09/23 18:52:20.936,296.4,98.0,21403.0,24564.0
2.730,2025/09/23 18:52:21.037,296.7,98.0,21403.0,24564.0
2.830,2025/09/23 18:52:21.137,296.8,98.0,21403.0,24564.0
2.931,2025/09/23 18:52:21.238,296.9,98.0,21403.0,24564.0
3.032,2025/09/23 18:52:21.338,297.1,98.0,21403.0,24564.0
3.132,2025/09/23 18:52:21.439,297.1,98.0,21403.0,24564.0
3.233,2025/09/23 18:52:21.540,297.2,98.0,21403.0,24564.0
3.334,2025/09/23 18:52:21.640,297.4,98.0,21403.0,24564.0
3.434,2025/09/23 18:52:21.741,298.3,98.0,21403.0,24564.0
3.535,2025/09/23 18:52:21.842,298.4,98.0,21403.0,24564.0
3.635,2025/09/23 18:52:21.942,298.5,98.0,21403.0,24564.0
3.736,2025/09/23 18:52:22.043,298.4,98.0,21403.0,24564.0
3.837,2025/09/23 18:52:22.143,298.2,98.0,21403.0,24564.0
3.938,2025/09/23 18:52:22.244,298.1,98.0,21403.0,24564.0
4.039,2025/09/23 18:52:22.345,298.0,98.0,21403.0,24564.0
4.140,2025/09/23 18:52:22.446,297.9,98.0,21403.0,24564.0
4.241,2025/09/23 18:52:22.547,297.9,98.0,21403.0,24564.0
4.342,2025/09/23 18:52:22.648,297.8,98.0,21403.0,24564.0
4.442,2025/09/23 18:52:22.749,297.6,98.0,21403.0,24564.0
