t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.262,2025/09/20 02:27:21.219,14.44,0.00,3.00,24564.00
1.362,2025/09/20 02:27:21.320,14.44,0.00,3.00,24564.00
1.463,2025/09/20 02:27:21.420,14.46,0.00,3.00,24564.00
1.563,2025/09/20 02:27:21.521,14.46,0.00,3.00,24564.00
1.664,2025/09/20 02:27:21.622,14.46,0.00,3.00,24564.00
1.764,2025/09/20 02:27:21.722,14.46,0.00,3.00,24564.00
1.865,2025/09/20 02:27:21.823,14.46,0.00,3.00,24564.00
1.965,2025/09/20 02:27:21.923,14.46,0.00,3.00,24564.00
2.066,2025/09/20 02:27:22.024,14.46,0.00,3.00,24564.00
2.167,2025/09/20 02:27:22.125,14.46,0.00,3.00,24564.00
2.267,2025/09/20 02:27:22.225,14.46,0.00,3.00,24564.00
2.368,2025/09/20 02:27:22.326,14.46,0.00,3.00,24564.00
2.468,2025/09/20 02:27:22.426,14.44,0.00,3.00,24564.00
2.569,2025/09/20 02:27:22.527,14.44,0.00,3.00,24564.00
2.670,2025/09/20 02:27:22.627,14.44,0.00,3.00,24564.00
2.773,2025/09/20 02:27:22.728,14.44,0.00,3.00,24564.00
2.872,2025/09/20 02:27:22.829,14.44,0.00,3.00,24564.00
2.972,2025/09/20 02:27:22.929,14.44,0.00,3.00,24564.00
3.072,2025/09/20 02:27:23.030,14.44,0.00,3.00,24564.00
3.173,2025/09/20 02:27:23.130,14.44,0.00,3.00,24564.00
3.273,2025/09/20 02:27:23.231,14.44,0.00,3.00,24564.00
3.374,2025/09/20 02:27:23.331,14.44,0.00,3.00,24564.00
3.474,2025/09/20 02:27:23.432,14.25,0.00,3.00,24564.00
3.574,2025/09/20 02:27:23.533,14.25,0.00,3.00,24564.00
3.676,2025/09/20 02:27:23.633,14.25,0.00,3.00,24564.00
3.776,2025/09/20 02:27:23.734,14.25,0.00,3.00,24564.00
3.876,2025/09/20 02:27:23.834,14.25,0.00,3.00,24564.00
3.977,2025/09/20 02:27:23.935,14.25,0.00,3.00,24564.00
4.078,2025/09/20 02:27:24.035,14.25,0.00,3.00,24564.00
4.178,2025/09/20 02:27:24.136,14.25,0.00,3.00,24564.00
4.279,2025/09/20 02:27:24.236,14.25,0.00,3.00,24564.00
4.379,2025/09/20 02:27:24.337,14.25,0.00,3.00,24564.00
4.480,2025/09/20 02:27:24.437,14.21,0.00,3.00,24564.00
4.580,2025/09/20 02:27:24.538,14.21,0.00,3.00,24564.00
4.681,2025/09/20 02:27:24.639,14.21,0.00,3.00,24564.00
4.782,2025/09/20 02:27:24.739,14.21,0.00,3.00,24564.00
4.882,2025/09/20 02:27:24.840,14.21,0.00,3.00,24564.00
4.982,2025/09/20 02:27:24.940,14.21,0.00,3.00,24564.00
5.083,2025/09/20 02:27:25.041,14.21,0.00,3.00,24564.00
5.184,2025/09/20 02:27:25.141,14.21,0.00,3.00,24564.00
5.285,2025/09/20 02:27:25.242,14.21,0.00,3.00,24564.00
5.393,2025/09/20 02:27:25.343,14.34,0.00,3.00,24564.00
5.486,2025/09/20 02:27:25.444,14.34,0.00,3.00,24564.00
5.586,2025/09/20 02:27:25.544,14.34,0.00,3.00,24564.00
5.688,2025/09/20 02:27:25.645,14.34,0.00,3.00,24564.00
5.787,2025/09/20 02:27:25.745,14.34,0.00,3.00,24564.00
5.888,2025/09/20 02:27:25.846,14.34,0.00,3.00,24564.00
5.989,2025/09/20 02:27:25.946,14.34,0.00,3.00,24564.00
