t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.013,2025/09/23 19:14:21.991,69.8,0.0,21399.0,24564.0
0.113,2025/09/23 19:14:22.093,80.3,41.0,21403.0,24564.0
0.214,2025/09/23 19:14:22.194,101.1,41.0,21403.0,24564.0
0.315,2025/09/23 19:14:22.294,122.1,98.0,21403.0,24564.0
0.415,2025/09/23 19:14:22.395,143.0,98.0,21403.0,24564.0
0.516,2025/09/23 19:14:22.495,164.1,98.0,21403.0,24564.0
0.616,2025/09/23 19:14:22.596,185.1,98.0,21403.0,24564.0
0.717,2025/09/23 19:14:22.697,206.1,98.0,21403.0,24564.0
0.818,2025/09/23 19:14:22.797,227.1,98.0,21403.0,24564.0
0.919,2025/09/23 19:14:22.898,232.7,98.0,21403.0,24564.0
1.020,2025/09/23 19:14:22.999,237.3,98.0,21403.0,24564.0
1.121,2025/09/23 19:14:23.100,293.9,98.0,21403.0,24564.0
1.222,2025/09/23 19:14:23.201,294.0,98.0,21403.0,24564.0
1.323,2025/09/23 19:14:23.302,294.3,98.0,21403.0,24564.0
1.424,2025/09/23 19:14:23.403,294.3,98.0,21403.0,24564.0
1.525,2025/09/23 19:14:23.504,294.2,98.0,21403.0,24564.0
1.625,2025/09/23 19:14:23.605,294.1,98.0,21403.0,24564.0
1.726,2025/09/23 19:14:23.705,293.9,98.0,21403.0,24564.0
1.826,2025/09/23 19:14:23.806,293.7,98.0,21403.0,24564.0
1.926,2025/09/23 19:14:23.906,293.5,98.0,21403.0,24564.0
2.027,2025/09/23 19:14:24.006,293.3,98.0,21403.0,24564.0
2.127,2025/09/23 19:14:24.107,293.3,98.0,21403.0,24564.0
2.228,2025/09/23 19:14:24.207,293.1,98.0,21403.0,24564.0
2.328,2025/09/23 19:14:24.308,292.4,96.0,21403.0,24564.0
2.429,2025/09/23 19:14:24.408,292.3,96.0,21403.0,24564.0
2.529,2025/09/23 19:14:24.509,292.3,98.0,21403.0,24564.0
2.630,2025/09/23 19:14:24.609,292.5,98.0,21403.0,24564.0
2.730,2025/09/23 19:14:24.710,292.9,98.0,21403.0,24564.0
2.831,2025/09/23 19:14:24.810,293.3,98.0,21403.0,24564.0
2.931,2025/09/23 19:14:24.911,293.7,98.0,21403.0,24564.0
3.032,2025/09/23 19:14:25.011,294.2,98.0,21403.0,24564.0
3.132,2025/09/23 19:14:25.112,294.7,98.0,21403.0,24564.0
3.233,2025/09/23 19:14:25.212,295.3,98.0,21403.0,24564.0
3.333,2025/09/23 19:14:25.313,295.6,98.0,21403.0,24564.0
3.434,2025/09/23 19:14:25.413,296.9,98.0,21403.0,24564.0
3.534,2025/09/23 19:14:25.514,297.3,98.0,21403.0,24564.0
3.635,2025/09/23 19:14:25.614,297.4,98.0,21403.0,24564.0
3.735,2025/09/23 19:14:25.715,297.6,98.0,21403.0,24564.0
3.836,2025/09/23 19:14:25.815,297.6,98.0,21403.0,24564.0
3.936,2025/09/23 19:14:25.916,297.6,98.0,21403.0,24564.0
4.037,2025/09/23 19:14:26.016,297.4,98.0,21403.0,24564.0
4.137,2025/09/23 19:14:26.117,297.3,98.0,21403.0,24564.0
4.238,2025/09/23 19:14:26.217,297.2,98.0,21403.0,24564.0
4.339,2025/09/23 19:14:26.318,297.1,98.0,21403.0,24564.0
4.440,2025/09/23 19:14:26.419,297.1,98.0,21403.0,24564.0
4.541,2025/09/23 19:14:26.520,297.9,96.0,21403.0,24564.0
4.642,2025/09/23 19:14:26.621,298.0,96.0,21403.0,24564.0
4.742,2025/09/23 19:14:26.722,298.1,98.0,21403.0,24564.0
4.843,2025/09/23 19:14:26.822,298.2,98.0,21403.0,24564.0
4.943,2025/09/23 19:14:26.923,298.3,98.0,21403.0,24564.0
5.044,2025/09/23 19:14:27.023,298.4,98.0,21403.0,24564.0
5.144,2025/09/23 19:14:27.124,298.5,98.0,21403.0,24564.0
5.245,2025/09/23 19:14:27.224,298.7,98.0,21403.0,24564.0
5.345,2025/09/23 19:14:27.325,298.8,98.0,21403.0,24564.0
5.446,2025/09/23 19:14:27.425,298.9,98.0,21403.0,24564.0
5.546,2025/09/23 19:14:27.526,298.9,98.0,21403.0,24564.0
5.647,2025/09/23 19:14:27.626,297.9,98.0,21403.0,24564.0
5.747,2025/09/23 19:14:27.727,297.7,98.0,21403.0,24564.0
5.848,2025/09/23 19:14:27.827,297.8,98.0,21403.0,24564.0
5.948,2025/09/23 19:14:27.928,297.5,98.0,21403.0,24564.0
6.049,2025/09/23 19:14:28.028,297.3,98.0,21403.0,24564.0
6.149,2025/09/23 19:14:28.129,297.2,98.0,21403.0,24564.0
