t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.167,2025/09/20 02:22:13.532,13.81,0.00,3.00,24564.00
1.268,2025/09/20 02:22:13.633,13.81,0.00,3.00,24564.00
1.369,2025/09/20 02:22:13.733,13.84,0.00,3.00,24564.00
1.469,2025/09/20 02:22:13.834,13.84,0.00,3.00,24564.00
1.570,2025/09/20 02:22:13.935,13.84,0.00,3.00,24564.00
1.670,2025/09/20 02:22:14.035,13.84,0.00,3.00,24564.00
1.771,2025/09/20 02:22:14.136,13.84,0.00,3.00,24564.00
1.871,2025/09/20 02:22:14.237,13.84,0.00,3.00,24564.00
1.972,2025/09/20 02:22:14.337,13.84,0.00,3.00,24564.00
2.073,2025/09/20 02:22:14.438,13.84,0.00,3.00,24564.00
2.174,2025/09/20 02:22:14.538,13.84,0.00,3.00,24564.00
2.274,2025/09/20 02:22:14.639,13.84,0.00,3.00,24564.00
2.375,2025/09/20 02:22:14.739,14.10,0.00,3.00,24564.00
2.476,2025/09/20 02:22:14.840,14.10,0.00,3.00,24564.00
2.576,2025/09/20 02:22:14.940,14.10,0.00,3.00,24564.00
2.677,2025/09/20 02:22:15.041,14.10,0.00,3.00,24564.00
2.777,2025/09/20 02:22:15.142,14.10,0.00,3.00,24564.00
2.877,2025/09/20 02:22:15.242,14.10,0.00,3.00,24564.00
2.984,2025/09/20 02:22:15.343,14.10,0.00,3.00,24564.00
3.078,2025/09/20 02:22:15.443,14.10,0.00,3.00,24564.00
3.179,2025/09/20 02:22:15.544,14.10,0.00,3.00,24564.00
3.279,2025/09/20 02:22:15.644,14.34,0.00,3.00,24564.00
3.380,2025/09/20 02:22:15.745,14.34,0.00,3.00,24564.00
3.481,2025/09/20 02:22:15.846,14.34,0.00,3.00,24564.00
3.581,2025/09/20 02:22:15.946,14.34,0.00,3.00,24564.00
3.682,2025/09/20 02:22:16.047,14.34,0.00,3.00,24564.00
3.782,2025/09/20 02:22:16.147,14.34,0.00,3.00,24564.00
3.883,2025/09/20 02:22:16.248,14.34,0.00,3.00,24564.00
3.984,2025/09/20 02:22:16.348,14.34,0.00,3.00,24564.00
4.084,2025/09/20 02:22:16.449,14.34,0.00,3.00,24564.00
4.187,2025/09/20 02:22:16.549,14.34,0.00,3.00,24564.00
4.286,2025/09/20 02:22:16.650,14.23,0.00,3.00,24564.00
4.386,2025/09/20 02:22:16.751,14.23,0.00,3.00,24564.00
4.486,2025/09/20 02:22:16.851,14.23,0.00,3.00,24564.00
4.587,2025/09/20 02:22:16.952,14.23,0.00,3.00,24564.00
4.687,2025/09/20 02:22:17.052,14.23,0.00,3.00,24564.00
4.789,2025/09/20 02:22:17.153,14.23,0.00,3.00,24564.00
4.889,2025/09/20 02:22:17.253,14.23,0.00,3.00,24564.00
4.989,2025/09/20 02:22:17.354,14.23,0.00,3.00,24564.00
5.090,2025/09/20 02:22:17.454,14.23,0.00,3.00,24564.00
5.190,2025/09/20 02:22:17.555,14.23,0.00,3.00,24564.00
5.290,2025/09/20 02:22:17.656,14.09,0.00,3.00,24564.00
5.391,2025/09/20 02:22:17.756,14.09,0.00,3.00,24564.00
5.492,2025/09/20 02:22:17.857,14.09,0.00,3.00,24564.00
5.593,2025/09/20 02:22:17.957,14.09,0.00,3.00,24564.00
5.693,2025/09/20 02:22:18.058,14.09,0.00,3.00,24564.00
5.794,2025/09/20 02:22:18.158,14.09,0.00,3.00,24564.00
5.895,2025/09/20 02:22:18.259,14.09,0.00,3.00,24564.00
5.996,2025/09/20 02:22:18.360,14.09,0.00,3.00,24564.00
6.096,2025/09/20 02:22:18.460,14.09,0.00,3.00,24564.00
