t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.010,2025/09/23 19:43:49.528,70.9,0.0,21399.0,24564.0
0.111,2025/09/23 19:43:49.628,65.1,4.0,21403.0,24564.0
0.211,2025/09/23 19:43:49.729,85.5,4.0,21403.0,24564.0
0.312,2025/09/23 19:43:49.829,106.1,97.0,21403.0,24564.0
0.413,2025/09/23 19:43:49.930,127.0,97.0,21403.0,24564.0
0.513,2025/09/23 19:43:50.031,147.8,98.0,21403.0,24564.0
0.614,2025/09/23 19:43:50.131,168.6,98.0,21403.0,24564.0
0.715,2025/09/23 19:43:50.232,189.4,98.0,21403.0,24564.0
0.815,2025/09/23 19:43:50.332,210.3,98.0,21403.0,24564.0
0.916,2025/09/23 19:43:50.433,231.1,98.0,21403.0,24564.0
1.017,2025/09/23 19:43:50.534,236.3,98.0,21403.0,24564.0
1.117,2025/09/23 19:43:50.634,240.7,98.0,21403.0,24564.0
1.218,2025/09/23 19:43:50.735,293.2,98.0,21403.0,24564.0
1.318,2025/09/23 19:43:50.836,293.5,98.0,21403.0,24564.0
1.419,2025/09/23 19:43:50.936,293.5,98.0,21403.0,24564.0
1.520,2025/09/23 19:43:51.037,293.4,98.0,21403.0,24564.0
1.620,2025/09/23 19:43:51.137,293.2,98.0,21403.0,24564.0
1.721,2025/09/23 19:43:51.238,293.1,98.0,21403.0,24564.0
1.826,2025/09/23 19:43:51.339,292.9,98.0,21403.0,24564.0
1.927,2025/09/23 19:43:51.444,292.9,98.0,21403.0,24564.0
2.027,2025/09/23 19:43:51.545,292.9,98.0,21403.0,24564.0
2.128,2025/09/23 19:43:51.645,292.8,98.0,21403.0,24564.0
2.229,2025/09/23 19:43:51.746,291.9,95.0,21403.0,24564.0
2.329,2025/09/23 19:43:51.846,291.9,95.0,21403.0,24564.0
2.430,2025/09/23 19:43:51.947,291.8,98.0,21403.0,24564.0
2.530,2025/09/23 19:43:52.048,291.8,98.0,21403.0,24564.0
2.631,2025/09/23 19:43:52.148,292.0,98.0,21403.0,24564.0
2.731,2025/09/23 19:43:52.249,292.1,98.0,21403.0,24564.0
2.832,2025/09/23 19:43:52.349,292.4,98.0,21403.0,24564.0
2.932,2025/09/23 19:43:52.450,292.5,98.0,21403.0,24564.0
3.033,2025/09/23 19:43:52.550,292.6,98.0,21403.0,24564.0
3.134,2025/09/23 19:43:52.651,292.8,98.0,21403.0,24564.0
3.234,2025/09/23 19:43:52.751,293.0,98.0,21403.0,24564.0
3.335,2025/09/23 19:43:52.852,294.1,98.0,21403.0,24564.0
3.435,2025/09/23 19:43:52.953,294.0,98.0,21403.0,24564.0
3.536,2025/09/23 19:43:53.053,294.2,98.0,21403.0,24564.0
3.636,2025/09/23 19:43:53.154,294.1,98.0,21403.0,24564.0
3.737,2025/09/23 19:43:53.254,294.1,98.0,21403.0,24564.0
3.837,2025/09/23 19:43:53.355,294.1,98.0,21403.0,24564.0
3.938,2025/09/23 19:43:53.455,294.0,98.0,21403.0,24564.0
4.039,2025/09/23 19:43:53.556,294.1,98.0,21403.0,24564.0
4.139,2025/09/23 19:43:53.656,293.9,98.0,21403.0,24564.0
4.240,2025/09/23 19:43:53.757,293.8,98.0,21403.0,24564.0
4.341,2025/09/23 19:43:53.858,293.7,98.0,21403.0,24564.0
4.442,2025/09/23 19:43:53.959,293.2,96.0,21403.0,24564.0
4.543,2025/09/23 19:43:54.060,294.6,96.0,21403.0,24564.0
4.644,2025/09/23 19:43:54.161,294.6,98.0,21403.0,24564.0
4.745,2025/09/23 19:43:54.262,294.8,98.0,21403.0,24564.0
4.845,2025/09/23 19:43:54.363,294.9,98.0,21403.0,24564.0
4.946,2025/09/23 19:43:54.463,295.1,98.0,21403.0,24564.0
5.047,2025/09/23 19:43:54.564,295.2,98.0,21403.0,24564.0
5.147,2025/09/23 19:43:54.664,295.2,98.0,21403.0,24564.0
5.248,2025/09/23 19:43:54.765,295.3,98.0,21403.0,24564.0
5.348,2025/09/23 19:43:54.865,295.3,98.0,21403.0,24564.0
5.449,2025/09/23 19:43:54.966,295.5,98.0,21403.0,24564.0
5.549,2025/09/23 19:43:55.067,296.1,98.0,21403.0,24564.0
5.650,2025/09/23 19:43:55.167,294.6,98.0,21403.0,24564.0
5.750,2025/09/23 19:43:55.268,294.4,98.0,21403.0,24564.0
5.851,2025/09/23 19:43:55.368,294.2,98.0,21403.0,24564.0
5.951,2025/09/23 19:43:55.469,294.0,98.0,21403.0,24564.0
6.052,2025/09/23 19:43:55.569,293.7,98.0,21403.0,24564.0
6.153,2025/09/23 19:43:55.670,293.7,98.0,21403.0,24564.0
6.253,2025/09/23 19:43:55.771,293.6,98.0,21403.0,24564.0
6.354,2025/09/23 19:43:55.871,293.4,98.0,21403.0,24564.0
6.454,2025/09/23 19:43:55.972,293.3,98.0,21403.0,24564.0
6.555,2025/09/23 19:43:56.072,293.1,98.0,21403.0,24564.0
6.656,2025/09/23 19:43:56.173,293.0,97.0,21403.0,24564.0
6.756,2025/09/23 19:43:56.273,292.5,97.0,21403.0,24564.0
6.857,2025/09/23 19:43:56.374,292.7,97.0,21403.0,24564.0
6.957,2025/09/23 19:43:56.475,292.9,97.0,21403.0,24564.0
7.058,2025/09/23 19:43:56.575,293.2,98.0,21403.0,24564.0
7.159,2025/09/23 19:43:56.676,293.3,98.0,21403.0,24564.0
7.260,2025/09/23 19:43:56.777,293.5,98.0,21403.0,24564.0
7.361,2025/09/23 19:43:56.878,293.6,98.0,21403.0,24564.0
7.462,2025/09/23 19:43:56.979,293.8,98.0,21403.0,24564.0
7.563,2025/09/23 19:43:57.080,293.9,98.0,21403.0,24564.0
7.664,2025/09/23 19:43:57.181,294.1,98.0,21403.0,24564.0
7.764,2025/09/23 19:43:57.281,294.3,98.0,21403.0,24564.0
7.865,2025/09/23 19:43:57.382,294.9,98.0,21403.0,24564.0
7.965,2025/09/23 19:43:57.483,294.9,98.0,21403.0,24564.0
8.066,2025/09/23 19:43:57.583,294.8,98.0,21403.0,24564.0
8.167,2025/09/23 19:43:57.684,294.6,98.0,21403.0,24564.0
8.267,2025/09/23 19:43:57.784,294.5,98.0,21403.0,24564.0
8.368,2025/09/23 19:43:57.885,294.3,98.0,21403.0,24564.0
8.468,2025/09/23 19:43:57.986,294.1,98.0,21403.0,24564.0
8.569,2025/09/23 19:43:58.086,293.9,98.0,21403.0,24564.0
8.670,2025/09/23 19:43:58.187,293.8,98.0,21403.0,24564.0
8.770,2025/09/23 19:43:58.287,293.6,98.0,21403.0,24564.0
8.871,2025/09/23 19:43:58.388,293.5,98.0,21405.0,24564.0
8.971,2025/09/23 19:43:58.489,294.5,98.0,21405.0,24564.0
9.072,2025/09/23 19:43:58.589,294.4,96.0,21405.0,24564.0
9.172,2025/09/23 19:43:58.690,294.6,96.0,21405.0,24564.0
9.273,2025/09/23 19:43:58.790,294.8,98.0,21405.0,24564.0
9.374,2025/09/23 19:43:58.891,294.9,98.0,21405.0,24564.0
9.474,2025/09/23 19:43:58.992,295.1,98.0,21405.0,24564.0
9.575,2025/09/23 19:43:59.092,295.2,98.0,21405.0,24564.0
