t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.154,2025/09/20 03:23:41.684,13.62,0.00,3.00,24564.00
1.255,2025/09/20 03:23:41.784,13.69,0.00,3.00,24564.00
1.355,2025/09/20 03:23:41.885,13.69,0.00,3.00,24564.00
1.455,2025/09/20 03:23:41.986,13.69,0.00,3.00,24564.00
1.556,2025/09/20 03:23:42.086,13.69,0.00,3.00,24564.00
1.656,2025/09/20 03:23:42.187,13.69,0.00,3.00,24564.00
1.758,2025/09/20 03:23:42.287,13.69,0.00,3.00,24564.00
1.858,2025/09/20 03:23:42.388,13.69,0.00,3.00,24564.00
1.958,2025/09/20 03:23:42.489,13.69,0.00,3.00,24564.00
2.058,2025/09/20 03:23:42.589,13.69,0.00,3.00,24564.00
2.160,2025/09/20 03:23:42.690,13.80,0.00,3.00,24564.00
2.260,2025/09/20 03:23:42.791,13.80,0.00,3.00,24564.00
2.361,2025/09/20 03:23:42.891,13.80,0.00,3.00,24564.00
2.462,2025/09/20 03:23:42.992,13.80,0.00,3.00,24564.00
2.562,2025/09/20 03:23:43.092,13.80,0.00,3.00,24564.00
2.663,2025/09/20 03:23:43.193,13.80,0.00,3.00,24564.00
2.763,2025/09/20 03:23:43.293,13.80,0.00,3.00,24564.00
2.863,2025/09/20 03:23:43.394,13.80,0.00,3.00,24564.00
2.964,2025/09/20 03:23:43.495,13.80,0.00,3.00,24564.00
3.065,2025/09/20 03:23:43.595,13.80,0.00,3.00,24564.00
3.165,2025/09/20 03:23:43.696,14.10,0.00,3.00,24564.00
3.266,2025/09/20 03:23:43.796,14.10,0.00,3.00,24564.00
3.367,2025/09/20 03:23:43.897,14.10,0.00,3.00,24564.00
3.467,2025/09/20 03:23:43.997,14.10,0.00,3.00,24564.00
3.567,2025/09/20 03:23:44.098,14.10,0.00,3.00,24564.00
3.668,2025/09/20 03:23:44.198,14.10,0.00,3.00,24564.00
3.769,2025/09/20 03:23:44.299,14.10,0.00,3.00,24564.00
3.870,2025/09/20 03:23:44.400,14.10,0.00,3.00,24564.00
3.970,2025/09/20 03:23:44.500,14.10,0.00,3.00,24564.00
4.070,2025/09/20 03:23:44.601,14.10,0.00,3.00,24564.00
4.170,2025/09/20 03:23:44.701,14.30,0.00,3.00,24564.00
4.271,2025/09/20 03:23:44.802,14.30,0.00,3.00,24564.00
4.372,2025/09/20 03:23:44.902,14.30,0.00,3.00,24564.00
4.473,2025/09/20 03:23:45.003,14.30,0.00,3.00,24564.00
4.574,2025/09/20 03:23:45.104,14.30,0.00,3.00,24564.00
4.674,2025/09/20 03:23:45.204,14.30,0.00,3.00,24564.00
4.774,2025/09/20 03:23:45.305,14.30,0.00,3.00,24564.00
4.875,2025/09/20 03:23:45.405,14.30,0.00,3.00,24564.00
4.975,2025/09/20 03:23:45.506,14.30,0.00,3.00,24564.00
5.076,2025/09/20 03:23:45.606,14.30,0.00,3.00,24564.00
5.177,2025/09/20 03:23:45.707,14.13,0.00,3.00,24564.00
5.277,2025/09/20 03:23:45.807,14.13,0.00,3.00,24564.00
5.378,2025/09/20 03:23:45.908,14.13,0.00,3.00,24564.00
5.479,2025/09/20 03:23:46.009,14.13,0.00,3.00,24564.00
5.579,2025/09/20 03:23:46.109,14.13,0.00,3.00,24564.00
5.680,2025/09/20 03:23:46.210,14.13,0.00,3.00,24564.00
5.780,2025/09/20 03:23:46.310,14.13,0.00,3.00,24564.00
5.880,2025/09/20 03:23:46.411,14.13,0.00,3.00,24564.00
5.981,2025/09/20 03:23:46.511,14.13,0.00,3.00,24564.00
6.081,2025/09/20 03:23:46.612,14.13,0.00,3.00,24564.00
6.182,2025/09/20 03:23:46.712,13.80,0.00,3.00,24564.00
6.283,2025/09/20 03:23:46.813,13.80,0.00,3.00,24564.00
6.383,2025/09/20 03:23:46.914,13.80,0.00,3.00,24564.00
6.484,2025/09/20 03:23:47.014,13.80,0.00,3.00,24564.00
