t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.220,2025/09/20 03:08:19.285,14.73,0.00,3.00,24564.00
1.320,2025/09/20 03:08:19.386,14.73,0.00,3.00,24564.00
1.420,2025/09/20 03:08:19.487,14.73,0.00,3.00,24564.00
1.522,2025/09/20 03:08:19.587,14.73,0.00,3.00,24564.00
1.622,2025/09/20 03:08:19.688,14.73,0.00,3.00,24564.00
1.722,2025/09/20 03:08:19.788,14.73,0.00,3.00,24564.00
1.823,2025/09/20 03:08:19.889,14.73,0.00,3.00,24564.00
1.924,2025/09/20 03:08:19.990,14.73,0.00,3.00,24564.00
2.024,2025/09/20 03:08:20.090,14.59,0.00,3.00,24564.00
2.125,2025/09/20 03:08:20.191,14.59,0.00,3.00,24564.00
2.225,2025/09/20 03:08:20.291,14.59,0.00,3.00,24564.00
2.326,2025/09/20 03:08:20.392,14.59,0.00,3.00,24564.00
2.427,2025/09/20 03:08:20.492,14.59,0.00,3.00,24564.00
2.527,2025/09/20 03:08:20.593,14.59,0.00,3.00,24564.00
2.628,2025/09/20 03:08:20.693,14.59,0.00,3.00,24564.00
2.728,2025/09/20 03:08:20.794,14.59,0.00,3.00,24564.00
2.829,2025/09/20 03:08:20.895,14.59,0.00,3.00,24564.00
2.929,2025/09/20 03:08:20.995,14.59,0.00,3.00,24564.00
3.030,2025/09/20 03:08:21.096,14.66,0.00,3.00,24564.00
3.130,2025/09/20 03:08:21.196,14.66,0.00,3.00,24564.00
3.230,2025/09/20 03:08:21.297,14.66,0.00,3.00,24564.00
3.332,2025/09/20 03:08:21.397,14.66,0.00,3.00,24564.00
3.432,2025/09/20 03:08:21.498,14.66,0.00,3.00,24564.00
3.532,2025/09/20 03:08:21.598,14.66,0.00,3.00,24564.00
3.633,2025/09/20 03:08:21.699,14.66,0.00,3.00,24564.00
3.734,2025/09/20 03:08:21.800,14.66,0.00,3.00,24564.00
3.834,2025/09/20 03:08:21.900,14.66,0.00,3.00,24564.00
3.935,2025/09/20 03:08:22.001,14.66,0.00,3.00,24564.00
4.035,2025/09/20 03:08:22.101,14.85,0.00,3.00,24564.00
4.136,2025/09/20 03:08:22.202,14.85,0.00,3.00,24564.00
4.237,2025/09/20 03:08:22.302,14.85,0.00,3.00,24564.00
4.338,2025/09/20 03:08:22.403,14.85,0.00,3.00,24564.00
4.438,2025/09/20 03:08:22.503,14.85,0.00,3.00,24564.00
4.539,2025/09/20 03:08:22.604,14.85,0.00,3.00,24564.00
4.639,2025/09/20 03:08:22.705,14.85,0.00,3.00,24564.00
4.740,2025/09/20 03:08:22.805,14.85,0.00,3.00,24564.00
4.840,2025/09/20 03:08:22.906,14.85,0.00,3.00,24564.00
4.940,2025/09/20 03:08:23.006,14.85,0.00,3.00,24564.00
5.041,2025/09/20 03:08:23.107,14.58,0.00,3.00,24564.00
5.142,2025/09/20 03:08:23.207,14.58,0.00,3.00,24564.00
5.242,2025/09/20 03:08:23.308,14.58,0.00,3.00,24564.00
5.343,2025/09/20 03:08:23.408,14.58,0.00,3.00,24564.00
5.443,2025/09/20 03:08:23.509,14.58,0.00,3.00,24564.00
5.544,2025/09/20 03:08:23.610,14.58,0.00,3.00,24564.00
5.645,2025/09/20 03:08:23.710,14.58,0.00,3.00,24564.00
5.745,2025/09/20 03:08:23.811,14.58,0.00,3.00,24564.00
5.845,2025/09/20 03:08:23.911,14.58,0.00,3.00,24564.00
5.946,2025/09/20 03:08:24.012,14.58,0.00,3.00,24564.00
