t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.010,2025/09/23 19:10:44.029,62.2,0.0,21399.0,24564.0
0.111,2025/09/23 19:10:44.129,63.8,0.0,21403.0,24564.0
0.212,2025/09/23 19:10:44.230,78.7,55.0,21403.0,24564.0
0.312,2025/09/23 19:10:44.331,92.6,55.0,21403.0,24564.0
0.413,2025/09/23 19:10:44.431,105.2,98.0,21403.0,24564.0
0.514,2025/09/23 19:10:44.532,116.3,98.0,21403.0,24564.0
0.614,2025/09/23 19:10:44.633,126.2,98.0,21403.0,24564.0
0.715,2025/09/23 19:10:44.734,135.2,98.0,21403.0,24564.0
0.815,2025/09/23 19:10:44.834,143.3,98.0,21403.0,24564.0
0.916,2025/09/23 19:10:44.935,231.2,98.0,21403.0,24564.0
1.017,2025/09/23 19:10:45.035,236.8,98.0,21403.0,24564.0
1.117,2025/09/23 19:10:45.136,293.1,98.0,21403.0,24564.0
1.218,2025/09/23 19:10:45.237,293.6,98.0,21403.0,24564.0
1.319,2025/09/23 19:10:45.338,296.0,98.0,21403.0,24564.0
1.419,2025/09/23 19:10:45.438,297.1,98.0,21403.0,24564.0
1.520,2025/09/23 19:10:45.539,297.4,98.0,21403.0,24564.0
1.620,2025/09/23 19:10:45.639,297.6,98.0,21403.0,24564.0
1.721,2025/09/23 19:10:45.740,297.8,98.0,21403.0,24564.0
1.821,2025/09/23 19:10:45.840,297.8,98.0,21403.0,24564.0
1.922,2025/09/23 19:10:45.941,297.6,98.0,21403.0,24564.0
2.023,2025/09/23 19:10:46.041,297.5,98.0,21403.0,24564.0
2.123,2025/09/23 19:10:46.142,297.2,98.0,21403.0,24564.0
2.224,2025/09/23 19:10:46.243,295.9,98.0,21403.0,24564.0
2.324,2025/09/23 19:10:46.343,296.2,98.0,21403.0,24564.0
2.425,2025/09/23 19:10:46.444,296.1,95.0,21403.0,24564.0
2.526,2025/09/23 19:10:46.544,296.2,95.0,21403.0,24564.0
2.627,2025/09/23 19:10:46.645,296.3,98.0,21403.0,24564.0
2.731,2025/09/23 19:10:46.746,296.4,98.0,21403.0,24564.0
2.832,2025/09/23 19:10:46.851,296.8,98.0,21403.0,24564.0
2.932,2025/09/23 19:10:46.951,296.9,98.0,21403.0,24564.0
3.033,2025/09/23 19:10:47.052,297.0,98.0,21403.0,24564.0
3.133,2025/09/23 19:10:47.152,297.1,98.0,21403.0,24564.0
3.234,2025/09/23 19:10:47.253,297.2,98.0,21403.0,24564.0
3.334,2025/09/23 19:10:47.353,298.6,98.0,21403.0,24564.0
3.435,2025/09/23 19:10:47.454,298.5,98.0,21403.0,24564.0
3.535,2025/09/23 19:10:47.554,298.5,98.0,21403.0,24564.0
3.636,2025/09/23 19:10:47.655,298.3,98.0,21403.0,24564.0
3.736,2025/09/23 19:10:47.755,298.1,98.0,21403.0,24564.0
3.837,2025/09/23 19:10:47.856,297.8,98.0,21403.0,24564.0
3.937,2025/09/23 19:10:47.956,297.6,98.0,21403.0,24564.0
4.038,2025/09/23 19:10:48.057,297.4,98.0,21403.0,24564.0
4.138,2025/09/23 19:10:48.157,297.2,98.0,21403.0,24564.0
4.239,2025/09/23 19:10:48.258,297.2,98.0,21403.0,24564.0
4.339,2025/09/23 19:10:48.358,297.0,98.0,21403.0,24564.0
4.440,2025/09/23 19:10:48.459,297.0,98.0,21403.0,24564.0
4.540,2025/09/23 19:10:48.559,297.6,95.0,21403.0,24564.0
4.641,2025/09/23 19:10:48.660,297.4,95.0,21403.0,24564.0
4.741,2025/09/23 19:10:48.760,297.6,97.0,21403.0,24564.0
4.842,2025/09/23 19:10:48.861,297.7,97.0,21403.0,24564.0
4.942,2025/09/23 19:10:48.961,298.1,98.0,21403.0,24564.0
5.043,2025/09/23 19:10:49.062,298.2,98.0,21403.0,24564.0
5.143,2025/09/23 19:10:49.162,298.4,98.0,21403.0,24564.0
5.244,2025/09/23 19:10:49.263,298.7,98.0,21403.0,24564.0
5.345,2025/09/23 19:10:49.363,298.9,98.0,21403.0,24564.0
5.446,2025/09/23 19:10:49.464,299.0,98.0,21403.0,24564.0
5.546,2025/09/23 19:10:49.565,299.1,98.0,21403.0,24564.0
5.648,2025/09/23 19:10:49.666,298.2,98.0,21403.0,24564.0
5.748,2025/09/23 19:10:49.767,298.2,98.0,21403.0,24564.0
5.849,2025/09/23 19:10:49.868,298.2,98.0,21403.0,24564.0
5.950,2025/09/23 19:10:49.969,298.2,98.0,21403.0,24564.0
6.050,2025/09/23 19:10:50.069,297.9,98.0,21403.0,24564.0
6.151,2025/09/23 19:10:50.170,297.7,98.0,21403.0,24564.0
6.252,2025/09/23 19:10:50.270,297.6,98.0,21403.0,24564.0
6.352,2025/09/23 19:10:50.371,297.5,98.0,21403.0,24564.0
6.453,2025/09/23 19:10:50.472,297.4,98.0,21403.0,24564.0
6.553,2025/09/23 19:10:50.572,297.4,98.0,21403.0,24564.0
6.654,2025/09/23 19:10:50.673,297.2,98.0,21403.0,24564.0
6.754,2025/09/23 19:10:50.773,296.6,95.0,21403.0,24564.0
6.855,2025/09/23 19:10:50.874,296.6,95.0,21403.0,24564.0
6.956,2025/09/23 19:10:50.974,296.6,98.0,21403.0,24564.0
7.056,2025/09/23 19:10:51.075,296.7,98.0,21403.0,24564.0
7.157,2025/09/23 19:10:51.176,296.9,98.0,21403.0,24564.0
7.257,2025/09/23 19:10:51.276,297.1,98.0,21403.0,24564.0
7.358,2025/09/23 19:10:51.377,297.3,98.0,21403.0,24564.0
7.458,2025/09/23 19:10:51.477,297.4,98.0,21403.0,24564.0
7.559,2025/09/23 19:10:51.578,297.4,98.0,21403.0,24564.0
7.659,2025/09/23 19:10:51.678,297.6,98.0,21403.0,24564.0
7.760,2025/09/23 19:10:51.779,297.8,98.0,21403.0,24564.0
7.861,2025/09/23 19:10:51.879,298.7,98.0,21403.0,24564.0
7.961,2025/09/23 19:10:51.980,299.0,98.0,21403.0,24564.0
8.062,2025/09/23 19:10:52.081,299.1,98.0,21403.0,24564.0
8.162,2025/09/23 19:10:52.181,299.1,98.0,21403.0,24564.0
8.263,2025/09/23 19:10:52.282,299.0,98.0,21403.0,24564.0
8.364,2025/09/23 19:10:52.382,299.0,98.0,21403.0,24564.0
8.465,2025/09/23 19:10:52.483,298.9,98.0,21403.0,24564.0
8.566,2025/09/23 19:10:52.584,298.9,98.0,21403.0,24564.0
8.667,2025/09/23 19:10:52.685,298.8,98.0,21403.0,24564.0
8.768,2025/09/23 19:10:52.786,298.7,98.0,21403.0,24564.0
8.869,2025/09/23 19:10:52.887,298.5,98.0,21405.0,24564.0
8.970,2025/09/23 19:10:52.988,299.3,96.0,21405.0,24564.0
9.070,2025/09/23 19:10:53.089,299.3,96.0,21405.0,24564.0
9.171,2025/09/23 19:10:53.190,299.4,98.0,21405.0,24564.0
9.272,2025/09/23 19:10:53.290,299.4,98.0,21405.0,24564.0
9.372,2025/09/23 19:10:53.391,299.6,98.0,21405.0,24564.0
9.473,2025/09/23 19:10:53.492,299.8,98.0,21405.0,24564.0
9.573,2025/09/23 19:10:53.592,299.8,98.0,21405.0,24564.0
9.674,2025/09/23 19:10:53.693,299.9,98.0,21405.0,24564.0
9.775,2025/09/23 19:10:53.793,300.1,98.0,21405.0,24564.0
9.875,2025/09/23 19:10:53.894,300.2,98.0,21405.0,24564.0
9.976,2025/09/23 19:10:53.994,300.3,98.0,21405.0,24564.0
10.076,2025/09/23 19:10:54.095,299.3,98.0,21405.0,24564.0
10.177,2025/09/23 19:10:54.196,299.1,98.0,21405.0,24564.0
10.277,2025/09/23 19:10:54.296,298.9,98.0,21405.0,24564.0
10.378,2025/09/23 19:10:54.397,298.8,98.0,21405.0,24564.0
10.479,2025/09/23 19:10:54.497,298.7,98.0,21405.0,24564.0
10.579,2025/09/23 19:10:54.598,298.6,98.0,21405.0,24564.0
10.680,2025/09/23 19:10:54.699,298.5,98.0,21405.0,24564.0
10.780,2025/09/23 19:10:54.799,298.3,98.0,21405.0,24564.0
10.881,2025/09/23 19:10:54.900,298.1,98.0,21405.0,24564.0
10.982,2025/09/23 19:10:55.001,297.9,98.0,21405.0,24564.0
11.082,2025/09/23 19:10:55.101,298.0,98.0,21405.0,24564.0
11.183,2025/09/23 19:10:55.202,297.3,96.0,21405.0,24564.0
11.284,2025/09/23 19:10:55.303,297.4,96.0,21405.0,24564.0
11.385,2025/09/23 19:10:55.404,297.5,98.0,21405.0,24564.0
11.486,2025/09/23 19:10:55.505,297.8,98.0,21405.0,24564.0
11.587,2025/09/23 19:10:55.605,297.9,98.0,21405.0,24564.0
11.688,2025/09/23 19:10:55.706,297.8,98.0,21405.0,24564.0
11.789,2025/09/23 19:10:55.807,298.0,98.0,21405.0,24564.0
11.889,2025/09/23 19:10:55.908,298.1,98.0,21405.0,24564.0
11.990,2025/09/23 19:10:56.008,298.4,98.0,21405.0,24564.0
12.090,2025/09/23 19:10:56.109,298.6,98.0,21405.0,24564.0
12.191,2025/09/23 19:10:56.209,298.8,98.0,21405.0,24564.0
12.291,2025/09/23 19:10:56.310,299.7,98.0,21405.0,24564.0
12.392,2025/09/23 19:10:56.411,299.7,98.0,21405.0,24564.0
12.492,2025/09/23 19:10:56.511,299.6,98.0,21405.0,24564.0
12.593,2025/09/23 19:10:56.612,299.3,98.0,21405.0,24564.0
12.694,2025/09/23 19:10:56.712,299.4,98.0,21405.0,24564.0
12.794,2025/09/23 19:10:56.813,299.2,98.0,21405.0,24564.0
12.895,2025/09/23 19:10:56.914,299.0,98.0,21405.0,24564.0
12.995,2025/09/23 19:10:57.014,299.0,98.0,21405.0,24564.0
13.096,2025/09/23 19:10:57.115,298.8,98.0,21405.0,24564.0
13.196,2025/09/23 19:10:57.215,298.6,98.0,21405.0,24564.0
13.297,2025/09/23 19:10:57.316,298.3,98.0,21405.0,24564.0
13.397,2025/09/23 19:10:57.416,299.1,96.0,21405.0,24564.0
13.498,2025/09/23 19:10:57.517,299.0,96.0,21405.0,24564.0
13.599,2025/09/23 19:10:57.617,299.2,98.0,21405.0,24564.0
13.699,2025/09/23 19:10:57.718,299.3,98.0,21405.0,24564.0
13.800,2025/09/23 19:10:57.819,299.3,98.0,21405.0,24564.0
13.900,2025/09/23 19:10:57.919,299.4,98.0,21405.0,24564.0
14.001,2025/09/23 19:10:58.020,299.4,98.0,21405.0,24564.0
14.102,2025/09/23 19:10:58.120,299.4,98.0,21405.0,24564.0
14.203,2025/09/23 19:10:58.221,299.6,98.0,21405.0,24564.0
14.304,2025/09/23 19:10:58.322,299.9,98.0,21405.0,24564.0
14.405,2025/09/23 19:10:58.423,300.0,98.0,21405.0,24564.0
14.506,2025/09/23 19:10:58.524,299.1,98.0,21405.0,24564.0
14.607,2025/09/23 19:10:58.625,299.0,98.0,21405.0,24564.0
14.708,2025/09/23 19:10:58.726,298.8,98.0,21405.0,24564.0
14.808,2025/09/23 19:10:58.827,298.7,98.0,21405.0,24564.0
14.909,2025/09/23 19:10:58.928,298.6,98.0,21405.0,24564.0
15.010,2025/09/23 19:10:59.028,298.5,98.0,21405.0,24564.0
15.110,2025/09/23 19:10:59.129,298.6,98.0,21405.0,24564.0
15.211,2025/09/23 19:10:59.229,298.5,98.0,21405.0,24564.0
15.311,2025/09/23 19:10:59.330,298.4,98.0,21405.0,24564.0
15.412,2025/09/23 19:10:59.430,298.2,98.0,21405.0,24564.0
15.512,2025/09/23 19:10:59.531,298.2,98.0,21405.0,24564.0
15.613,2025/09/23 19:10:59.632,297.5,95.0,21405.0,24564.0
15.713,2025/09/23 19:10:59.732,297.8,95.0,21405.0,24564.0
15.814,2025/09/23 19:10:59.833,298.0,98.0,21405.0,24564.0
15.914,2025/09/23 19:10:59.933,298.4,98.0,21405.0,24564.0
16.015,2025/09/23 19:11:00.034,298.6,98.0,21405.0,24564.0
16.116,2025/09/23 19:11:00.134,298.8,98.0,21405.0,24564.0
