t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.505,2025/09/20 05:15:54.700,118.39,94.00,15359.00,24564.00
0.605,2025/09/20 05:15:54.801,126.84,94.00,15359.00,24564.00
0.707,2025/09/20 05:15:54.902,134.24,95.00,15359.00,24564.00
0.816,2025/09/20 05:15:55.003,140.84,94.00,15359.00,24564.00
0.916,2025/09/20 05:15:55.112,146.26,94.00,15359.00,24564.00
1.017,2025/09/20 05:15:55.213,229.04,79.00,15359.00,24564.00
1.120,2025/09/20 05:15:55.313,252.11,79.00,15359.00,24564.00
1.218,2025/09/20 05:15:55.414,254.57,95.00,15359.00,24564.00
1.318,2025/09/20 05:15:55.514,256.32,95.00,15359.00,24564.00
1.419,2025/09/20 05:15:55.615,256.67,95.00,15359.00,24564.00
1.519,2025/09/20 05:15:55.715,256.53,95.00,15359.00,24564.00
1.620,2025/09/20 05:15:55.816,256.22,95.00,15359.00,24564.00
1.721,2025/09/20 05:15:55.916,255.98,95.00,15359.00,24564.00
1.821,2025/09/20 05:15:56.017,253.51,86.00,15359.00,24564.00
1.922,2025/09/20 05:15:56.117,252.36,86.00,15359.00,24564.00
2.022,2025/09/20 05:15:56.218,253.43,90.00,15359.00,24564.00
2.122,2025/09/20 05:15:56.318,257.88,90.00,15359.00,24564.00
2.223,2025/09/20 05:15:56.419,257.84,94.00,15359.00,24564.00
2.324,2025/09/20 05:15:56.520,257.60,94.00,15359.00,24564.00
2.424,2025/09/20 05:15:56.620,257.28,94.00,15359.00,24564.00
2.524,2025/09/20 05:15:56.721,257.01,94.00,15359.00,24564.00
2.626,2025/09/20 05:15:56.821,256.97,95.00,15359.00,24564.00
2.727,2025/09/20 05:15:56.922,253.10,95.00,15359.00,24564.00
2.828,2025/09/20 05:15:57.023,252.72,81.00,15359.00,24564.00
2.930,2025/09/20 05:15:57.124,255.38,81.00,15359.00,24564.00
3.030,2025/09/20 05:15:57.225,256.70,94.00,15359.00,24564.00
3.131,2025/09/20 05:15:57.326,256.80,94.00,15359.00,24564.00
3.231,2025/09/20 05:15:57.427,256.66,94.00,15359.00,24564.00
3.332,2025/09/20 05:15:57.527,256.14,94.00,15359.00,24564.00
3.432,2025/09/20 05:15:57.628,255.95,93.00,15359.00,24564.00
3.533,2025/09/20 05:15:57.728,255.79,93.00,15359.00,24564.00
3.633,2025/09/20 05:15:57.829,251.35,82.00,15361.00,24564.00
3.733,2025/09/20 05:15:57.929,251.91,82.00,15361.00,24564.00
3.834,2025/09/20 05:15:58.030,255.91,93.00,15361.00,24564.00
3.935,2025/09/20 05:15:58.130,256.52,93.00,15361.00,24564.00
4.035,2025/09/20 05:15:58.231,256.27,94.00,15361.00,24564.00
4.136,2025/09/20 05:15:58.331,255.95,94.00,15361.00,24564.00
4.236,2025/09/20 05:15:58.432,255.47,94.00,15361.00,24564.00
4.337,2025/09/20 05:15:58.532,255.23,94.00,15361.00,24564.00
4.437,2025/09/20 05:15:58.633,255.39,94.00,15361.00,24564.00
4.538,2025/09/20 05:15:58.733,251.56,94.00,15361.00,24564.00
4.638,2025/09/20 05:15:58.834,251.92,83.00,15361.00,24564.00
4.740,2025/09/20 05:15:58.934,256.44,83.00,15361.00,24564.00
4.839,2025/09/20 05:15:59.035,255.86,93.00,15361.00,24564.00
4.940,2025/09/20 05:15:59.135,255.87,93.00,15361.00,24564.00
5.040,2025/09/20 05:15:59.236,255.79,94.00,15361.00,24564.00
5.141,2025/09/20 05:15:59.337,255.73,94.00,15361.00,24564.00
5.241,2025/09/20 05:15:59.437,255.76,94.00,15361.00,24564.00
