t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.013,2025/09/23 19:05:23.751,71.7,0.0,21399.0,24564.0
0.113,2025/09/23 19:05:23.853,81.0,44.0,21403.0,24564.0
0.214,2025/09/23 19:05:23.954,101.7,44.0,21403.0,24564.0
0.314,2025/09/23 19:05:24.054,122.4,98.0,21403.0,24564.0
0.415,2025/09/23 19:05:24.155,143.2,98.0,21403.0,24564.0
0.516,2025/09/23 19:05:24.256,163.9,98.0,21403.0,24564.0
0.616,2025/09/23 19:05:24.356,184.6,98.0,21403.0,24564.0
0.717,2025/09/23 19:05:24.457,205.5,98.0,21403.0,24564.0
0.817,2025/09/23 19:05:24.557,212.7,98.0,21403.0,24564.0
0.918,2025/09/23 19:05:24.658,218.9,98.0,21403.0,24564.0
1.019,2025/09/23 19:05:24.759,224.2,98.0,21403.0,24564.0
1.119,2025/09/23 19:05:24.859,291.9,98.0,21403.0,24564.0
1.220,2025/09/23 19:05:24.960,292.2,98.0,21403.0,24564.0
1.320,2025/09/23 19:05:25.060,292.5,98.0,21403.0,24564.0
1.421,2025/09/23 19:05:25.161,292.8,98.0,21403.0,24564.0
1.522,2025/09/23 19:05:25.262,292.9,98.0,21403.0,24564.0
1.622,2025/09/23 19:05:25.362,292.9,98.0,21403.0,24564.0
1.723,2025/09/23 19:05:25.463,292.9,98.0,21403.0,24564.0
1.824,2025/09/23 19:05:25.564,292.8,98.0,21403.0,24564.0
1.925,2025/09/23 19:05:25.665,292.8,98.0,21403.0,24564.0
2.026,2025/09/23 19:05:25.766,292.7,98.0,21403.0,24564.0
2.127,2025/09/23 19:05:25.867,292.6,98.0,21403.0,24564.0
2.228,2025/09/23 19:05:25.968,292.4,98.0,21403.0,24564.0
2.328,2025/09/23 19:05:26.069,291.7,96.0,21403.0,24564.0
2.429,2025/09/23 19:05:26.169,291.7,96.0,21403.0,24564.0
2.530,2025/09/23 19:05:26.270,291.6,98.0,21403.0,24564.0
2.630,2025/09/23 19:05:26.370,291.8,98.0,21403.0,24564.0
2.731,2025/09/23 19:05:26.471,292.0,98.0,21403.0,24564.0
2.832,2025/09/23 19:05:26.572,292.3,98.0,21403.0,24564.0
2.932,2025/09/23 19:05:26.672,292.6,98.0,21403.0,24564.0
3.033,2025/09/23 19:05:26.773,292.8,98.0,21403.0,24564.0
3.134,2025/09/23 19:05:26.874,293.0,98.0,21403.0,24564.0
3.234,2025/09/23 19:05:26.974,293.2,98.0,21403.0,24564.0
3.335,2025/09/23 19:05:27.075,293.4,98.0,21403.0,24564.0
3.435,2025/09/23 19:05:27.175,294.2,98.0,21403.0,24564.0
3.536,2025/09/23 19:05:27.276,294.3,98.0,21403.0,24564.0
3.637,2025/09/23 19:05:27.377,294.2,98.0,21403.0,24564.0
3.737,2025/09/23 19:05:27.477,294.1,98.0,21403.0,24564.0
3.838,2025/09/23 19:05:27.578,293.9,98.0,21403.0,24564.0
3.939,2025/09/23 19:05:27.679,293.6,98.0,21403.0,24564.0
4.039,2025/09/23 19:05:27.779,293.5,98.0,21403.0,24564.0
4.140,2025/09/23 19:05:27.880,293.4,98.0,21403.0,24564.0
4.240,2025/09/23 19:05:27.980,293.2,98.0,21403.0,24564.0
4.341,2025/09/23 19:05:28.081,293.1,98.0,21403.0,24564.0
4.441,2025/09/23 19:05:28.181,293.0,98.0,21403.0,24564.0
4.542,2025/09/23 19:05:28.282,293.8,96.0,21403.0,24564.0
4.643,2025/09/23 19:05:28.383,293.8,96.0,21403.0,24564.0
4.744,2025/09/23 19:05:28.484,293.9,98.0,21403.0,24564.0
4.845,2025/09/23 19:05:28.585,294.2,98.0,21403.0,24564.0
4.946,2025/09/23 19:05:28.685,294.6,98.0,21403.0,24564.0
5.047,2025/09/23 19:05:28.786,294.9,98.0,21403.0,24564.0
5.147,2025/09/23 19:05:28.887,295.3,98.0,21403.0,24564.0
5.248,2025/09/23 19:05:28.988,295.7,98.0,21403.0,24564.0
5.348,2025/09/23 19:05:29.088,296.1,98.0,21403.0,24564.0
5.449,2025/09/23 19:05:29.189,296.5,98.0,21403.0,24564.0
5.550,2025/09/23 19:05:29.290,297.0,98.0,21403.0,24564.0
5.650,2025/09/23 19:05:29.390,296.3,98.0,21403.0,24564.0
5.751,2025/09/23 19:05:29.491,296.4,98.0,21403.0,24564.0
5.851,2025/09/23 19:05:29.591,296.5,98.0,21403.0,24564.0
5.952,2025/09/23 19:05:29.692,296.6,98.0,21403.0,24564.0
6.052,2025/09/23 19:05:29.792,296.5,98.0,21403.0,24564.0
6.153,2025/09/23 19:05:29.893,296.3,98.0,21403.0,24564.0
6.253,2025/09/23 19:05:29.993,296.1,98.0,21403.0,24564.0
6.354,2025/09/23 19:05:30.094,295.8,98.0,21403.0,24564.0
6.455,2025/09/23 19:05:30.195,295.6,98.0,21403.0,24564.0
6.555,2025/09/23 19:05:30.295,295.5,98.0,21403.0,24564.0
6.656,2025/09/23 19:05:30.396,295.3,98.0,21403.0,24564.0
6.756,2025/09/23 19:05:30.496,294.8,96.0,21403.0,24564.0
6.857,2025/09/23 19:05:30.597,294.9,96.0,21403.0,24564.0
6.957,2025/09/23 19:05:30.697,295.0,98.0,21403.0,24564.0
7.058,2025/09/23 19:05:30.798,295.2,98.0,21403.0,24564.0
7.158,2025/09/23 19:05:30.898,295.3,98.0,21403.0,24564.0
7.259,2025/09/23 19:05:30.999,295.6,98.0,21403.0,24564.0
7.359,2025/09/23 19:05:31.099,295.8,98.0,21403.0,24564.0
7.460,2025/09/23 19:05:31.200,296.0,98.0,21403.0,24564.0
7.560,2025/09/23 19:05:31.300,296.3,98.0,21403.0,24564.0
7.661,2025/09/23 19:05:31.401,296.4,98.0,21403.0,24564.0
7.762,2025/09/23 19:05:31.502,296.6,98.0,21403.0,24564.0
7.863,2025/09/23 19:05:31.603,297.3,98.0,21403.0,24564.0
7.964,2025/09/23 19:05:31.704,297.5,98.0,21403.0,24564.0
8.066,2025/09/23 19:05:31.805,297.5,98.0,21403.0,24564.0
8.166,2025/09/23 19:05:31.906,297.4,98.0,21403.0,24564.0
8.267,2025/09/23 19:05:32.007,297.4,98.0,21403.0,24564.0
8.368,2025/09/23 19:05:32.108,297.2,98.0,21403.0,24564.0
8.468,2025/09/23 19:05:32.208,297.1,98.0,21403.0,24564.0
8.569,2025/09/23 19:05:32.309,297.0,98.0,21403.0,24564.0
8.669,2025/09/23 19:05:32.409,296.8,98.0,21403.0,24564.0
8.770,2025/09/23 19:05:32.510,296.6,98.0,21403.0,24564.0
8.870,2025/09/23 19:05:32.610,296.4,98.0,21405.0,24564.0
8.971,2025/09/23 19:05:32.711,297.5,96.0,21405.0,24564.0
9.071,2025/09/23 19:05:32.811,297.5,96.0,21405.0,24564.0
9.172,2025/09/23 19:05:32.912,297.5,98.0,21405.0,24564.0
9.272,2025/09/23 19:05:33.012,297.5,98.0,21405.0,24564.0
9.373,2025/09/23 19:05:33.113,297.6,98.0,21405.0,24564.0
9.473,2025/09/23 19:05:33.213,297.8,98.0,21405.0,24564.0
9.574,2025/09/23 19:05:33.314,298.1,98.0,21405.0,24564.0
9.674,2025/09/23 19:05:33.415,298.3,98.0,21405.0,24564.0
9.775,2025/09/23 19:05:33.515,298.4,98.0,21405.0,24564.0
9.876,2025/09/23 19:05:33.616,298.6,98.0,21405.0,24564.0
9.976,2025/09/23 19:05:33.716,298.7,98.0,21405.0,24564.0
10.077,2025/09/23 19:05:33.817,297.5,98.0,21405.0,24564.0
10.177,2025/09/23 19:05:33.917,297.4,98.0,21405.0,24564.0
10.278,2025/09/23 19:05:34.018,297.3,98.0,21405.0,24564.0
10.378,2025/09/23 19:05:34.118,297.2,98.0,21405.0,24564.0
10.479,2025/09/23 19:05:34.219,297.1,98.0,21405.0,24564.0
10.579,2025/09/23 19:05:34.319,297.0,98.0,21405.0,24564.0
10.680,2025/09/23 19:05:34.420,296.8,98.0,21405.0,24564.0
10.780,2025/09/23 19:05:34.520,296.6,98.0,21405.0,24564.0
10.881,2025/09/23 19:05:34.621,296.5,98.0,21405.0,24564.0
10.982,2025/09/23 19:05:34.722,296.4,98.0,21405.0,24564.0
11.083,2025/09/23 19:05:34.823,296.4,98.0,21405.0,24564.0
11.184,2025/09/23 19:05:34.924,295.9,96.0,21405.0,24564.0
11.285,2025/09/23 19:05:35.024,296.1,96.0,21405.0,24564.0
11.385,2025/09/23 19:05:35.125,296.3,98.0,21405.0,24564.0
11.486,2025/09/23 19:05:35.226,296.5,98.0,21405.0,24564.0
11.587,2025/09/23 19:05:35.326,296.6,98.0,21405.0,24564.0
11.687,2025/09/23 19:05:35.427,296.9,98.0,21405.0,24564.0
11.788,2025/09/23 19:05:35.528,297.0,98.0,21405.0,24564.0
11.888,2025/09/23 19:05:35.628,297.2,98.0,21405.0,24564.0
11.989,2025/09/23 19:05:35.729,297.4,98.0,21405.0,24564.0
12.089,2025/09/23 19:05:35.829,297.6,98.0,21405.0,24564.0
12.190,2025/09/23 19:05:35.930,297.8,98.0,21405.0,24564.0
12.291,2025/09/23 19:05:36.031,298.5,98.0,21405.0,24564.0
12.391,2025/09/23 19:05:36.131,298.5,98.0,21405.0,24564.0
12.492,2025/09/23 19:05:36.232,298.4,98.0,21405.0,24564.0
12.592,2025/09/23 19:05:36.332,298.2,98.0,21405.0,24564.0
12.693,2025/09/23 19:05:36.433,298.1,98.0,21405.0,24564.0
12.793,2025/09/23 19:05:36.533,297.8,98.0,21405.0,24564.0
12.894,2025/09/23 19:05:36.634,297.7,98.0,21405.0,24564.0
12.995,2025/09/23 19:05:36.735,297.4,98.0,21405.0,24564.0
13.095,2025/09/23 19:05:36.835,297.2,98.0,21405.0,24564.0
13.196,2025/09/23 19:05:36.936,297.0,98.0,21405.0,24564.0
13.297,2025/09/23 19:05:37.037,297.6,98.0,21405.0,24564.0
13.397,2025/09/23 19:05:37.137,297.6,96.0,21405.0,24564.0
