t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.010,2025/09/23 19:31:10.479,68.1,0.0,21399.0,24564.0
0.113,2025/09/23 19:31:10.579,81.6,43.0,21403.0,24564.0
0.213,2025/09/23 19:31:10.682,102.4,43.0,21403.0,24564.0
0.313,2025/09/23 19:31:10.782,123.2,98.0,21403.0,24564.0
0.414,2025/09/23 19:31:10.883,144.1,98.0,21403.0,24564.0
0.514,2025/09/23 19:31:10.983,164.9,98.0,21403.0,24564.0
0.615,2025/09/23 19:31:11.084,185.9,98.0,21403.0,24564.0
0.715,2025/09/23 19:31:11.184,206.8,98.0,21403.0,24564.0
0.816,2025/09/23 19:31:11.284,214.0,98.0,21403.0,24564.0
0.935,2025/09/23 19:31:11.385,220.1,98.0,21403.0,24564.0
1.035,2025/09/23 19:31:11.504,225.3,98.0,21403.0,24564.0
1.136,2025/09/23 19:31:11.605,293.2,98.0,21403.0,24564.0
1.236,2025/09/23 19:31:11.705,293.4,98.0,21403.0,24564.0
1.337,2025/09/23 19:31:11.806,293.6,98.0,21403.0,24564.0
1.437,2025/09/23 19:31:11.906,293.8,98.0,21403.0,24564.0
1.538,2025/09/23 19:31:12.007,293.6,98.0,21403.0,24564.0
1.638,2025/09/23 19:31:12.107,293.5,98.0,21403.0,24564.0
1.739,2025/09/23 19:31:12.208,293.4,98.0,21403.0,24564.0
1.839,2025/09/23 19:31:12.308,293.2,98.0,21403.0,24564.0
1.940,2025/09/23 19:31:12.409,293.2,98.0,21403.0,24564.0
2.040,2025/09/23 19:31:12.509,293.1,98.0,21403.0,24564.0
2.141,2025/09/23 19:31:12.610,293.1,98.0,21403.0,24564.0
2.242,2025/09/23 19:31:12.710,293.1,98.0,21403.0,24564.0
2.343,2025/09/23 19:31:12.811,292.4,96.0,21403.0,24564.0
2.444,2025/09/23 19:31:12.912,292.3,96.0,21403.0,24564.0
2.545,2025/09/23 19:31:13.013,292.3,98.0,21403.0,24564.0
2.645,2025/09/23 19:31:13.114,292.5,98.0,21403.0,24564.0
2.746,2025/09/23 19:31:13.215,292.8,98.0,21403.0,24564.0
2.847,2025/09/23 19:31:13.315,292.9,98.0,21403.0,24564.0
2.947,2025/09/23 19:31:13.416,293.0,98.0,21403.0,24564.0
3.047,2025/09/23 19:31:13.516,293.1,98.0,21403.0,24564.0
3.148,2025/09/23 19:31:13.617,293.3,98.0,21403.0,24564.0
3.249,2025/09/23 19:31:13.717,293.3,98.0,21403.0,24564.0
3.349,2025/09/23 19:31:13.818,293.5,98.0,21403.0,24564.0
3.450,2025/09/23 19:31:13.918,294.2,98.0,21403.0,24564.0
3.550,2025/09/23 19:31:14.019,294.2,98.0,21403.0,24564.0
3.651,2025/09/23 19:31:14.119,294.1,98.0,21403.0,24564.0
3.751,2025/09/23 19:31:14.220,294.1,98.0,21403.0,24564.0
3.851,2025/09/23 19:31:14.320,293.9,98.0,21403.0,24564.0
3.952,2025/09/23 19:31:14.421,293.9,98.0,21403.0,24564.0
4.052,2025/09/23 19:31:14.521,293.8,98.0,21403.0,24564.0
4.153,2025/09/23 19:31:14.622,293.6,98.0,21403.0,24564.0
4.253,2025/09/23 19:31:14.722,293.4,98.0,21403.0,24564.0
4.354,2025/09/23 19:31:14.823,293.4,98.0,21403.0,24564.0
4.454,2025/09/23 19:31:14.923,293.2,98.0,21403.0,24564.0
4.555,2025/09/23 19:31:15.024,294.1,96.0,21403.0,24564.0
4.656,2025/09/23 19:31:15.124,293.9,96.0,21403.0,24564.0
4.756,2025/09/23 19:31:15.225,294.0,98.0,21403.0,24564.0
4.857,2025/09/23 19:31:15.325,294.1,98.0,21403.0,24564.0
4.957,2025/09/23 19:31:15.426,294.1,98.0,21403.0,24564.0
5.058,2025/09/23 19:31:15.526,294.1,98.0,21403.0,24564.0
5.158,2025/09/23 19:31:15.627,294.3,98.0,21403.0,24564.0
5.259,2025/09/23 19:31:15.727,294.4,98.0,21403.0,24564.0
5.359,2025/09/23 19:31:15.828,294.5,97.0,21403.0,24564.0
5.460,2025/09/23 19:31:15.928,294.6,97.0,21403.0,24564.0
5.561,2025/09/23 19:31:16.029,294.7,98.0,21403.0,24564.0
5.662,2025/09/23 19:31:16.130,293.7,98.0,21403.0,24564.0
5.763,2025/09/23 19:31:16.231,293.6,98.0,21403.0,24564.0
5.864,2025/09/23 19:31:16.332,293.4,98.0,21403.0,24564.0
5.965,2025/09/23 19:31:16.434,293.3,98.0,21403.0,24564.0
6.066,2025/09/23 19:31:16.534,293.1,98.0,21403.0,24564.0
6.166,2025/09/23 19:31:16.635,293.0,98.0,21403.0,24564.0
6.267,2025/09/23 19:31:16.736,292.8,98.0,21403.0,24564.0
6.368,2025/09/23 19:31:16.836,292.7,98.0,21403.0,24564.0
6.468,2025/09/23 19:31:16.937,292.7,98.0,21403.0,24564.0
6.569,2025/09/23 19:31:17.037,292.5,98.0,21403.0,24564.0
6.669,2025/09/23 19:31:17.138,292.4,98.0,21403.0,24564.0
6.770,2025/09/23 19:31:17.239,292.0,96.0,21403.0,24564.0
6.871,2025/09/23 19:31:17.339,292.2,96.0,21403.0,24564.0
