t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.170,2025/09/20 03:33:54.596,13.43,0.00,3.00,24564.00
1.270,2025/09/20 03:33:54.697,13.43,0.00,3.00,24564.00
1.372,2025/09/20 03:33:54.798,13.43,0.00,3.00,24564.00
1.472,2025/09/20 03:33:54.898,13.43,0.00,3.00,24564.00
1.573,2025/09/20 03:33:54.999,13.43,0.00,3.00,24564.00
1.674,2025/09/20 03:33:55.100,13.43,0.00,3.00,24564.00
1.774,2025/09/20 03:33:55.200,13.43,0.00,3.00,24564.00
1.874,2025/09/20 03:33:55.301,13.27,0.00,3.00,24564.00
1.975,2025/09/20 03:33:55.401,13.27,0.00,3.00,24564.00
2.076,2025/09/20 03:33:55.502,13.27,0.00,3.00,24564.00
2.177,2025/09/20 03:33:55.603,13.27,0.00,3.00,24564.00
2.276,2025/09/20 03:33:55.703,13.27,0.00,3.00,24564.00
2.377,2025/09/20 03:33:55.804,13.27,0.00,3.00,24564.00
2.478,2025/09/20 03:33:55.904,13.27,0.00,3.00,24564.00
2.579,2025/09/20 03:33:56.005,13.27,0.00,3.00,24564.00
2.679,2025/09/20 03:33:56.105,13.27,0.00,3.00,24564.00
2.780,2025/09/20 03:33:56.206,13.27,0.00,3.00,24564.00
2.880,2025/09/20 03:33:56.306,13.25,0.00,3.00,24564.00
2.981,2025/09/20 03:33:56.407,13.25,0.00,3.00,24564.00
3.081,2025/09/20 03:33:56.507,13.25,0.00,3.00,24564.00
3.182,2025/09/20 03:33:56.608,13.25,0.00,3.00,24564.00
3.283,2025/09/20 03:33:56.708,13.25,0.00,3.00,24564.00
3.383,2025/09/20 03:33:56.809,13.25,0.00,3.00,24564.00
3.484,2025/09/20 03:33:56.910,13.25,0.00,3.00,24564.00
3.584,2025/09/20 03:33:57.010,13.25,0.00,3.00,24564.00
3.685,2025/09/20 03:33:57.111,13.25,0.00,3.00,24564.00
3.785,2025/09/20 03:33:57.211,13.25,0.00,3.00,24564.00
3.885,2025/09/20 03:33:57.312,13.43,0.00,3.00,24564.00
3.986,2025/09/20 03:33:57.412,13.43,0.00,3.00,24564.00
4.087,2025/09/20 03:33:57.513,13.43,0.00,3.00,24564.00
4.188,2025/09/20 03:33:57.613,13.43,0.00,3.00,24564.00
4.288,2025/09/20 03:33:57.714,13.43,0.00,3.00,24564.00
4.388,2025/09/20 03:33:57.814,13.43,0.00,3.00,24564.00
4.489,2025/09/20 03:33:57.915,13.43,0.00,3.00,24564.00
4.590,2025/09/20 03:33:58.016,13.43,0.00,3.00,24564.00
4.691,2025/09/20 03:33:58.116,13.43,0.00,3.00,24564.00
4.792,2025/09/20 03:33:58.217,13.43,0.00,3.00,24564.00
4.892,2025/09/20 03:33:58.317,13.53,0.00,3.00,24564.00
4.992,2025/09/20 03:33:58.418,13.53,0.00,3.00,24564.00
5.093,2025/09/20 03:33:58.519,13.53,0.00,3.00,24564.00
5.194,2025/09/20 03:33:58.619,13.53,0.00,3.00,24564.00
5.294,2025/09/20 03:33:58.720,13.53,0.00,3.00,24564.00
5.395,2025/09/20 03:33:58.820,13.53,0.00,3.00,24564.00
5.495,2025/09/20 03:33:58.921,13.53,0.00,3.00,24564.00
