t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.504,2025/09/20 06:50:14.837,133.09,94.00,15359.00,24564.00
0.604,2025/09/20 06:50:14.938,151.14,94.00,15359.00,24564.00
0.704,2025/09/20 06:50:15.039,168.99,94.00,15359.00,24564.00
0.806,2025/09/20 06:50:15.139,186.70,94.00,15359.00,24564.00
0.906,2025/09/20 06:50:15.240,204.43,94.00,15359.00,24564.00
1.006,2025/09/20 06:50:15.340,204.93,81.00,15359.00,24564.00
1.107,2025/09/20 06:50:15.441,209.45,81.00,15359.00,24564.00
1.207,2025/09/20 06:50:15.541,254.49,94.00,15359.00,24564.00
1.307,2025/09/20 06:50:15.642,256.49,94.00,15359.00,24564.00
1.409,2025/09/20 06:50:15.742,256.70,94.00,15359.00,24564.00
1.508,2025/09/20 06:50:15.843,256.72,94.00,15359.00,24564.00
1.609,2025/09/20 06:50:15.943,256.39,94.00,15359.00,24564.00
1.710,2025/09/20 06:50:16.044,256.10,94.00,15359.00,24564.00
1.812,2025/09/20 06:50:16.144,256.00,94.00,15359.00,24564.00
1.911,2025/09/20 06:50:16.245,251.95,94.00,15359.00,24564.00
2.011,2025/09/20 06:50:16.345,252.32,81.00,15359.00,24564.00
2.112,2025/09/20 06:50:16.446,257.17,81.00,15359.00,24564.00
2.213,2025/09/20 06:50:16.546,257.14,94.00,15359.00,24564.00
2.314,2025/09/20 06:50:16.647,257.34,94.00,15359.00,24564.00
2.414,2025/09/20 06:50:16.748,257.22,94.00,15359.00,24564.00
2.515,2025/09/20 06:50:16.849,256.97,94.00,15359.00,24564.00
2.616,2025/09/20 06:50:16.950,256.73,94.00,15359.00,24564.00
2.716,2025/09/20 06:50:17.051,256.85,94.00,15359.00,24564.00
2.817,2025/09/20 06:50:17.151,253.77,84.00,15359.00,24564.00
2.918,2025/09/20 06:50:17.252,254.30,84.00,15359.00,24564.00
3.019,2025/09/20 06:50:17.352,258.91,94.00,15359.00,24564.00
3.119,2025/09/20 06:50:17.453,259.09,94.00,15359.00,24564.00
3.220,2025/09/20 06:50:17.554,259.20,95.00,15359.00,24564.00
3.320,2025/09/20 06:50:17.654,259.28,95.00,15359.00,24564.00
3.421,2025/09/20 06:50:17.755,258.86,94.00,15359.00,24564.00
3.521,2025/09/20 06:50:17.855,258.77,94.00,15359.00,24564.00
3.622,2025/09/20 06:50:17.956,258.89,94.00,15361.00,24564.00
3.722,2025/09/20 06:50:18.056,255.75,94.00,15361.00,24564.00
3.823,2025/09/20 06:50:18.157,256.08,83.00,15361.00,24564.00
3.923,2025/09/20 06:50:18.257,259.58,83.00,15361.00,24564.00
4.023,2025/09/20 06:50:18.358,259.46,94.00,15361.00,24564.00
4.124,2025/09/20 06:50:18.458,259.13,94.00,15361.00,24564.00
4.225,2025/09/20 06:50:18.559,258.65,94.00,15361.00,24564.00
4.325,2025/09/20 06:50:18.659,258.20,94.00,15361.00,24564.00
4.426,2025/09/20 06:50:18.760,257.78,94.00,15361.00,24564.00
4.526,2025/09/20 06:50:18.860,257.81,94.00,15361.00,24564.00
4.627,2025/09/20 06:50:18.961,254.37,83.00,15361.00,24564.00
4.727,2025/09/20 06:50:19.061,254.57,83.00,15361.00,24564.00
4.827,2025/09/20 06:50:19.162,257.98,94.00,15361.00,24564.00
4.928,2025/09/20 06:50:19.262,257.89,94.00,15361.00,24564.00
5.029,2025/09/20 06:50:19.363,257.85,94.00,15361.00,24564.00
5.128,2025/09/20 06:50:19.463,257.74,94.00,15361.00,24564.00
5.230,2025/09/20 06:50:19.564,257.80,94.00,15361.00,24564.00
5.330,2025/09/20 06:50:19.664,257.80,94.00,15361.00,24564.00
5.432,2025/09/20 06:50:19.765,254.79,94.00,15361.00,24564.00
5.532,2025/09/20 06:50:19.865,255.12,94.00,15361.00,24564.00
5.633,2025/09/20 06:50:19.966,258.87,84.00,15361.00,24564.00
5.737,2025/09/20 06:50:20.067,258.91,94.00,15361.00,24564.00
5.839,2025/09/20 06:50:20.172,258.67,94.00,15361.00,24564.00
5.938,2025/09/20 06:50:20.272,258.37,94.00,15361.00,24564.00
6.038,2025/09/20 06:50:20.373,258.02,94.00,15361.00,24564.00
6.139,2025/09/20 06:50:20.473,257.74,94.00,15361.00,24564.00
6.239,2025/09/20 06:50:20.574,257.66,94.00,15361.00,24564.00
6.341,2025/09/20 06:50:20.674,254.13,83.00,15361.00,24564.00
6.441,2025/09/20 06:50:20.775,254.40,83.00,15361.00,24564.00
6.541,2025/09/20 06:50:20.875,257.74,94.00,15361.00,24564.00
6.642,2025/09/20 06:50:20.976,257.68,94.00,15361.00,24564.00
6.743,2025/09/20 06:50:21.076,257.61,94.00,15361.00,24564.00
6.843,2025/09/20 06:50:21.176,257.28,94.00,15361.00,24564.00
6.944,2025/09/20 06:50:21.277,257.20,94.00,15361.00,24564.00
7.043,2025/09/20 06:50:21.377,257.18,94.00,15361.00,24564.00
7.143,2025/09/20 06:50:21.478,255.37,88.00,15361.00,24564.00
7.245,2025/09/20 06:50:21.578,253.75,88.00,15361.00,24564.00
7.345,2025/09/20 06:50:21.679,254.07,89.00,15361.00,24564.00
7.445,2025/09/20 06:50:21.779,257.81,89.00,15361.00,24564.00
7.545,2025/09/20 06:50:21.880,257.78,94.00,15361.00,24564.00
7.646,2025/09/20 06:50:21.980,257.45,94.00,15361.00,24564.00
7.747,2025/09/20 06:50:22.081,257.17,94.00,15361.00,24564.00
7.847,2025/09/20 06:50:22.181,256.87,94.00,15361.00,24564.00
7.950,2025/09/20 06:50:22.282,257.00,94.00,15361.00,24564.00
8.048,2025/09/20 06:50:22.382,253.84,94.00,15361.00,24564.00
8.149,2025/09/20 06:50:22.483,253.64,83.00,15361.00,24564.00
8.249,2025/09/20 06:50:22.583,255.93,83.00,15361.00,24564.00
8.349,2025/09/20 06:50:22.684,257.86,95.00,15361.00,24564.00
8.450,2025/09/20 06:50:22.784,257.98,95.00,15361.00,24564.00
8.551,2025/09/20 06:50:22.885,258.08,95.00,15361.00,24564.00
8.652,2025/09/20 06:50:22.986,257.97,95.00,15361.00,24564.00
8.753,2025/09/20 06:50:23.087,258.05,95.00,15361.00,24564.00
8.854,2025/09/20 06:50:23.187,258.12,95.00,15361.00,24564.00
8.955,2025/09/20 06:50:23.288,254.69,84.00,15361.00,24564.00
9.055,2025/09/20 06:50:23.389,254.92,84.00,15361.00,24564.00
9.156,2025/09/20 06:50:23.490,258.49,95.00,15361.00,24564.00
9.256,2025/09/20 06:50:23.590,259.10,95.00,15361.00,24564.00
9.356,2025/09/20 06:50:23.691,258.94,95.00,15361.00,24564.00
9.457,2025/09/20 06:50:23.791,258.77,95.00,15361.00,24564.00
9.557,2025/09/20 06:50:23.892,258.40,95.00,15361.00,24564.00
9.658,2025/09/20 06:50:23.992,258.01,95.00,15361.00,24564.00
9.759,2025/09/20 06:50:24.093,257.86,95.00,15361.00,24564.00
9.859,2025/09/20 06:50:24.193,254.07,95.00,15361.00,24564.00
9.959,2025/09/20 06:50:24.294,254.31,83.00,15361.00,24564.00
10.060,2025/09/20 06:50:24.394,258.09,83.00,15361.00,24564.00
10.160,2025/09/20 06:50:24.495,258.08,94.00,15361.00,24564.00
10.261,2025/09/20 06:50:24.595,257.98,94.00,15361.00,24564.00
10.362,2025/09/20 06:50:24.696,257.84,94.00,15361.00,24564.00
10.463,2025/09/20 06:50:24.796,257.50,94.00,15361.00,24564.00
10.562,2025/09/20 06:50:24.897,257.38,94.00,15361.00,24564.00
10.664,2025/09/20 06:50:24.997,257.35,94.00,15361.00,24564.00
10.764,2025/09/20 06:50:25.098,253.20,82.00,15361.00,24564.00
10.865,2025/09/20 06:50:25.198,253.47,82.00,15361.00,24564.00
10.966,2025/09/20 06:50:25.299,257.53,95.00,15361.00,24564.00
11.065,2025/09/20 06:50:25.399,257.58,95.00,15361.00,24564.00
11.166,2025/09/20 06:50:25.499,257.60,94.00,15361.00,24564.00
11.266,2025/09/20 06:50:25.600,257.63,94.00,15361.00,24564.00
11.366,2025/09/20 06:50:25.700,257.39,95.00,15361.00,24564.00
11.467,2025/09/20 06:50:25.801,257.17,95.00,15361.00,24564.00
11.567,2025/09/20 06:50:25.901,257.30,95.00,15361.00,24564.00
11.668,2025/09/20 06:50:26.002,253.59,95.00,15361.00,24564.00
11.768,2025/09/20 06:50:26.102,253.98,83.00,15361.00,24564.00
