t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.148,2025/09/20 01:46:23.572,13.31,0.00,3.00,24564.00
1.248,2025/09/20 01:46:23.672,13.31,0.00,3.00,24564.00
1.349,2025/09/20 01:46:23.773,13.31,0.00,3.00,24564.00
1.449,2025/09/20 01:46:23.873,13.31,0.00,3.00,24564.00
1.551,2025/09/20 01:46:23.974,13.31,0.00,3.00,24564.00
1.651,2025/09/20 01:46:24.075,13.31,0.00,3.00,24564.00
1.752,2025/09/20 01:46:24.175,13.61,0.00,3.00,24564.00
1.854,2025/09/20 01:46:24.276,13.61,0.00,3.00,24564.00
1.953,2025/09/20 01:46:24.377,13.61,0.00,3.00,24564.00
2.053,2025/09/20 01:46:24.477,13.61,0.00,3.00,24564.00
2.154,2025/09/20 01:46:24.578,13.61,0.00,3.00,24564.00
2.255,2025/09/20 01:46:24.679,13.61,0.00,3.00,24564.00
2.355,2025/09/20 01:46:24.779,13.61,0.00,3.00,24564.00
2.456,2025/09/20 01:46:24.880,13.61,0.00,3.00,24564.00
2.557,2025/09/20 01:46:24.980,13.61,0.00,3.00,24564.00
2.657,2025/09/20 01:46:25.081,13.61,0.00,3.00,24564.00
2.758,2025/09/20 01:46:25.181,13.37,0.00,3.00,24564.00
2.858,2025/09/20 01:46:25.282,13.37,0.00,3.00,24564.00
2.959,2025/09/20 01:46:25.383,13.37,0.00,3.00,24564.00
3.059,2025/09/20 01:46:25.483,13.37,0.00,3.00,24564.00
3.160,2025/09/20 01:46:25.584,13.37,0.00,3.00,24564.00
3.261,2025/09/20 01:46:25.684,13.37,0.00,3.00,24564.00
3.361,2025/09/20 01:46:25.785,13.37,0.00,3.00,24564.00
3.462,2025/09/20 01:46:25.885,13.37,0.00,3.00,24564.00
3.562,2025/09/20 01:46:25.986,13.37,0.00,3.00,24564.00
3.663,2025/09/20 01:46:26.087,13.37,0.00,3.00,24564.00
3.763,2025/09/20 01:46:26.187,13.07,0.00,3.00,24564.00
3.863,2025/09/20 01:46:26.288,13.07,0.00,3.00,24564.00
3.965,2025/09/20 01:46:26.388,13.07,0.00,3.00,24564.00
4.065,2025/09/20 01:46:26.489,13.07,0.00,3.00,24564.00
4.166,2025/09/20 01:46:26.589,13.07,0.00,3.00,24564.00
4.266,2025/09/20 01:46:26.690,13.07,0.00,3.00,24564.00
4.366,2025/09/20 01:46:26.791,13.07,0.00,3.00,24564.00
4.467,2025/09/20 01:46:26.891,13.07,0.00,3.00,24564.00
4.568,2025/09/20 01:46:26.992,13.07,0.00,3.00,24564.00
4.668,2025/09/20 01:46:27.092,13.07,0.00,3.00,24564.00
4.769,2025/09/20 01:46:27.193,13.30,0.00,3.00,24564.00
4.870,2025/09/20 01:46:27.293,13.30,0.00,3.00,24564.00
4.970,2025/09/20 01:46:27.394,13.30,0.00,3.00,24564.00
5.071,2025/09/20 01:46:27.495,13.30,0.00,3.00,24564.00
5.171,2025/09/20 01:46:27.595,13.30,0.00,3.00,24564.00
5.272,2025/09/20 01:46:27.696,13.30,0.00,3.00,24564.00
5.372,2025/09/20 01:46:27.796,13.30,0.00,3.00,24564.00
5.473,2025/09/20 01:46:27.897,13.30,0.00,3.00,24564.00
5.574,2025/09/20 01:46:27.997,13.30,0.00,3.00,24564.00
5.674,2025/09/20 01:46:28.098,13.30,0.00,3.00,24564.00
5.775,2025/09/20 01:46:28.199,13.51,0.00,3.00,24564.00
5.875,2025/09/20 01:46:28.299,13.51,0.00,3.00,24564.00
