t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.473,2025/09/20 04:08:39.095,130.42,94.00,15359.00,24564.00
0.574,2025/09/20 04:08:39.196,148.39,94.00,15359.00,24564.00
0.676,2025/09/20 04:08:39.297,166.10,94.00,15359.00,24564.00
0.776,2025/09/20 04:08:39.398,183.68,94.00,15359.00,24564.00
0.879,2025/09/20 04:08:39.499,189.84,94.00,15359.00,24564.00
0.978,2025/09/20 04:08:39.600,191.71,94.00,15359.00,24564.00
1.079,2025/09/20 04:08:39.701,196.58,82.00,15359.00,24564.00
1.179,2025/09/20 04:08:39.801,251.33,82.00,15359.00,24564.00
1.280,2025/09/20 04:08:39.902,253.37,94.00,15359.00,24564.00
1.381,2025/09/20 04:08:40.002,255.18,94.00,15359.00,24564.00
1.481,2025/09/20 04:08:40.103,255.54,94.00,15359.00,24564.00
1.581,2025/09/20 04:08:40.203,255.45,94.00,15359.00,24564.00
1.682,2025/09/20 04:08:40.304,254.98,94.00,15359.00,24564.00
1.784,2025/09/20 04:08:40.405,254.94,94.00,15359.00,24564.00
1.883,2025/09/20 04:08:40.505,251.37,83.00,15359.00,24564.00
1.984,2025/09/20 04:08:40.606,251.57,83.00,15359.00,24564.00
2.084,2025/09/20 04:08:40.706,255.65,94.00,15359.00,24564.00
2.185,2025/09/20 04:08:40.807,255.55,94.00,15359.00,24564.00
2.286,2025/09/20 04:08:40.907,255.42,94.00,15359.00,24564.00
2.386,2025/09/20 04:08:41.008,255.11,94.00,15359.00,24564.00
2.486,2025/09/20 04:08:41.109,254.59,94.00,15359.00,24564.00
2.587,2025/09/20 04:08:41.209,254.17,94.00,15359.00,24564.00
2.687,2025/09/20 04:08:41.310,253.98,94.00,15359.00,24564.00
2.788,2025/09/20 04:08:41.410,250.48,94.00,15359.00,24564.00
2.890,2025/09/20 04:08:41.511,250.71,83.00,15359.00,24564.00
2.990,2025/09/20 04:08:41.612,254.62,83.00,15359.00,24564.00
3.091,2025/09/20 04:08:41.713,254.71,94.00,15359.00,24564.00
3.193,2025/09/20 04:08:41.814,254.85,94.00,15359.00,24564.00
3.293,2025/09/20 04:08:41.914,254.96,95.00,15359.00,24564.00
3.394,2025/09/20 04:08:42.015,254.72,95.00,15359.00,24564.00
3.495,2025/09/20 04:08:42.116,254.57,94.00,15359.00,24564.00
3.595,2025/09/20 04:08:42.217,254.76,94.00,15361.00,24564.00
3.696,2025/09/20 04:08:42.318,251.52,83.00,15361.00,24564.00
3.796,2025/09/20 04:08:42.418,251.92,83.00,15361.00,24564.00
3.897,2025/09/20 04:08:42.519,255.93,94.00,15361.00,24564.00
3.998,2025/09/20 04:08:42.619,256.06,94.00,15361.00,24564.00
4.098,2025/09/20 04:08:42.720,255.85,95.00,15361.00,24564.00
4.199,2025/09/20 04:08:42.821,255.57,95.00,15361.00,24564.00
4.300,2025/09/20 04:08:42.921,255.33,95.00,15361.00,24564.00
4.400,2025/09/20 04:08:43.022,255.12,95.00,15361.00,24564.00
4.501,2025/09/20 04:08:43.122,255.19,94.00,15361.00,24564.00
