t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.010,2025/09/23 19:11:39.465,62.4,0.0,21399.0,24564.0
0.111,2025/09/23 19:11:39.566,69.1,29.0,21403.0,24564.0
0.211,2025/09/23 19:11:39.666,80.4,29.0,21403.0,24564.0
0.312,2025/09/23 19:11:39.767,90.7,98.0,21403.0,24564.0
0.412,2025/09/23 19:11:39.867,100.7,98.0,21403.0,24564.0
0.513,2025/09/23 19:11:39.967,153.3,98.0,21403.0,24564.0
0.614,2025/09/23 19:11:40.068,165.0,98.0,21403.0,24564.0
0.714,2025/09/23 19:11:40.169,174.8,98.0,21403.0,24564.0
0.815,2025/09/23 19:11:40.270,183.3,98.0,21403.0,24564.0
0.916,2025/09/23 19:11:40.370,190.6,97.0,21403.0,24564.0
1.017,2025/09/23 19:11:40.471,197.1,97.0,21403.0,24564.0
1.118,2025/09/23 19:11:40.572,288.0,98.0,21403.0,24564.0
1.219,2025/09/23 19:11:40.673,290.1,98.0,21403.0,24564.0
1.319,2025/09/23 19:11:40.774,292.3,98.0,21403.0,24564.0
1.420,2025/09/23 19:11:40.874,294.5,98.0,21403.0,24564.0
1.520,2025/09/23 19:11:40.975,294.9,98.0,21403.0,24564.0
1.620,2025/09/23 19:11:41.075,294.9,98.0,21403.0,24564.0
1.721,2025/09/23 19:11:41.176,295.1,98.0,21403.0,24564.0
1.821,2025/09/23 19:11:41.276,295.4,98.0,21403.0,24564.0
1.922,2025/09/23 19:11:41.377,295.7,98.0,21403.0,24564.0
2.022,2025/09/23 19:11:41.477,296.0,98.0,21403.0,24564.0
2.123,2025/09/23 19:11:41.578,296.2,98.0,21403.0,24564.0
2.223,2025/09/23 19:11:41.678,296.4,98.0,21403.0,24564.0
2.324,2025/09/23 19:11:41.778,295.6,96.0,21403.0,24564.0
2.424,2025/09/23 19:11:41.879,295.6,96.0,21403.0,24564.0
2.525,2025/09/23 19:11:41.979,295.5,98.0,21403.0,24564.0
2.625,2025/09/23 19:11:42.080,295.6,98.0,21403.0,24564.0
2.726,2025/09/23 19:11:42.181,296.0,98.0,21403.0,24564.0
2.826,2025/09/23 19:11:42.281,296.2,98.0,21403.0,24564.0
2.927,2025/09/23 19:11:42.382,296.3,98.0,21403.0,24564.0
3.027,2025/09/23 19:11:42.482,296.3,98.0,21403.0,24564.0
3.128,2025/09/23 19:11:42.583,296.6,98.0,21403.0,24564.0
3.229,2025/09/23 19:11:42.683,296.7,98.0,21403.0,24564.0
3.329,2025/09/23 19:11:42.784,296.8,98.0,21403.0,24564.0
3.430,2025/09/23 19:11:42.884,297.7,98.0,21403.0,24564.0
3.530,2025/09/23 19:11:42.985,297.6,98.0,21403.0,24564.0
3.631,2025/09/23 19:11:43.085,297.4,98.0,21403.0,24564.0
3.731,2025/09/23 19:11:43.186,297.3,98.0,21403.0,24564.0
3.832,2025/09/23 19:11:43.287,297.2,98.0,21403.0,24564.0
3.933,2025/09/23 19:11:43.387,297.1,98.0,21403.0,24564.0
4.034,2025/09/23 19:11:43.488,297.1,98.0,21403.0,24564.0
4.135,2025/09/23 19:11:43.589,297.0,98.0,21403.0,24564.0
4.236,2025/09/23 19:11:43.690,296.8,98.0,21403.0,24564.0
4.337,2025/09/23 19:11:43.791,296.6,98.0,21403.0,24564.0
4.438,2025/09/23 19:11:43.892,296.4,98.0,21403.0,24564.0
4.539,2025/09/23 19:11:43.993,297.2,95.0,21403.0,24564.0
4.639,2025/09/23 19:11:44.094,297.2,95.0,21403.0,24564.0
4.740,2025/09/23 19:11:44.194,297.5,98.0,21403.0,24564.0
4.840,2025/09/23 19:11:44.295,297.7,98.0,21403.0,24564.0
4.941,2025/09/23 19:11:44.395,297.8,98.0,21403.0,24564.0
5.041,2025/09/23 19:11:44.496,298.0,98.0,21403.0,24564.0
5.142,2025/09/23 19:11:44.596,298.0,98.0,21403.0,24564.0
5.242,2025/09/23 19:11:44.697,298.2,98.0,21403.0,24564.0
5.343,2025/09/23 19:11:44.797,298.4,98.0,21403.0,24564.0
5.443,2025/09/23 19:11:44.898,298.7,98.0,21403.0,24564.0
5.544,2025/09/23 19:11:44.999,299.2,98.0,21403.0,24564.0
5.644,2025/09/23 19:11:45.099,298.3,98.0,21403.0,24564.0
5.745,2025/09/23 19:11:45.200,298.3,98.0,21403.0,24564.0
5.845,2025/09/23 19:11:45.300,298.2,98.0,21403.0,24564.0
5.946,2025/09/23 19:11:45.401,298.1,98.0,21403.0,24564.0
6.046,2025/09/23 19:11:45.501,298.1,98.0,21403.0,24564.0
6.147,2025/09/23 19:11:45.602,298.0,98.0,21403.0,24564.0
6.247,2025/09/23 19:11:45.702,297.9,98.0,21403.0,24564.0
6.348,2025/09/23 19:11:45.803,297.9,98.0,21403.0,24564.0
6.449,2025/09/23 19:11:45.903,297.9,98.0,21403.0,24564.0
6.549,2025/09/23 19:11:46.004,297.7,98.0,21403.0,24564.0
6.650,2025/09/23 19:11:46.104,297.6,98.0,21403.0,24564.0
6.750,2025/09/23 19:11:46.205,296.9,96.0,21403.0,24564.0
6.851,2025/09/23 19:11:46.306,297.1,96.0,21403.0,24564.0
6.952,2025/09/23 19:11:46.406,297.3,98.0,21403.0,24564.0
7.053,2025/09/23 19:11:46.507,297.5,98.0,21403.0,24564.0
7.154,2025/09/23 19:11:46.608,297.6,98.0,21403.0,24564.0
7.255,2025/09/23 19:11:46.709,297.7,98.0,21403.0,24564.0
7.355,2025/09/23 19:11:46.810,297.9,98.0,21403.0,24564.0
7.456,2025/09/23 19:11:46.911,298.1,98.0,21403.0,24564.0
7.557,2025/09/23 19:11:47.011,298.2,98.0,21403.0,24564.0
7.657,2025/09/23 19:11:47.112,298.4,98.0,21403.0,24564.0
7.758,2025/09/23 19:11:47.212,298.5,98.0,21403.0,24564.0
7.858,2025/09/23 19:11:47.313,299.4,98.0,21403.0,24564.0
7.959,2025/09/23 19:11:47.414,299.5,98.0,21403.0,24564.0
8.059,2025/09/23 19:11:47.514,299.4,98.0,21403.0,24564.0
8.160,2025/09/23 19:11:47.615,299.2,98.0,21403.0,24564.0
8.261,2025/09/23 19:11:47.715,299.2,98.0,21403.0,24564.0
8.361,2025/09/23 19:11:47.816,299.1,98.0,21403.0,24564.0
8.462,2025/09/23 19:11:47.916,299.0,98.0,21403.0,24564.0
8.562,2025/09/23 19:11:48.017,298.8,98.0,21403.0,24564.0
8.663,2025/09/23 19:11:48.117,298.7,98.0,21403.0,24564.0
8.763,2025/09/23 19:11:48.218,298.5,98.0,21403.0,24564.0
8.864,2025/09/23 19:11:48.319,298.4,98.0,21405.0,24564.0
8.964,2025/09/23 19:11:48.419,299.4,96.0,21405.0,24564.0
9.065,2025/09/23 19:11:48.520,299.3,96.0,21405.0,24564.0
9.166,2025/09/23 19:11:48.620,299.3,98.0,21405.0,24564.0
9.266,2025/09/23 19:11:48.721,299.5,98.0,21405.0,24564.0
9.367,2025/09/23 19:11:48.821,299.6,98.0,21405.0,24564.0
9.468,2025/09/23 19:11:48.922,299.3,98.0,21405.0,24564.0
9.568,2025/09/23 19:11:49.023,299.1,98.0,21405.0,24564.0
9.669,2025/09/23 19:11:49.123,298.8,98.0,21405.0,24564.0
9.769,2025/09/23 19:11:49.224,298.5,98.0,21405.0,24564.0
9.870,2025/09/23 19:11:49.325,298.1,98.0,21405.0,24564.0
9.971,2025/09/23 19:11:49.425,296.7,98.0,21405.0,24564.0
10.076,2025/09/23 19:11:49.526,296.2,98.0,21405.0,24564.0
10.177,2025/09/23 19:11:49.632,295.8,98.0,21405.0,24564.0
10.277,2025/09/23 19:11:49.732,295.3,98.0,21405.0,24564.0
10.378,2025/09/23 19:11:49.833,294.9,98.0,21405.0,24564.0
10.478,2025/09/23 19:11:49.933,294.5,98.0,21405.0,24564.0
10.579,2025/09/23 19:11:50.034,294.5,98.0,21405.0,24564.0
10.679,2025/09/23 19:11:50.134,294.4,98.0,21405.0,24564.0
10.780,2025/09/23 19:11:50.235,294.4,98.0,21405.0,24564.0
10.880,2025/09/23 19:11:50.335,294.5,98.0,21405.0,24564.0
10.981,2025/09/23 19:11:50.436,294.6,98.0,21405.0,24564.0
11.081,2025/09/23 19:11:50.536,294.0,96.0,21405.0,24564.0
11.182,2025/09/23 19:11:50.637,294.2,96.0,21405.0,24564.0
11.283,2025/09/23 19:11:50.737,294.5,98.0,21405.0,24564.0
11.383,2025/09/23 19:11:50.838,294.7,98.0,21405.0,24564.0
11.484,2025/09/23 19:11:50.938,294.9,98.0,21405.0,24564.0
11.584,2025/09/23 19:11:51.039,295.0,98.0,21405.0,24564.0
11.685,2025/09/23 19:11:51.139,295.2,98.0,21405.0,24564.0
11.785,2025/09/23 19:11:51.240,295.5,98.0,21405.0,24564.0
11.886,2025/09/23 19:11:51.340,295.9,98.0,21405.0,24564.0
11.986,2025/09/23 19:11:51.441,296.4,98.0,21405.0,24564.0
12.087,2025/09/23 19:11:51.541,296.8,98.0,21405.0,24564.0
12.187,2025/09/23 19:11:51.642,297.9,98.0,21405.0,24564.0
12.288,2025/09/23 19:11:51.743,298.3,98.0,21405.0,24564.0
12.388,2025/09/23 19:11:51.843,298.3,98.0,21405.0,24564.0
12.489,2025/09/23 19:11:51.944,298.5,98.0,21405.0,24564.0
12.590,2025/09/23 19:11:52.044,298.7,98.0,21405.0,24564.0
12.691,2025/09/23 19:11:52.145,298.9,98.0,21405.0,24564.0
12.792,2025/09/23 19:11:52.246,299.0,98.0,21405.0,24564.0
12.893,2025/09/23 19:11:52.347,299.2,98.0,21405.0,24564.0
12.994,2025/09/23 19:11:52.448,299.1,98.0,21405.0,24564.0
13.095,2025/09/23 19:11:52.549,298.9,98.0,21405.0,24564.0
