t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.239,2025/09/20 03:39:00.733,13.10,0.00,3.00,24564.00
1.340,2025/09/20 03:39:00.834,13.05,0.00,3.00,24564.00
1.441,2025/09/20 03:39:00.934,13.05,0.00,3.00,24564.00
1.541,2025/09/20 03:39:01.035,13.05,0.00,3.00,24564.00
1.642,2025/09/20 03:39:01.136,13.05,0.00,3.00,24564.00
1.742,2025/09/20 03:39:01.236,13.05,0.00,3.00,24564.00
1.849,2025/09/20 03:39:01.337,13.05,0.00,3.00,24564.00
1.944,2025/09/20 03:39:01.437,13.05,0.00,3.00,24564.00
2.044,2025/09/20 03:39:01.538,13.05,0.00,3.00,24564.00
2.145,2025/09/20 03:39:01.639,13.05,0.00,3.00,24564.00
2.245,2025/09/20 03:39:01.739,13.05,0.00,3.00,24564.00
2.345,2025/09/20 03:39:01.840,13.02,0.00,3.00,24564.00
2.446,2025/09/20 03:39:01.940,13.02,0.00,3.00,24564.00
2.547,2025/09/20 03:39:02.041,13.02,0.00,3.00,24564.00
2.647,2025/09/20 03:39:02.141,13.02,0.00,3.00,24564.00
2.748,2025/09/20 03:39:02.242,13.02,0.00,3.00,24564.00
2.849,2025/09/20 03:39:02.342,13.02,0.00,3.00,24564.00
2.949,2025/09/20 03:39:02.443,13.02,0.00,3.00,24564.00
3.049,2025/09/20 03:39:02.544,13.02,0.00,3.00,24564.00
3.150,2025/09/20 03:39:02.644,13.02,0.00,3.00,24564.00
3.251,2025/09/20 03:39:02.745,13.02,0.00,3.00,24564.00
3.351,2025/09/20 03:39:02.845,12.78,0.00,3.00,24564.00
3.452,2025/09/20 03:39:02.946,12.78,0.00,3.00,24564.00
3.552,2025/09/20 03:39:03.046,12.78,0.00,3.00,24564.00
3.652,2025/09/20 03:39:03.147,12.78,0.00,3.00,24564.00
3.754,2025/09/20 03:39:03.247,12.78,0.00,3.00,24564.00
3.854,2025/09/20 03:39:03.348,12.78,0.00,3.00,24564.00
3.955,2025/09/20 03:39:03.449,12.78,0.00,3.00,24564.00
4.055,2025/09/20 03:39:03.549,12.78,0.00,3.00,24564.00
4.157,2025/09/20 03:39:03.650,12.78,0.00,3.00,24564.00
4.256,2025/09/20 03:39:03.750,12.78,0.00,3.00,24564.00
4.357,2025/09/20 03:39:03.851,12.79,0.00,3.00,24564.00
4.457,2025/09/20 03:39:03.951,12.79,0.00,3.00,24564.00
4.558,2025/09/20 03:39:04.052,12.79,0.00,3.00,24564.00
4.659,2025/09/20 03:39:04.153,12.79,0.00,3.00,24564.00
4.759,2025/09/20 03:39:04.253,12.79,0.00,3.00,24564.00
4.859,2025/09/20 03:39:04.354,12.79,0.00,3.00,24564.00
4.960,2025/09/20 03:39:04.454,12.79,0.00,3.00,24564.00
5.061,2025/09/20 03:39:04.555,12.79,0.00,3.00,24564.00
5.161,2025/09/20 03:39:04.655,12.79,0.00,3.00,24564.00
5.262,2025/09/20 03:39:04.756,12.79,0.00,3.00,24564.00
5.362,2025/09/20 03:39:04.857,12.98,0.00,3.00,24564.00
5.463,2025/09/20 03:39:04.957,12.98,0.00,3.00,24564.00
5.564,2025/09/20 03:39:05.058,12.98,0.00,3.00,24564.00
5.664,2025/09/20 03:39:05.158,12.98,0.00,3.00,24564.00
