t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.011,2025/09/23 20:04:48.271,68.2,0.0,21399.0,24564.0
0.112,2025/09/23 20:04:48.371,79.3,38.0,21403.0,24564.0
0.212,2025/09/23 20:04:48.472,100.1,38.0,21403.0,24564.0
0.313,2025/09/23 20:04:48.572,120.9,98.0,21403.0,24564.0
0.414,2025/09/23 20:04:48.673,141.7,98.0,21403.0,24564.0
0.514,2025/09/23 20:04:48.773,162.5,98.0,21403.0,24564.0
0.615,2025/09/23 20:04:48.874,183.2,98.0,21403.0,24564.0
0.716,2025/09/23 20:04:48.975,204.0,98.0,21403.0,24564.0
0.817,2025/09/23 20:04:49.076,224.8,98.0,21403.0,24564.0
0.918,2025/09/23 20:04:49.177,230.6,98.0,21403.0,24564.0
1.019,2025/09/23 20:04:49.278,235.4,98.0,21403.0,24564.0
1.120,2025/09/23 20:04:49.379,292.6,98.0,21403.0,24564.0
1.221,2025/09/23 20:04:49.480,292.9,98.0,21403.0,24564.0
1.321,2025/09/23 20:04:49.580,293.0,98.0,21403.0,24564.0
1.422,2025/09/23 20:04:49.681,292.9,98.0,21403.0,24564.0
1.522,2025/09/23 20:04:49.781,292.9,98.0,21403.0,24564.0
1.622,2025/09/23 20:04:49.882,292.8,98.0,21403.0,24564.0
1.723,2025/09/23 20:04:49.982,292.6,98.0,21403.0,24564.0
1.823,2025/09/23 20:04:50.083,292.6,98.0,21403.0,24564.0
1.924,2025/09/23 20:04:50.183,292.4,98.0,21403.0,24564.0
2.024,2025/09/23 20:04:50.284,292.2,98.0,21403.0,24564.0
2.125,2025/09/23 20:04:50.384,292.0,98.0,21403.0,24564.0
2.225,2025/09/23 20:04:50.485,291.9,98.0,21403.0,24564.0
2.326,2025/09/23 20:04:50.585,291.0,95.0,21403.0,24564.0
2.426,2025/09/23 20:04:50.686,291.0,95.0,21403.0,24564.0
2.527,2025/09/23 20:04:50.786,291.1,98.0,21403.0,24564.0
2.627,2025/09/23 20:04:50.887,291.1,98.0,21403.0,24564.0
2.728,2025/09/23 20:04:50.987,291.4,98.0,21403.0,24564.0
2.828,2025/09/23 20:04:51.088,291.6,98.0,21403.0,24564.0
2.929,2025/09/23 20:04:51.188,291.8,98.0,21403.0,24564.0
3.029,2025/09/23 20:04:51.289,292.1,98.0,21403.0,24564.0
3.130,2025/09/23 20:04:51.389,292.2,98.0,21403.0,24564.0
3.230,2025/09/23 20:04:51.490,292.5,98.0,21403.0,24564.0
3.331,2025/09/23 20:04:51.590,292.6,98.0,21403.0,24564.0
3.431,2025/09/23 20:04:51.691,293.5,98.0,21403.0,24564.0
3.532,2025/09/23 20:04:51.791,293.5,98.0,21403.0,24564.0
3.632,2025/09/23 20:04:51.892,293.5,98.0,21403.0,24564.0
3.733,2025/09/23 20:04:51.992,293.4,98.0,21403.0,24564.0
3.833,2025/09/23 20:04:52.092,293.3,98.0,21403.0,24564.0
3.934,2025/09/23 20:04:52.193,293.2,98.0,21403.0,24564.0
4.035,2025/09/23 20:04:52.294,293.1,98.0,21403.0,24564.0
4.136,2025/09/23 20:04:52.395,293.0,98.0,21403.0,24564.0
4.236,2025/09/23 20:04:52.495,292.9,98.0,21403.0,24564.0
4.337,2025/09/23 20:04:52.596,292.8,98.0,21403.0,24564.0
4.438,2025/09/23 20:04:52.697,292.7,98.0,21403.0,24564.0
4.539,2025/09/23 20:04:52.798,293.7,96.0,21403.0,24564.0
4.639,2025/09/23 20:04:52.898,293.6,96.0,21403.0,24564.0
4.740,2025/09/23 20:04:52.999,293.6,98.0,21403.0,24564.0
4.840,2025/09/23 20:04:53.099,293.7,98.0,21403.0,24564.0
4.940,2025/09/23 20:04:53.200,293.8,98.0,21403.0,24564.0
5.041,2025/09/23 20:04:53.300,294.0,98.0,21403.0,24564.0
5.142,2025/09/23 20:04:53.401,294.0,98.0,21403.0,24564.0
5.242,2025/09/23 20:04:53.501,294.1,98.0,21403.0,24564.0
5.342,2025/09/23 20:04:53.602,294.2,98.0,21403.0,24564.0
5.443,2025/09/23 20:04:53.702,294.4,98.0,21403.0,24564.0
5.543,2025/09/23 20:04:53.803,294.5,98.0,21403.0,24564.0
5.644,2025/09/23 20:04:53.903,293.4,98.0,21403.0,24564.0
5.744,2025/09/23 20:04:54.004,293.3,98.0,21403.0,24564.0
5.845,2025/09/23 20:04:54.104,293.1,98.0,21403.0,24564.0
5.945,2025/09/23 20:04:54.205,292.9,98.0,21403.0,24564.0
6.046,2025/09/23 20:04:54.305,292.7,98.0,21403.0,24564.0
6.146,2025/09/23 20:04:54.406,292.4,98.0,21403.0,24564.0
6.247,2025/09/23 20:04:54.506,292.3,98.0,21403.0,24564.0
6.347,2025/09/23 20:04:54.607,292.1,98.0,21403.0,24564.0
6.448,2025/09/23 20:04:54.707,291.9,98.0,21403.0,24564.0
6.548,2025/09/23 20:04:54.808,291.7,98.0,21403.0,24564.0
6.649,2025/09/23 20:04:54.908,291.6,98.0,21403.0,24564.0
6.749,2025/09/23 20:04:55.009,291.1,96.0,21403.0,24564.0
6.850,2025/09/23 20:04:55.109,291.2,96.0,21403.0,24564.0
6.950,2025/09/23 20:04:55.210,291.4,98.0,21403.0,24564.0
7.051,2025/09/23 20:04:55.310,291.6,98.0,21403.0,24564.0
7.151,2025/09/23 20:04:55.411,291.9,98.0,21403.0,24564.0
7.252,2025/09/23 20:04:55.511,292.1,98.0,21403.0,24564.0
7.352,2025/09/23 20:04:55.611,292.2,98.0,21403.0,24564.0
7.453,2025/09/23 20:04:55.712,292.4,98.0,21403.0,24564.0
7.554,2025/09/23 20:04:55.813,292.5,98.0,21403.0,24564.0
7.655,2025/09/23 20:04:55.914,292.7,98.0,21403.0,24564.0
7.755,2025/09/23 20:04:56.014,293.0,98.0,21403.0,24564.0
7.856,2025/09/23 20:04:56.115,293.6,98.0,21403.0,24564.0
7.957,2025/09/23 20:04:56.216,293.6,98.0,21403.0,24564.0
8.058,2025/09/23 20:04:56.317,293.6,98.0,21403.0,24564.0
8.158,2025/09/23 20:04:56.418,293.4,98.0,21403.0,24564.0
8.259,2025/09/23 20:04:56.518,293.2,98.0,21403.0,24564.0
8.359,2025/09/23 20:04:56.619,293.2,98.0,21403.0,24564.0
8.460,2025/09/23 20:04:56.719,293.0,98.0,21403.0,24564.0
8.560,2025/09/23 20:04:56.820,292.9,98.0,21403.0,24564.0
8.661,2025/09/23 20:04:56.920,292.8,98.0,21403.0,24564.0
8.761,2025/09/23 20:04:57.021,292.8,98.0,21403.0,24564.0
8.862,2025/09/23 20:04:57.121,292.6,98.0,21405.0,24564.0
8.963,2025/09/23 20:04:57.222,293.6,96.0,21405.0,24564.0
9.063,2025/09/23 20:04:57.322,293.6,96.0,21405.0,24564.0
9.163,2025/09/23 20:04:57.423,293.7,98.0,21405.0,24564.0
9.264,2025/09/23 20:04:57.523,294.0,98.0,21405.0,24564.0
9.364,2025/09/23 20:04:57.624,294.1,98.0,21405.0,24564.0
9.465,2025/09/23 20:04:57.724,294.2,98.0,21405.0,24564.0
9.565,2025/09/23 20:04:57.825,294.4,98.0,21405.0,24564.0
9.666,2025/09/23 20:04:57.925,294.6,98.0,21405.0,24564.0
9.766,2025/09/23 20:04:58.026,294.9,98.0,21405.0,24564.0
9.867,2025/09/23 20:04:58.126,294.8,98.0,21405.0,24564.0
9.967,2025/09/23 20:04:58.227,294.7,98.0,21405.0,24564.0
10.068,2025/09/23 20:04:58.327,293.6,98.0,21405.0,24564.0
10.168,2025/09/23 20:04:58.428,293.4,98.0,21405.0,24564.0
10.269,2025/09/23 20:04:58.528,293.2,98.0,21405.0,24564.0
10.369,2025/09/23 20:04:58.629,292.9,98.0,21405.0,24564.0
10.470,2025/09/23 20:04:58.729,292.8,98.0,21405.0,24564.0
10.570,2025/09/23 20:04:58.830,292.6,98.0,21405.0,24564.0
