t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.483,2025/09/20 04:28:00.888,139.43,94.00,15359.00,24564.00
0.583,2025/09/20 04:28:00.989,157.18,94.00,15359.00,24564.00
0.684,2025/09/20 04:28:01.090,174.74,94.00,15359.00,24564.00
0.785,2025/09/20 04:28:01.190,192.46,93.00,15359.00,24564.00
0.894,2025/09/20 04:28:01.291,210.25,95.00,15359.00,24564.00
0.995,2025/09/20 04:28:01.401,211.07,95.00,15359.00,24564.00
1.095,2025/09/20 04:28:01.501,250.51,83.00,15359.00,24564.00
1.196,2025/09/20 04:28:01.602,252.15,83.00,15359.00,24564.00
1.297,2025/09/20 04:28:01.703,254.09,94.00,15359.00,24564.00
1.397,2025/09/20 04:28:01.803,255.85,94.00,15359.00,24564.00
1.497,2025/09/20 04:28:01.904,256.04,95.00,15359.00,24564.00
1.598,2025/09/20 04:28:02.004,255.76,95.00,15359.00,24564.00
1.699,2025/09/20 04:28:02.105,255.65,95.00,15359.00,24564.00
1.799,2025/09/20 04:28:02.205,254.76,95.00,15359.00,24564.00
1.900,2025/09/20 04:28:02.306,252.13,82.00,15359.00,24564.00
2.000,2025/09/20 04:28:02.406,252.38,82.00,15359.00,24564.00
2.101,2025/09/20 04:28:02.507,256.10,94.00,15359.00,24564.00
2.202,2025/09/20 04:28:02.607,255.97,94.00,15359.00,24564.00
2.302,2025/09/20 04:28:02.708,255.75,94.00,15359.00,24564.00
2.402,2025/09/20 04:28:02.808,255.35,94.00,15359.00,24564.00
2.503,2025/09/20 04:28:02.909,255.01,94.00,15359.00,24564.00
2.604,2025/09/20 04:28:03.009,254.85,94.00,15359.00,24564.00
2.705,2025/09/20 04:28:03.110,252.48,87.00,15359.00,24564.00
2.806,2025/09/20 04:28:03.211,251.49,87.00,15359.00,24564.00
2.907,2025/09/20 04:28:03.312,252.79,91.00,15359.00,24564.00
3.008,2025/09/20 04:28:03.413,255.82,91.00,15359.00,24564.00
3.109,2025/09/20 04:28:03.514,255.84,95.00,15359.00,24564.00
3.210,2025/09/20 04:28:03.615,255.79,95.00,15359.00,24564.00
3.310,2025/09/20 04:28:03.716,255.57,94.00,15359.00,24564.00
3.410,2025/09/20 04:28:03.816,255.49,94.00,15359.00,24564.00
3.511,2025/09/20 04:28:03.917,255.58,94.00,15359.00,24564.00
3.612,2025/09/20 04:28:04.017,252.09,94.00,15361.00,24564.00
3.712,2025/09/20 04:28:04.118,252.69,83.00,15361.00,24564.00
3.813,2025/09/20 04:28:04.219,255.49,83.00,15361.00,24564.00
3.913,2025/09/20 04:28:04.319,256.70,94.00,15361.00,24564.00
4.014,2025/09/20 04:28:04.420,256.67,94.00,15361.00,24564.00
4.115,2025/09/20 04:28:04.520,256.10,94.00,15361.00,24564.00
4.215,2025/09/20 04:28:04.621,255.74,94.00,15361.00,24564.00
4.316,2025/09/20 04:28:04.721,255.52,94.00,15361.00,24564.00
4.416,2025/09/20 04:28:04.822,255.52,94.00,15361.00,24564.00
4.517,2025/09/20 04:28:04.922,251.81,83.00,15361.00,24564.00
4.617,2025/09/20 04:28:05.023,251.95,83.00,15361.00,24564.00
4.718,2025/09/20 04:28:05.124,255.85,94.00,15361.00,24564.00
4.819,2025/09/20 04:28:05.224,255.43,94.00,15361.00,24564.00
4.921,2025/09/20 04:28:05.325,255.36,94.00,15361.00,24564.00
5.019,2025/09/20 04:28:05.425,255.43,94.00,15361.00,24564.00
5.120,2025/09/20 04:28:05.526,255.14,94.00,15361.00,24564.00
5.220,2025/09/20 04:28:05.627,255.30,94.00,15361.00,24564.00
5.321,2025/09/20 04:28:05.727,255.29,94.00,15361.00,24564.00
5.422,2025/09/20 04:28:05.828,252.03,94.00,15361.00,24564.00
5.523,2025/09/20 04:28:05.928,252.37,84.00,15361.00,24564.00
5.624,2025/09/20 04:28:06.029,256.37,84.00,15361.00,24564.00
5.725,2025/09/20 04:28:06.130,256.55,94.00,15361.00,24564.00
5.825,2025/09/20 04:28:06.231,256.43,94.00,15361.00,24564.00
5.926,2025/09/20 04:28:06.332,256.33,94.00,15361.00,24564.00
6.028,2025/09/20 04:28:06.433,256.03,94.00,15361.00,24564.00
6.128,2025/09/20 04:28:06.534,255.75,94.00,15361.00,24564.00
6.228,2025/09/20 04:28:06.634,255.80,94.00,15361.00,24564.00
6.329,2025/09/20 04:28:06.735,252.35,84.00,15361.00,24564.00
6.429,2025/09/20 04:28:06.836,252.75,84.00,15361.00,24564.00
6.530,2025/09/20 04:28:06.936,256.36,94.00,15361.00,24564.00
6.630,2025/09/20 04:28:07.037,256.39,94.00,15361.00,24564.00
6.731,2025/09/20 04:28:07.137,256.44,94.00,15361.00,24564.00
6.833,2025/09/20 04:28:07.238,256.29,94.00,15361.00,24564.00
6.932,2025/09/20 04:28:07.339,256.07,94.00,15361.00,24564.00
7.034,2025/09/20 04:28:07.439,256.11,94.00,15361.00,24564.00
7.134,2025/09/20 04:28:07.540,256.06,94.00,15361.00,24564.00
7.234,2025/09/20 04:28:07.640,252.59,94.00,15361.00,24564.00
7.334,2025/09/20 04:28:07.741,252.86,83.00,15361.00,24564.00
7.435,2025/09/20 04:28:07.841,256.58,83.00,15361.00,24564.00
7.536,2025/09/20 04:28:07.942,256.55,94.00,15361.00,24564.00
7.637,2025/09/20 04:28:08.043,256.21,94.00,15361.00,24564.00
7.737,2025/09/20 04:28:08.143,255.86,94.00,15361.00,24564.00
7.838,2025/09/20 04:28:08.244,255.45,94.00,15361.00,24564.00
7.938,2025/09/20 04:28:08.344,255.27,95.00,15361.00,24564.00
8.039,2025/09/20 04:28:08.445,255.23,95.00,15361.00,24564.00
8.140,2025/09/20 04:28:08.546,251.56,83.00,15361.00,24564.00
8.240,2025/09/20 04:28:08.646,251.95,83.00,15361.00,24564.00
8.341,2025/09/20 04:28:08.747,255.75,94.00,15361.00,24564.00
8.441,2025/09/20 04:28:08.847,255.82,94.00,15361.00,24564.00
8.543,2025/09/20 04:28:08.948,255.83,94.00,15361.00,24564.00
8.644,2025/09/20 04:28:09.049,255.77,94.00,15361.00,24564.00
8.744,2025/09/20 04:28:09.150,255.77,95.00,15361.00,24564.00
8.845,2025/09/20 04:28:09.250,255.78,95.00,15361.00,24564.00
