t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.490,2025/09/20 05:45:28.967,122.56,93.00,15359.00,24564.00
0.591,2025/09/20 05:45:29.068,131.64,94.00,15359.00,24564.00
0.691,2025/09/20 05:45:29.168,139.46,94.00,15359.00,24564.00
0.792,2025/09/20 05:45:29.269,146.31,94.00,15359.00,24564.00
0.893,2025/09/20 05:45:29.370,152.41,94.00,15359.00,24564.00
0.993,2025/09/20 05:45:29.470,155.84,82.00,15359.00,24564.00
1.095,2025/09/20 05:45:29.571,251.44,82.00,15359.00,24564.00
1.195,2025/09/20 05:45:29.671,252.90,94.00,15359.00,24564.00
1.296,2025/09/20 05:45:29.772,254.85,94.00,15359.00,24564.00
1.395,2025/09/20 05:45:29.872,255.40,95.00,15359.00,24564.00
1.495,2025/09/20 05:45:29.973,255.52,95.00,15359.00,24564.00
1.596,2025/09/20 05:45:30.073,255.38,94.00,15359.00,24564.00
1.697,2025/09/20 05:45:30.174,255.24,94.00,15359.00,24564.00
1.797,2025/09/20 05:45:30.274,255.24,94.00,15359.00,24564.00
1.898,2025/09/20 05:45:30.375,251.89,94.00,15359.00,24564.00
1.999,2025/09/20 05:45:30.475,252.20,82.00,15359.00,24564.00
2.100,2025/09/20 05:45:30.576,256.03,82.00,15359.00,24564.00
2.200,2025/09/20 05:45:30.677,255.97,94.00,15359.00,24564.00
2.302,2025/09/20 05:45:30.778,255.57,94.00,15359.00,24564.00
2.402,2025/09/20 05:45:30.879,255.10,94.00,15359.00,24564.00
2.503,2025/09/20 05:45:30.980,254.65,94.00,15359.00,24564.00
2.603,2025/09/20 05:45:31.081,254.10,94.00,15359.00,24564.00
2.704,2025/09/20 05:45:31.181,253.89,94.00,15359.00,24564.00
2.804,2025/09/20 05:45:31.282,250.49,83.00,15359.00,24564.00
2.905,2025/09/20 05:45:31.382,250.91,83.00,15359.00,24564.00
3.005,2025/09/20 05:45:31.483,254.65,94.00,15359.00,24564.00
3.107,2025/09/20 05:45:31.583,254.79,94.00,15359.00,24564.00
3.207,2025/09/20 05:45:31.684,254.85,94.00,15359.00,24564.00
3.307,2025/09/20 05:45:31.784,254.76,94.00,15359.00,24564.00
3.408,2025/09/20 05:45:31.885,254.65,94.00,15359.00,24564.00
3.508,2025/09/20 05:45:31.985,254.70,94.00,15359.00,24564.00
3.608,2025/09/20 05:45:32.086,252.33,86.00,15361.00,24564.00
3.709,2025/09/20 05:45:32.186,251.71,86.00,15361.00,24564.00
3.809,2025/09/20 05:45:32.287,252.10,91.00,15361.00,24564.00
3.910,2025/09/20 05:45:32.387,255.81,91.00,15361.00,24564.00
4.011,2025/09/20 05:45:32.488,255.65,94.00,15361.00,24564.00
4.111,2025/09/20 05:45:32.588,255.28,94.00,15361.00,24564.00
4.212,2025/09/20 05:45:32.689,254.80,93.00,15361.00,24564.00
4.313,2025/09/20 05:45:32.789,254.46,93.00,15361.00,24564.00
4.413,2025/09/20 05:45:32.890,254.27,94.00,15361.00,24564.00
4.514,2025/09/20 05:45:32.990,251.16,94.00,15361.00,24564.00
4.613,2025/09/20 05:45:33.091,250.71,82.00,15361.00,24564.00
4.715,2025/09/20 05:45:33.191,253.34,82.00,15361.00,24564.00
4.815,2025/09/20 05:45:33.292,254.57,94.00,15361.00,24564.00
4.915,2025/09/20 05:45:33.392,254.67,94.00,15361.00,24564.00
5.016,2025/09/20 05:45:33.493,254.69,94.00,15361.00,24564.00
5.117,2025/09/20 05:45:33.593,254.49,94.00,15361.00,24564.00
5.217,2025/09/20 05:45:33.694,254.54,94.00,15361.00,24564.00
5.318,2025/09/20 05:45:33.794,254.71,94.00,15361.00,24564.00
5.419,2025/09/20 05:45:33.895,250.39,82.00,15361.00,24564.00
5.520,2025/09/20 05:45:33.996,251.11,82.00,15361.00,24564.00
5.620,2025/09/20 05:45:34.097,254.79,94.00,15361.00,24564.00
5.721,2025/09/20 05:45:34.198,255.63,94.00,15361.00,24564.00
5.822,2025/09/20 05:45:34.299,255.68,94.00,15361.00,24564.00
5.923,2025/09/20 05:45:34.399,255.31,94.00,15361.00,24564.00
6.023,2025/09/20 05:45:34.500,254.94,94.00,15361.00,24564.00
6.123,2025/09/20 05:45:34.600,254.54,94.00,15361.00,24564.00
6.224,2025/09/20 05:45:34.701,254.57,94.00,15361.00,24564.00
6.325,2025/09/20 05:45:34.802,250.93,94.00,15361.00,24564.00
6.425,2025/09/20 05:45:34.902,251.34,83.00,15361.00,24564.00
6.526,2025/09/20 05:45:35.003,256.20,83.00,15361.00,24564.00
6.626,2025/09/20 05:45:35.103,256.00,94.00,15361.00,24564.00
6.727,2025/09/20 05:45:35.204,256.11,94.00,15361.00,24564.00
6.827,2025/09/20 05:45:35.304,256.08,94.00,15361.00,24564.00
6.928,2025/09/20 05:45:35.405,255.87,94.00,15361.00,24564.00
7.028,2025/09/20 05:45:35.505,256.00,94.00,15361.00,24564.00
7.129,2025/09/20 05:45:35.606,256.13,94.00,15361.00,24564.00
7.229,2025/09/20 05:45:35.706,252.45,82.00,15361.00,24564.00
7.329,2025/09/20 05:45:35.807,252.82,82.00,15361.00,24564.00
7.430,2025/09/20 05:45:35.907,256.94,94.00,15361.00,24564.00
7.531,2025/09/20 05:45:36.008,256.94,94.00,15361.00,24564.00
7.631,2025/09/20 05:45:36.108,256.73,94.00,15361.00,24564.00
7.732,2025/09/20 05:45:36.209,256.33,94.00,15361.00,24564.00
7.833,2025/09/20 05:45:36.309,255.90,94.00,15361.00,24564.00
7.933,2025/09/20 05:45:36.410,255.61,94.00,15361.00,24564.00
8.033,2025/09/20 05:45:36.510,255.60,94.00,15361.00,24564.00
8.134,2025/09/20 05:45:36.611,251.84,94.00,15361.00,24564.00
8.234,2025/09/20 05:45:36.711,252.16,83.00,15361.00,24564.00
8.334,2025/09/20 05:45:36.812,256.33,83.00,15361.00,24564.00
8.435,2025/09/20 05:45:36.912,256.34,94.00,15361.00,24564.00
8.537,2025/09/20 05:45:37.013,256.30,94.00,15361.00,24564.00
8.637,2025/09/20 05:45:37.114,256.24,94.00,15361.00,24564.00
8.738,2025/09/20 05:45:37.214,256.11,94.00,15361.00,24564.00
8.839,2025/09/20 05:45:37.315,256.11,94.00,15361.00,24564.00
8.940,2025/09/20 05:45:37.416,256.24,94.00,15361.00,24564.00
9.041,2025/09/20 05:45:37.517,252.99,84.00,15361.00,24564.00
9.141,2025/09/20 05:45:37.618,253.38,84.00,15361.00,24564.00
9.242,2025/09/20 05:45:37.719,257.46,95.00,15361.00,24564.00
9.343,2025/09/20 05:45:37.819,257.53,95.00,15361.00,24564.00
9.443,2025/09/20 05:45:37.920,257.68,95.00,15361.00,24564.00
9.543,2025/09/20 05:45:38.020,257.43,95.00,15361.00,24564.00
9.644,2025/09/20 05:45:38.121,257.26,95.00,15361.00,24564.00
9.744,2025/09/20 05:45:38.221,257.17,95.00,15361.00,24564.00
9.845,2025/09/20 05:45:38.322,257.18,94.00,15361.00,24564.00
9.945,2025/09/20 05:45:38.422,254.11,94.00,15361.00,24564.00
10.046,2025/09/20 05:45:38.523,254.34,85.00,15361.00,24564.00
10.146,2025/09/20 05:45:38.623,257.89,85.00,15361.00,24564.00
10.247,2025/09/20 05:45:38.724,257.85,94.00,15361.00,24564.00
10.347,2025/09/20 05:45:38.824,257.85,94.00,15361.00,24564.00
10.448,2025/09/20 05:45:38.925,257.59,94.00,15361.00,24564.00
10.548,2025/09/20 05:45:39.025,257.17,94.00,15361.00,24564.00
10.649,2025/09/20 05:45:39.126,257.19,95.00,15361.00,24564.00
10.749,2025/09/20 05:45:39.226,254.27,95.00,15361.00,24564.00
10.850,2025/09/20 05:45:39.327,253.40,83.00,15361.00,24564.00
10.950,2025/09/20 05:45:39.427,253.79,83.00,15361.00,24564.00
11.050,2025/09/20 05:45:39.528,257.30,95.00,15361.00,24564.00
11.151,2025/09/20 05:45:39.628,257.36,95.00,15361.00,24564.00
11.252,2025/09/20 05:45:39.729,257.47,95.00,15361.00,24564.00
11.352,2025/09/20 05:45:39.829,257.42,95.00,15361.00,24564.00
11.452,2025/09/20 05:45:39.930,257.28,95.00,15361.00,24564.00
11.553,2025/09/20 05:45:40.030,257.17,95.00,15361.00,24564.00
11.653,2025/09/20 05:45:40.131,253.30,83.00,15361.00,24564.00
11.753,2025/09/20 05:45:40.231,253.68,83.00,15361.00,24564.00
11.855,2025/09/20 05:45:40.332,256.93,95.00,15361.00,24564.00
11.956,2025/09/20 05:45:40.432,257.99,95.00,15361.00,24564.00
12.056,2025/09/20 05:45:40.533,257.98,95.00,15361.00,24564.00
12.158,2025/09/20 05:45:40.634,258.00,95.00,15361.00,24564.00
12.259,2025/09/20 05:45:40.735,257.88,95.00,15361.00,24564.00
12.360,2025/09/20 05:45:40.836,257.61,95.00,15361.00,24564.00
12.460,2025/09/20 05:45:40.937,257.48,95.00,15361.00,24564.00
12.561,2025/09/20 05:45:41.038,253.78,95.00,15361.00,24564.00
12.661,2025/09/20 05:45:41.138,254.21,83.00,15361.00,24564.00
12.762,2025/09/20 05:45:41.239,258.46,83.00,15361.00,24564.00
12.862,2025/09/20 05:45:41.339,258.39,95.00,15361.00,24564.00
12.962,2025/09/20 05:45:41.440,258.30,95.00,15361.00,24564.00
13.063,2025/09/20 05:45:41.540,258.03,95.00,15361.00,24564.00
13.164,2025/09/20 05:45:41.641,257.69,95.00,15361.00,24564.00
13.264,2025/09/20 05:45:41.741,257.30,95.00,15361.00,24564.00
13.365,2025/09/20 05:45:41.842,257.23,95.00,15361.00,24564.00
13.465,2025/09/20 05:45:41.942,254.06,84.00,15361.00,24564.00
13.565,2025/09/20 05:45:42.043,254.34,84.00,15361.00,24564.00
13.666,2025/09/20 05:45:42.143,258.35,95.00,15361.00,24564.00
13.766,2025/09/20 05:45:42.244,258.32,95.00,15361.00,24564.00
13.867,2025/09/20 05:45:42.344,257.96,95.00,15361.00,24564.00
13.967,2025/09/20 05:45:42.445,257.65,95.00,15361.00,24564.00
14.068,2025/09/20 05:45:42.545,257.23,95.00,15361.00,24564.00
14.169,2025/09/20 05:45:42.646,257.21,95.00,15361.00,24564.00
14.269,2025/09/20 05:45:42.746,257.19,94.00,15361.00,24564.00
14.370,2025/09/20 05:45:42.847,253.87,94.00,15361.00,24564.00
14.470,2025/09/20 05:45:42.947,254.16,84.00,15361.00,24564.00
14.571,2025/09/20 05:45:43.048,257.54,84.00,15361.00,24564.00
14.671,2025/09/20 05:45:43.148,257.35,95.00,15361.00,24564.00
14.772,2025/09/20 05:45:43.249,256.94,95.00,15361.00,24564.00
14.872,2025/09/20 05:45:43.349,256.99,95.00,15361.00,24564.00
14.973,2025/09/20 05:45:43.450,256.96,95.00,15361.00,24564.00
15.073,2025/09/20 05:45:43.550,256.36,95.00,15361.00,24564.00
15.180,2025/09/20 05:45:43.651,253.76,84.00,15361.00,24564.00
15.281,2025/09/20 05:45:43.757,254.06,84.00,15361.00,24564.00
15.380,2025/09/20 05:45:43.858,257.73,94.00,15361.00,24564.00
15.481,2025/09/20 05:45:43.958,257.72,94.00,15361.00,24564.00
15.582,2025/09/20 05:45:44.059,257.68,94.00,15361.00,24564.00
15.681,2025/09/20 05:45:44.159,257.27,94.00,15361.00,24564.00
15.782,2025/09/20 05:45:44.259,257.01,94.00,15361.00,24564.00
15.883,2025/09/20 05:45:44.360,256.98,94.00,15361.00,24564.00
15.984,2025/09/20 05:45:44.460,253.40,83.00,15361.00,24564.00
16.084,2025/09/20 05:45:44.561,253.52,83.00,15361.00,24564.00
16.184,2025/09/20 05:45:44.661,254.47,94.00,15361.00,24564.00
16.287,2025/09/20 05:45:44.762,257.40,94.00,15361.00,24564.00
16.386,2025/09/20 05:45:44.862,257.45,95.00,15361.00,24564.00
16.486,2025/09/20 05:45:44.963,257.31,95.00,15361.00,24564.00
16.587,2025/09/20 05:45:45.063,256.93,95.00,15361.00,24564.00
16.687,2025/09/20 05:45:45.164,256.69,95.00,15361.00,24564.00
16.787,2025/09/20 05:45:45.264,256.73,94.00,15361.00,24564.00
16.887,2025/09/20 05:45:45.364,251.44,94.00,15361.00,24564.00
16.989,2025/09/20 05:45:45.465,251.99,79.00,15361.00,24564.00
17.088,2025/09/20 05:45:45.565,255.87,79.00,15361.00,24564.00
17.189,2025/09/20 05:45:45.666,256.16,95.00,15361.00,24564.00
17.289,2025/09/20 05:45:45.766,256.29,95.00,15361.00,24564.00
17.390,2025/09/20 05:45:45.867,256.35,95.00,15361.00,24564.00
17.491,2025/09/20 05:45:45.967,256.02,95.00,15361.00,24564.00
17.591,2025/09/20 05:45:46.068,255.84,95.00,15361.00,24564.00
17.691,2025/09/20 05:45:46.168,255.86,95.00,15361.00,24564.00
17.791,2025/09/20 05:45:46.269,251.91,83.00,15361.00,24564.00
17.892,2025/09/20 05:45:46.369,252.35,83.00,15361.00,24564.00
17.993,2025/09/20 05:45:46.470,258.05,95.00,15361.00,24564.00
18.094,2025/09/20 05:45:46.570,257.81,95.00,15361.00,24564.00
18.194,2025/09/20 05:45:46.671,257.75,94.00,15361.00,24564.00
18.296,2025/09/20 05:45:46.772,257.71,94.00,15361.00,24564.00
18.396,2025/09/20 05:45:46.873,257.52,94.00,15361.00,24564.00
18.498,2025/09/20 05:45:46.974,257.11,94.00,15361.00,24564.00
18.599,2025/09/20 05:45:47.075,257.05,95.00,15361.00,24564.00
18.698,2025/09/20 05:45:47.176,253.68,95.00,15361.00,24564.00
18.800,2025/09/20 05:45:47.276,253.94,83.00,15361.00,24564.00
18.900,2025/09/20 05:45:47.377,258.14,83.00,15361.00,24564.00
