t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.524,2025/09/20 05:26:22.029,141.70,95.00,15359.00,24564.00
0.625,2025/09/20 05:26:22.130,159.81,95.00,15359.00,24564.00
0.726,2025/09/20 05:26:22.231,177.73,95.00,15359.00,24564.00
0.827,2025/09/20 05:26:22.332,184.59,95.00,15359.00,24564.00
0.927,2025/09/20 05:26:22.433,190.20,93.00,15359.00,24564.00
1.028,2025/09/20 05:26:22.534,192.47,93.00,15359.00,24564.00
1.129,2025/09/20 05:26:22.635,251.88,85.00,15359.00,24564.00
1.230,2025/09/20 05:26:22.735,254.37,85.00,15359.00,24564.00
1.330,2025/09/20 05:26:22.836,256.15,95.00,15359.00,24564.00
1.430,2025/09/20 05:26:22.937,257.87,95.00,15359.00,24564.00
1.532,2025/09/20 05:26:23.037,257.91,95.00,15359.00,24564.00
1.632,2025/09/20 05:26:23.138,257.61,95.00,15359.00,24564.00
1.733,2025/09/20 05:26:23.239,257.34,95.00,15359.00,24564.00
1.834,2025/09/20 05:26:23.339,254.28,95.00,15359.00,24564.00
1.934,2025/09/20 05:26:23.440,254.01,84.00,15359.00,24564.00
2.034,2025/09/20 05:26:23.540,254.46,84.00,15359.00,24564.00
2.135,2025/09/20 05:26:23.641,258.19,95.00,15359.00,24564.00
2.235,2025/09/20 05:26:23.742,258.27,95.00,15359.00,24564.00
2.336,2025/09/20 05:26:23.842,257.98,95.00,15359.00,24564.00
2.437,2025/09/20 05:26:23.943,257.58,95.00,15359.00,24564.00
2.537,2025/09/20 05:26:24.043,257.13,94.00,15359.00,24564.00
2.638,2025/09/20 05:26:24.144,256.95,94.00,15359.00,24564.00
2.738,2025/09/20 05:26:24.244,253.09,84.00,15359.00,24564.00
2.839,2025/09/20 05:26:24.344,253.54,84.00,15359.00,24564.00
2.940,2025/09/20 05:26:24.445,256.87,94.00,15359.00,24564.00
3.040,2025/09/20 05:26:24.546,257.31,94.00,15359.00,24564.00
3.141,2025/09/20 05:26:24.646,257.30,94.00,15359.00,24564.00
3.240,2025/09/20 05:26:24.747,257.28,94.00,15359.00,24564.00
3.341,2025/09/20 05:26:24.847,256.97,94.00,15359.00,24564.00
3.443,2025/09/20 05:26:24.948,256.92,94.00,15359.00,24564.00
3.543,2025/09/20 05:26:25.048,256.93,94.00,15359.00,24564.00
