t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.477,2025/09/20 04:20:08.068,134.39,94.00,15359.00,24564.00
0.579,2025/09/20 04:20:08.169,145.04,94.00,15359.00,24564.00
0.679,2025/09/20 04:20:08.270,153.84,94.00,15359.00,24564.00
0.782,2025/09/20 04:20:08.370,161.35,94.00,15359.00,24564.00
0.880,2025/09/20 04:20:08.471,167.76,94.00,15359.00,24564.00
0.981,2025/09/20 04:20:08.572,170.46,94.00,15359.00,24564.00
1.082,2025/09/20 04:20:08.673,252.58,81.00,15359.00,24564.00
1.182,2025/09/20 04:20:08.773,253.72,81.00,15359.00,24564.00
1.283,2025/09/20 04:20:08.874,255.04,94.00,15359.00,24564.00
1.384,2025/09/20 04:20:08.974,256.50,94.00,15359.00,24564.00
1.485,2025/09/20 04:20:09.075,256.54,94.00,15359.00,24564.00
1.585,2025/09/20 04:20:09.176,256.11,94.00,15359.00,24564.00
1.686,2025/09/20 04:20:09.276,255.76,94.00,15359.00,24564.00
1.787,2025/09/20 04:20:09.377,255.64,94.00,15359.00,24564.00
1.888,2025/09/20 04:20:09.478,252.35,83.00,15359.00,24564.00
1.988,2025/09/20 04:20:09.579,252.73,83.00,15359.00,24564.00
2.091,2025/09/20 04:20:09.680,257.43,94.00,15359.00,24564.00
2.192,2025/09/20 04:20:09.781,257.37,94.00,15359.00,24564.00
2.292,2025/09/20 04:20:09.882,257.35,94.00,15359.00,24564.00
2.392,2025/09/20 04:20:09.983,257.01,94.00,15359.00,24564.00
2.493,2025/09/20 04:20:10.084,256.68,95.00,15359.00,24564.00
2.594,2025/09/20 04:20:10.184,256.54,95.00,15359.00,24564.00
2.695,2025/09/20 04:20:10.285,256.65,94.00,15359.00,24564.00
2.795,2025/09/20 04:20:10.386,253.43,94.00,15359.00,24564.00
2.895,2025/09/20 04:20:10.486,253.86,84.00,15359.00,24564.00
2.997,2025/09/20 04:20:10.587,257.36,84.00,15359.00,24564.00
3.097,2025/09/20 04:20:10.688,257.42,94.00,15359.00,24564.00
3.198,2025/09/20 04:20:10.788,257.42,94.00,15359.00,24564.00
3.298,2025/09/20 04:20:10.889,257.34,94.00,15359.00,24564.00
3.400,2025/09/20 04:20:10.990,257.08,94.00,15359.00,24564.00
3.500,2025/09/20 04:20:11.090,257.04,94.00,15359.00,24564.00
3.600,2025/09/20 04:20:11.191,257.02,94.00,15361.00,24564.00
3.701,2025/09/20 04:20:11.292,253.69,83.00,15361.00,24564.00
3.803,2025/09/20 04:20:11.392,253.99,83.00,15361.00,24564.00
3.903,2025/09/20 04:20:11.493,257.54,94.00,15361.00,24564.00
4.004,2025/09/20 04:20:11.594,257.34,94.00,15361.00,24564.00
4.104,2025/09/20 04:20:11.694,257.05,94.00,15361.00,24564.00
4.205,2025/09/20 04:20:11.795,256.69,94.00,15361.00,24564.00
4.306,2025/09/20 04:20:11.896,256.28,94.00,15361.00,24564.00
4.407,2025/09/20 04:20:11.997,256.09,94.00,15361.00,24564.00
4.507,2025/09/20 04:20:12.098,255.96,94.00,15361.00,24564.00
4.608,2025/09/20 04:20:12.199,252.27,94.00,15361.00,24564.00
4.710,2025/09/20 04:20:12.300,252.63,83.00,15361.00,24564.00
4.810,2025/09/20 04:20:12.401,256.26,83.00,15361.00,24564.00
4.911,2025/09/20 04:20:12.502,256.22,94.00,15361.00,24564.00
5.012,2025/09/20 04:20:12.602,256.30,94.00,15361.00,24564.00
5.112,2025/09/20 04:20:12.703,256.21,94.00,15361.00,24564.00
