t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.282,2025/09/20 02:42:42.537,13.85,0.00,3.00,24564.00
1.382,2025/09/20 02:42:42.638,13.85,0.00,3.00,24564.00
1.482,2025/09/20 02:42:42.738,13.85,0.00,3.00,24564.00
1.583,2025/09/20 02:42:42.839,13.85,0.00,3.00,24564.00
1.683,2025/09/20 02:42:42.940,13.85,0.00,3.00,24564.00
1.784,2025/09/20 02:42:43.040,13.85,0.00,3.00,24564.00
1.884,2025/09/20 02:42:43.141,13.85,0.00,3.00,24564.00
1.986,2025/09/20 02:42:43.241,13.85,0.00,3.00,24564.00
2.085,2025/09/20 02:42:43.342,13.94,0.00,3.00,24564.00
2.186,2025/09/20 02:42:43.443,13.94,0.00,3.00,24564.00
2.287,2025/09/20 02:42:43.543,13.94,0.00,3.00,24564.00
2.387,2025/09/20 02:42:43.644,13.94,0.00,3.00,24564.00
2.488,2025/09/20 02:42:43.744,13.94,0.00,3.00,24564.00
2.589,2025/09/20 02:42:43.845,13.94,0.00,3.00,24564.00
2.689,2025/09/20 02:42:43.945,13.94,0.00,3.00,24564.00
2.790,2025/09/20 02:42:44.046,13.94,0.00,3.00,24564.00
2.891,2025/09/20 02:42:44.146,13.94,0.00,3.00,24564.00
2.991,2025/09/20 02:42:44.247,13.94,0.00,3.00,24564.00
3.092,2025/09/20 02:42:44.348,14.06,0.00,3.00,24564.00
3.192,2025/09/20 02:42:44.448,14.06,0.00,3.00,24564.00
3.292,2025/09/20 02:42:44.549,14.06,0.00,3.00,24564.00
3.393,2025/09/20 02:42:44.649,14.06,0.00,3.00,24564.00
3.494,2025/09/20 02:42:44.750,14.06,0.00,3.00,24564.00
3.594,2025/09/20 02:42:44.850,14.06,0.00,3.00,24564.00
3.695,2025/09/20 02:42:44.951,14.06,0.00,3.00,24564.00
3.795,2025/09/20 02:42:45.052,14.06,0.00,3.00,24564.00
3.896,2025/09/20 02:42:45.152,14.06,0.00,3.00,24564.00
3.997,2025/09/20 02:42:45.253,14.06,0.00,3.00,24564.00
4.097,2025/09/20 02:42:45.353,14.24,0.00,3.00,24564.00
4.198,2025/09/20 02:42:45.454,14.24,0.00,3.00,24564.00
4.298,2025/09/20 02:42:45.554,14.24,0.00,3.00,24564.00
4.399,2025/09/20 02:42:45.655,14.24,0.00,3.00,24564.00
4.499,2025/09/20 02:42:45.755,14.24,0.00,3.00,24564.00
4.600,2025/09/20 02:42:45.856,14.24,0.00,3.00,24564.00
4.700,2025/09/20 02:42:45.957,14.24,0.00,3.00,24564.00
4.801,2025/09/20 02:42:46.057,14.24,0.00,3.00,24564.00
4.902,2025/09/20 02:42:46.158,14.24,0.00,3.00,24564.00
5.003,2025/09/20 02:42:46.258,14.21,0.00,3.00,24564.00
5.103,2025/09/20 02:42:46.359,14.21,0.00,3.00,24564.00
5.203,2025/09/20 02:42:46.459,14.21,0.00,3.00,24564.00
5.304,2025/09/20 02:42:46.560,14.21,0.00,3.00,24564.00
5.404,2025/09/20 02:42:46.661,14.21,0.00,3.00,24564.00
5.505,2025/09/20 02:42:46.761,14.21,0.00,3.00,24564.00
5.606,2025/09/20 02:42:46.862,14.21,0.00,3.00,24564.00
5.706,2025/09/20 02:42:46.962,14.21,0.00,3.00,24564.00
5.806,2025/09/20 02:42:47.063,14.21,0.00,3.00,24564.00
5.907,2025/09/20 02:42:47.164,14.21,0.00,3.00,24564.00
6.008,2025/09/20 02:42:47.264,14.23,0.00,3.00,24564.00
6.109,2025/09/20 02:42:47.365,14.23,0.00,3.00,24564.00
6.209,2025/09/20 02:42:47.465,14.23,0.00,3.00,24564.00
