t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.010,2025/09/23 21:00:19.574,72.8,0.0,21399.0,24564.0
0.111,2025/09/23 21:00:19.675,77.3,0.0,21403.0,24564.0
0.211,2025/09/23 21:00:19.775,97.5,79.0,21403.0,24564.0
0.312,2025/09/23 21:00:19.876,118.0,79.0,21403.0,24564.0
0.412,2025/09/23 21:00:19.976,138.4,98.0,21403.0,24564.0
0.513,2025/09/23 21:00:20.077,158.9,98.0,21403.0,24564.0
0.613,2025/09/23 21:00:20.177,179.4,98.0,21403.0,24564.0
0.714,2025/09/23 21:00:20.278,199.9,98.0,21403.0,24564.0
0.814,2025/09/23 21:00:20.378,220.4,98.0,21403.0,24564.0
0.915,2025/09/23 21:00:20.479,226.3,98.0,21403.0,24564.0
1.015,2025/09/23 21:00:20.579,231.4,98.0,21403.0,24564.0
1.116,2025/09/23 21:00:20.680,290.6,98.0,21403.0,24564.0
1.217,2025/09/23 21:00:20.781,291.0,98.0,21403.0,24564.0
1.318,2025/09/23 21:00:20.882,291.3,98.0,21403.0,24564.0
1.419,2025/09/23 21:00:20.983,291.3,98.0,21403.0,24564.0
1.520,2025/09/23 21:00:21.084,291.3,98.0,21403.0,24564.0
1.621,2025/09/23 21:00:21.185,291.3,98.0,21403.0,24564.0
1.722,2025/09/23 21:00:21.286,291.2,98.0,21403.0,24564.0
1.822,2025/09/23 21:00:21.386,291.1,98.0,21403.0,24564.0
1.923,2025/09/23 21:00:21.487,291.1,98.0,21403.0,24564.0
2.023,2025/09/23 21:00:21.587,290.8,98.0,21403.0,24564.0
2.124,2025/09/23 21:00:21.688,290.7,98.0,21403.0,24564.0
2.224,2025/09/23 21:00:21.788,290.6,98.0,21403.0,24564.0
2.325,2025/09/23 21:00:21.889,289.8,98.0,21403.0,24564.0
2.425,2025/09/23 21:00:21.989,289.9,95.0,21403.0,24564.0
2.526,2025/09/23 21:00:22.090,289.8,95.0,21403.0,24564.0
2.626,2025/09/23 21:00:22.190,289.9,98.0,21403.0,24564.0
2.727,2025/09/23 21:00:22.291,290.0,98.0,21403.0,24564.0
2.827,2025/09/23 21:00:22.391,290.1,98.0,21403.0,24564.0
2.928,2025/09/23 21:00:22.492,290.2,98.0,21403.0,24564.0
3.029,2025/09/23 21:00:22.593,290.3,98.0,21403.0,24564.0
3.129,2025/09/23 21:00:22.693,290.6,98.0,21403.0,24564.0
3.230,2025/09/23 21:00:22.794,290.7,98.0,21403.0,24564.0
3.330,2025/09/23 21:00:22.894,290.8,98.0,21403.0,24564.0
3.431,2025/09/23 21:00:22.995,291.6,98.0,21403.0,24564.0
3.532,2025/09/23 21:00:23.096,291.6,98.0,21403.0,24564.0
3.632,2025/09/23 21:00:23.196,291.5,98.0,21403.0,24564.0
3.733,2025/09/23 21:00:23.297,291.4,98.0,21403.0,24564.0
3.833,2025/09/23 21:00:23.397,291.2,98.0,21403.0,24564.0
3.934,2025/09/23 21:00:23.498,291.1,98.0,21403.0,24564.0
4.034,2025/09/23 21:00:23.598,290.9,98.0,21403.0,24564.0
4.135,2025/09/23 21:00:23.699,290.8,98.0,21403.0,24564.0
4.236,2025/09/23 21:00:23.800,290.7,98.0,21403.0,24564.0
4.337,2025/09/23 21:00:23.900,290.6,98.0,21403.0,24564.0
4.438,2025/09/23 21:00:24.001,290.5,98.0,21403.0,24564.0
4.539,2025/09/23 21:00:24.102,291.3,98.0,21403.0,24564.0
4.640,2025/09/23 21:00:24.203,291.3,96.0,21403.0,24564.0
4.741,2025/09/23 21:00:24.304,291.4,96.0,21403.0,24564.0
4.841,2025/09/23 21:00:24.405,291.5,98.0,21403.0,24564.0
4.942,2025/09/23 21:00:24.506,291.7,98.0,21403.0,24564.0
5.043,2025/09/23 21:00:24.607,291.8,98.0,21403.0,24564.0
5.143,2025/09/23 21:00:24.707,292.0,98.0,21403.0,24564.0
5.244,2025/09/23 21:00:24.808,292.1,98.0,21403.0,24564.0
5.344,2025/09/23 21:00:24.908,292.2,98.0,21403.0,24564.0
5.445,2025/09/23 21:00:25.009,292.3,98.0,21403.0,24564.0
5.545,2025/09/23 21:00:25.109,292.4,98.0,21403.0,24564.0
5.646,2025/09/23 21:00:25.210,291.4,98.0,21403.0,24564.0
5.746,2025/09/23 21:00:25.310,291.3,98.0,21403.0,24564.0
5.847,2025/09/23 21:00:25.411,291.1,98.0,21403.0,24564.0
5.948,2025/09/23 21:00:25.512,290.9,98.0,21403.0,24564.0
6.048,2025/09/23 21:00:25.612,290.8,98.0,21403.0,24564.0
6.149,2025/09/23 21:00:25.713,290.6,98.0,21403.0,24564.0
6.249,2025/09/23 21:00:25.814,290.5,98.0,21403.0,24564.0
6.350,2025/09/23 21:00:25.914,290.4,98.0,21403.0,24564.0
6.451,2025/09/23 21:00:26.015,290.3,98.0,21403.0,24564.0
6.551,2025/09/23 21:00:26.115,290.2,98.0,21403.0,24564.0
6.652,2025/09/23 21:00:26.216,290.1,98.0,21403.0,24564.0
6.752,2025/09/23 21:00:26.316,289.6,98.0,21403.0,24564.0
6.853,2025/09/23 21:00:26.417,289.7,96.0,21403.0,24564.0
6.953,2025/09/23 21:00:26.518,289.9,96.0,21403.0,24564.0
7.054,2025/09/23 21:00:26.618,290.1,98.0,21403.0,24564.0
7.155,2025/09/23 21:00:26.719,290.2,98.0,21403.0,24564.0
7.256,2025/09/23 21:00:26.820,290.5,98.0,21403.0,24564.0
7.357,2025/09/23 21:00:26.921,290.6,98.0,21403.0,24564.0
7.458,2025/09/23 21:00:27.022,290.8,98.0,21403.0,24564.0
7.559,2025/09/23 21:00:27.123,291.0,98.0,21403.0,24564.0
7.660,2025/09/23 21:00:27.224,291.1,98.0,21403.0,24564.0
7.760,2025/09/23 21:00:27.324,291.2,98.0,21403.0,24564.0
7.861,2025/09/23 21:00:27.425,292.0,98.0,21403.0,24564.0
7.961,2025/09/23 21:00:27.525,292.0,98.0,21403.0,24564.0
8.062,2025/09/23 21:00:27.626,291.9,98.0,21403.0,24564.0
8.163,2025/09/23 21:00:27.727,291.8,98.0,21403.0,24564.0
8.263,2025/09/23 21:00:27.827,291.7,98.0,21403.0,24564.0
8.364,2025/09/23 21:00:27.928,291.5,98.0,21403.0,24564.0
8.464,2025/09/23 21:00:28.028,291.4,98.0,21403.0,24564.0
8.565,2025/09/23 21:00:28.129,291.2,98.0,21403.0,24564.0
8.665,2025/09/23 21:00:28.230,291.1,98.0,21403.0,24564.0
8.766,2025/09/23 21:00:28.330,290.9,98.0,21403.0,24564.0
8.867,2025/09/23 21:00:28.431,290.8,98.0,21405.0,24564.0
8.967,2025/09/23 21:00:28.531,291.8,98.0,21405.0,24564.0
9.068,2025/09/23 21:00:28.632,291.9,96.0,21405.0,24564.0
9.168,2025/09/23 21:00:28.732,292.0,96.0,21405.0,24564.0
9.269,2025/09/23 21:00:28.833,292.1,98.0,21405.0,24564.0
9.370,2025/09/23 21:00:28.934,292.3,98.0,21405.0,24564.0
9.470,2025/09/23 21:00:29.034,292.4,98.0,21405.0,24564.0
9.571,2025/09/23 21:00:29.135,292.4,98.0,21405.0,24564.0
9.671,2025/09/23 21:00:29.235,292.6,98.0,21405.0,24564.0
9.772,2025/09/23 21:00:29.336,292.7,98.0,21405.0,24564.0
9.872,2025/09/23 21:00:29.436,292.7,98.0,21405.0,24564.0
9.973,2025/09/23 21:00:29.537,291.6,98.0,21405.0,24564.0
10.074,2025/09/23 21:00:29.638,291.4,98.0,21405.0,24564.0
10.179,2025/09/23 21:00:29.738,291.2,98.0,21405.0,24564.0
10.280,2025/09/23 21:00:29.844,291.1,98.0,21405.0,24564.0
10.380,2025/09/23 21:00:29.945,291.0,98.0,21405.0,24564.0
10.481,2025/09/23 21:00:30.045,290.9,98.0,21405.0,24564.0
10.581,2025/09/23 21:00:30.146,290.9,98.0,21405.0,24564.0
10.682,2025/09/23 21:00:30.246,290.8,98.0,21405.0,24564.0
10.782,2025/09/23 21:00:30.347,290.7,98.0,21405.0,24564.0
10.883,2025/09/23 21:00:30.447,290.5,98.0,21405.0,24564.0
10.984,2025/09/23 21:00:30.548,290.5,98.0,21405.0,24564.0
11.084,2025/09/23 21:00:30.648,290.0,98.0,21405.0,24564.0
11.185,2025/09/23 21:00:30.749,290.1,96.0,21405.0,24564.0
11.285,2025/09/23 21:00:30.849,290.4,96.0,21405.0,24564.0
11.386,2025/09/23 21:00:30.950,290.6,98.0,21405.0,24564.0
11.486,2025/09/23 21:00:31.050,290.6,98.0,21405.0,24564.0
11.587,2025/09/23 21:00:31.151,290.7,98.0,21405.0,24564.0
11.687,2025/09/23 21:00:31.251,290.8,98.0,21405.0,24564.0
11.788,2025/09/23 21:00:31.352,291.0,98.0,21405.0,24564.0
11.888,2025/09/23 21:00:31.452,291.1,98.0,21405.0,24564.0
11.989,2025/09/23 21:00:31.553,291.4,98.0,21405.0,24564.0
12.089,2025/09/23 21:00:31.654,291.5,98.0,21405.0,24564.0
12.190,2025/09/23 21:00:31.754,292.3,98.0,21405.0,24564.0
12.290,2025/09/23 21:00:31.855,292.2,98.0,21405.0,24564.0
12.391,2025/09/23 21:00:31.955,292.0,98.0,21405.0,24564.0
12.492,2025/09/23 21:00:32.056,291.8,98.0,21405.0,24564.0
12.592,2025/09/23 21:00:32.156,291.8,98.0,21405.0,24564.0
12.693,2025/09/23 21:00:32.257,291.7,98.0,21405.0,24564.0
12.794,2025/09/23 21:00:32.358,291.6,98.0,21405.0,24564.0
12.895,2025/09/23 21:00:32.459,291.4,98.0,21405.0,24564.0
12.996,2025/09/23 21:00:32.560,291.3,98.0,21405.0,24564.0
13.097,2025/09/23 21:00:32.661,291.1,98.0,21405.0,24564.0
13.198,2025/09/23 21:00:32.762,290.9,98.0,21405.0,24564.0
13.298,2025/09/23 21:00:32.862,291.8,98.0,21405.0,24564.0
13.399,2025/09/23 21:00:32.963,291.9,96.0,21405.0,24564.0
13.500,2025/09/23 21:00:33.064,291.9,96.0,21405.0,24564.0
13.600,2025/09/23 21:00:33.164,292.0,98.0,21405.0,24564.0
13.701,2025/09/23 21:00:33.265,292.1,98.0,21405.0,24564.0
13.801,2025/09/23 21:00:33.365,292.2,98.0,21405.0,24564.0
13.902,2025/09/23 21:00:33.466,292.4,98.0,21405.0,24564.0
14.002,2025/09/23 21:00:33.566,292.5,98.0,21405.0,24564.0
14.103,2025/09/23 21:00:33.667,292.8,98.0,21405.0,24564.0
14.203,2025/09/23 21:00:33.767,292.9,98.0,21405.0,24564.0
14.304,2025/09/23 21:00:33.868,293.0,98.0,21405.0,24564.0
14.405,2025/09/23 21:00:33.969,292.1,98.0,21405.0,24564.0
14.505,2025/09/23 21:00:34.069,291.8,98.0,21405.0,24564.0
14.606,2025/09/23 21:00:34.170,291.8,98.0,21405.0,24564.0
14.706,2025/09/23 21:00:34.270,291.8,98.0,21405.0,24564.0
14.807,2025/09/23 21:00:34.371,291.6,98.0,21405.0,24564.0
14.907,2025/09/23 21:00:34.471,291.5,98.0,21405.0,24564.0
15.008,2025/09/23 21:00:34.572,291.3,98.0,21405.0,24564.0
15.109,2025/09/23 21:00:34.673,291.2,98.0,21405.0,24564.0
15.209,2025/09/23 21:00:34.773,291.0,98.0,21405.0,24564.0
15.310,2025/09/23 21:00:34.874,290.8,98.0,21405.0,24564.0
15.410,2025/09/23 21:00:34.974,290.8,98.0,21405.0,24564.0
15.511,2025/09/23 21:00:35.075,290.3,98.0,21405.0,24564.0
15.611,2025/09/23 21:00:35.175,290.5,96.0,21405.0,24564.0
15.713,2025/09/23 21:00:35.276,290.7,96.0,21405.0,24564.0
15.814,2025/09/23 21:00:35.377,290.8,98.0,21405.0,24564.0
15.914,2025/09/23 21:00:35.478,291.0,98.0,21405.0,24564.0
16.015,2025/09/23 21:00:35.579,291.2,98.0,21405.0,24564.0
16.116,2025/09/23 21:00:35.680,291.4,98.0,21405.0,24564.0
16.217,2025/09/23 21:00:35.781,291.6,98.0,21405.0,24564.0
16.318,2025/09/23 21:00:35.882,291.7,98.0,21405.0,24564.0
16.418,2025/09/23 21:00:35.982,291.9,98.0,21405.0,24564.0
16.519,2025/09/23 21:00:36.083,292.1,98.0,21405.0,24564.0
16.619,2025/09/23 21:00:36.183,292.7,98.0,21405.0,24564.0
16.720,2025/09/23 21:00:36.284,292.7,98.0,21405.0,24564.0
16.821,2025/09/23 21:00:36.385,292.6,98.0,21405.0,24564.0
16.921,2025/09/23 21:00:36.485,292.4,98.0,21405.0,24564.0
17.022,2025/09/23 21:00:36.586,292.3,98.0,21405.0,24564.0
17.122,2025/09/23 21:00:36.686,292.1,98.0,21405.0,24564.0
17.223,2025/09/23 21:00:36.787,291.9,98.0,21405.0,24564.0
17.323,2025/09/23 21:00:36.888,291.8,98.0,21405.0,24564.0
17.424,2025/09/23 21:00:36.988,291.7,98.0,21405.0,24564.0
17.525,2025/09/23 21:00:37.089,291.5,98.0,21405.0,24564.0
17.625,2025/09/23 21:00:37.189,291.4,98.0,21405.0,24564.0
17.726,2025/09/23 21:00:37.290,292.1,98.0,21405.0,24564.0
17.827,2025/09/23 21:00:37.391,292.1,96.0,21405.0,24564.0
17.927,2025/09/23 21:00:37.491,292.1,96.0,21405.0,24564.0
18.028,2025/09/23 21:00:37.592,292.2,98.0,21405.0,24564.0
18.128,2025/09/23 21:00:37.692,292.3,98.0,21405.0,24564.0
18.229,2025/09/23 21:00:37.793,292.6,98.0,21405.0,24564.0
18.329,2025/09/23 21:00:37.893,292.6,98.0,21405.0,24564.0
18.430,2025/09/23 21:00:37.994,292.6,98.0,21405.0,24564.0
18.531,2025/09/23 21:00:38.094,292.7,98.0,21405.0,24564.0
18.632,2025/09/23 21:00:38.195,292.9,98.0,21405.0,24564.0
18.733,2025/09/23 21:00:38.296,292.9,98.0,21405.0,24564.0
