t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.010,2025/09/23 20:38:39.824,76.8,0.0,21399.0,24564.0
0.111,2025/09/23 20:38:39.925,64.4,0.0,21403.0,24564.0
0.211,2025/09/23 20:38:40.025,84.8,53.0,21403.0,24564.0
0.312,2025/09/23 20:38:40.126,105.7,53.0,21403.0,24564.0
0.413,2025/09/23 20:38:40.227,126.5,98.0,21403.0,24564.0
0.513,2025/09/23 20:38:40.327,147.3,98.0,21403.0,24564.0
0.614,2025/09/23 20:38:40.428,168.2,98.0,21403.0,24564.0
0.714,2025/09/23 20:38:40.528,178.7,98.0,21403.0,24564.0
0.815,2025/09/23 20:38:40.629,187.5,98.0,21403.0,24564.0
0.915,2025/09/23 20:38:40.729,195.0,98.0,21403.0,24564.0
1.016,2025/09/23 20:38:40.830,201.5,98.0,21403.0,24564.0
1.116,2025/09/23 20:38:40.930,292.3,98.0,21403.0,24564.0
1.217,2025/09/23 20:38:41.031,292.3,98.0,21403.0,24564.0
1.318,2025/09/23 20:38:41.132,292.8,98.0,21403.0,24564.0
1.418,2025/09/23 20:38:41.232,292.8,98.0,21403.0,24564.0
1.519,2025/09/23 20:38:41.333,292.8,98.0,21403.0,24564.0
1.620,2025/09/23 20:38:41.434,292.8,98.0,21403.0,24564.0
1.720,2025/09/23 20:38:41.534,292.6,98.0,21403.0,24564.0
1.821,2025/09/23 20:38:41.635,292.4,98.0,21403.0,24564.0
1.921,2025/09/23 20:38:41.736,292.3,98.0,21403.0,24564.0
2.022,2025/09/23 20:38:41.836,292.3,98.0,21403.0,24564.0
2.123,2025/09/23 20:38:41.937,292.1,98.0,21403.0,24564.0
2.224,2025/09/23 20:38:42.038,291.0,98.0,21403.0,24564.0
2.329,2025/09/23 20:38:42.138,291.3,96.0,21403.0,24564.0
2.429,2025/09/23 20:38:42.243,291.3,96.0,21403.0,24564.0
2.530,2025/09/23 20:38:42.344,291.4,98.0,21403.0,24564.0
2.630,2025/09/23 20:38:42.444,291.4,98.0,21403.0,24564.0
2.731,2025/09/23 20:38:42.545,291.5,98.0,21403.0,24564.0
2.831,2025/09/23 20:38:42.645,291.6,98.0,21403.0,24564.0
2.932,2025/09/23 20:38:42.746,291.9,98.0,21403.0,24564.0
3.032,2025/09/23 20:38:42.846,291.9,98.0,21403.0,24564.0
