t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.190,2025/09/20 02:32:28.597,14.34,0.00,3.00,24564.00
1.290,2025/09/20 02:32:28.697,14.20,0.00,3.00,24564.00
1.390,2025/09/20 02:32:28.798,14.20,0.00,3.00,24564.00
1.491,2025/09/20 02:32:28.899,14.20,0.00,3.00,24564.00
1.592,2025/09/20 02:32:28.999,14.20,0.00,3.00,24564.00
1.693,2025/09/20 02:32:29.100,14.20,0.00,3.00,24564.00
1.793,2025/09/20 02:32:29.200,14.20,0.00,3.00,24564.00
1.893,2025/09/20 02:32:29.301,14.20,0.00,3.00,24564.00
1.994,2025/09/20 02:32:29.401,14.20,0.00,3.00,24564.00
2.094,2025/09/20 02:32:29.502,14.20,0.00,3.00,24564.00
2.195,2025/09/20 02:32:29.602,14.20,0.00,3.00,24564.00
2.296,2025/09/20 02:32:29.703,14.35,0.00,3.00,24564.00
2.396,2025/09/20 02:32:29.804,14.35,0.00,3.00,24564.00
2.497,2025/09/20 02:32:29.904,14.35,0.00,3.00,24564.00
2.598,2025/09/20 02:32:30.005,14.35,0.00,3.00,24564.00
2.698,2025/09/20 02:32:30.105,14.35,0.00,3.00,24564.00
2.799,2025/09/20 02:32:30.206,14.35,0.00,3.00,24564.00
2.899,2025/09/20 02:32:30.306,14.35,0.00,3.00,24564.00
3.000,2025/09/20 02:32:30.407,14.35,0.00,3.00,24564.00
3.100,2025/09/20 02:32:30.507,14.35,0.00,3.00,24564.00
3.201,2025/09/20 02:32:30.608,14.35,0.00,3.00,24564.00
3.301,2025/09/20 02:32:30.708,14.61,0.00,3.00,24564.00
3.401,2025/09/20 02:32:30.809,14.61,0.00,3.00,24564.00
3.502,2025/09/20 02:32:30.910,14.61,0.00,3.00,24564.00
3.603,2025/09/20 02:32:31.010,14.61,0.00,3.00,24564.00
3.703,2025/09/20 02:32:31.111,14.61,0.00,3.00,24564.00
3.804,2025/09/20 02:32:31.211,14.61,0.00,3.00,24564.00
3.905,2025/09/20 02:32:31.312,14.61,0.00,3.00,24564.00
4.006,2025/09/20 02:32:31.412,14.61,0.00,3.00,24564.00
4.105,2025/09/20 02:32:31.513,14.61,0.00,3.00,24564.00
4.206,2025/09/20 02:32:31.614,14.61,0.00,3.00,24564.00
4.307,2025/09/20 02:32:31.714,14.40,0.00,3.00,24564.00
4.407,2025/09/20 02:32:31.815,14.40,0.00,3.00,24564.00
4.508,2025/09/20 02:32:31.916,14.40,0.00,3.00,24564.00
4.609,2025/09/20 02:32:32.016,14.40,0.00,3.00,24564.00
4.710,2025/09/20 02:32:32.117,14.40,0.00,3.00,24564.00
4.810,2025/09/20 02:32:32.217,14.40,0.00,3.00,24564.00
4.911,2025/09/20 02:32:32.318,14.40,0.00,3.00,24564.00
5.011,2025/09/20 02:32:32.418,14.40,0.00,3.00,24564.00
5.112,2025/09/20 02:32:32.519,14.40,0.00,3.00,24564.00
5.212,2025/09/20 02:32:32.619,14.40,0.00,3.00,24564.00
5.313,2025/09/20 02:32:32.720,14.13,0.00,3.00,24564.00
5.414,2025/09/20 02:32:32.821,14.13,0.00,3.00,24564.00
5.513,2025/09/20 02:32:32.921,14.13,0.00,3.00,24564.00
5.615,2025/09/20 02:32:33.022,14.13,0.00,3.00,24564.00
5.714,2025/09/20 02:32:33.122,14.13,0.00,3.00,24564.00
5.816,2025/09/20 02:32:33.223,14.13,0.00,3.00,24564.00
5.916,2025/09/20 02:32:33.323,14.13,0.00,3.00,24564.00
