t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.226,2025/09/20 03:18:34.181,14.47,0.00,3.00,24564.00
1.326,2025/09/20 03:18:34.282,14.47,0.00,3.00,24564.00
1.426,2025/09/20 03:18:34.383,14.47,0.00,3.00,24564.00
1.527,2025/09/20 03:18:34.483,14.47,0.00,3.00,24564.00
1.628,2025/09/20 03:18:34.584,14.47,0.00,3.00,24564.00
1.728,2025/09/20 03:18:34.684,14.47,0.00,3.00,24564.00
1.828,2025/09/20 03:18:34.785,14.47,0.00,3.00,24564.00
1.928,2025/09/20 03:18:34.885,14.47,0.00,3.00,24564.00
2.029,2025/09/20 03:18:34.986,14.47,0.00,3.00,24564.00
2.130,2025/09/20 03:18:35.087,14.26,0.00,3.00,24564.00
2.231,2025/09/20 03:18:35.187,14.26,0.00,3.00,24564.00
2.331,2025/09/20 03:18:35.288,14.26,0.00,3.00,24564.00
2.434,2025/09/20 03:18:35.388,14.26,0.00,3.00,24564.00
2.532,2025/09/20 03:18:35.489,14.26,0.00,3.00,24564.00
2.633,2025/09/20 03:18:35.590,14.26,0.00,3.00,24564.00
2.734,2025/09/20 03:18:35.690,14.26,0.00,3.00,24564.00
2.834,2025/09/20 03:18:35.791,14.26,0.00,3.00,24564.00
2.934,2025/09/20 03:18:35.891,14.26,0.00,3.00,24564.00
3.035,2025/09/20 03:18:35.992,14.17,0.00,3.00,24564.00
3.135,2025/09/20 03:18:36.092,14.17,0.00,3.00,24564.00
3.236,2025/09/20 03:18:36.193,14.17,0.00,3.00,24564.00
3.337,2025/09/20 03:18:36.293,14.17,0.00,3.00,24564.00
3.437,2025/09/20 03:18:36.394,14.17,0.00,3.00,24564.00
3.538,2025/09/20 03:18:36.494,14.17,0.00,3.00,24564.00
3.638,2025/09/20 03:18:36.595,14.17,0.00,3.00,24564.00
3.739,2025/09/20 03:18:36.696,14.17,0.00,3.00,24564.00
3.839,2025/09/20 03:18:36.796,14.17,0.00,3.00,24564.00
3.940,2025/09/20 03:18:36.897,14.17,0.00,3.00,24564.00
4.040,2025/09/20 03:18:36.997,13.97,0.00,3.00,24564.00
4.142,2025/09/20 03:18:37.098,13.97,0.00,3.00,24564.00
4.242,2025/09/20 03:18:37.198,13.97,0.00,3.00,24564.00
4.342,2025/09/20 03:18:37.299,13.97,0.00,3.00,24564.00
4.443,2025/09/20 03:18:37.399,13.97,0.00,3.00,24564.00
4.544,2025/09/20 03:18:37.500,13.97,0.00,3.00,24564.00
4.644,2025/09/20 03:18:37.600,13.97,0.00,3.00,24564.00
4.744,2025/09/20 03:18:37.701,13.97,0.00,3.00,24564.00
4.845,2025/09/20 03:18:37.802,13.97,0.00,3.00,24564.00
4.946,2025/09/20 03:18:37.902,13.97,0.00,3.00,24564.00
5.047,2025/09/20 03:18:38.003,14.14,0.00,3.00,24564.00
5.146,2025/09/20 03:18:38.103,14.14,0.00,3.00,24564.00
5.248,2025/09/20 03:18:38.204,14.14,0.00,3.00,24564.00
5.348,2025/09/20 03:18:38.304,14.14,0.00,3.00,24564.00
5.449,2025/09/20 03:18:38.405,14.14,0.00,3.00,24564.00
5.549,2025/09/20 03:18:38.506,14.14,0.00,3.00,24564.00
5.649,2025/09/20 03:18:38.606,14.14,0.00,3.00,24564.00
5.750,2025/09/20 03:18:38.707,14.14,0.00,3.00,24564.00
5.851,2025/09/20 03:18:38.807,14.14,0.00,3.00,24564.00
5.951,2025/09/20 03:18:38.908,14.14,0.00,3.00,24564.00
6.052,2025/09/20 03:18:39.008,14.35,0.00,3.00,24564.00
6.153,2025/09/20 03:18:39.109,14.35,0.00,3.00,24564.00
