t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.179,2025/09/20 03:03:12.051,14.18,0.00,3.00,24564.00
1.280,2025/09/20 03:03:12.151,14.18,0.00,3.00,24564.00
1.381,2025/09/20 03:03:12.252,14.18,0.00,3.00,24564.00
1.481,2025/09/20 03:03:12.352,14.18,0.00,3.00,24564.00
1.582,2025/09/20 03:03:12.453,14.18,0.00,3.00,24564.00
1.682,2025/09/20 03:03:12.554,14.18,0.00,3.00,24564.00
1.782,2025/09/20 03:03:12.654,14.18,0.00,3.00,24564.00
1.883,2025/09/20 03:03:12.755,14.18,0.00,3.00,24564.00
1.984,2025/09/20 03:03:12.855,14.18,0.00,3.00,24564.00
2.083,2025/09/20 03:03:12.956,14.18,0.00,3.00,24564.00
2.184,2025/09/20 03:03:13.056,14.08,0.00,3.00,24564.00
2.286,2025/09/20 03:03:13.157,14.08,0.00,3.00,24564.00
2.385,2025/09/20 03:03:13.258,14.08,0.00,3.00,24564.00
2.486,2025/09/20 03:03:13.358,14.08,0.00,3.00,24564.00
2.587,2025/09/20 03:03:13.459,14.08,0.00,3.00,24564.00
2.688,2025/09/20 03:03:13.560,14.08,0.00,3.00,24564.00
2.788,2025/09/20 03:03:13.660,14.08,0.00,3.00,24564.00
2.889,2025/09/20 03:03:13.761,14.08,0.00,3.00,24564.00
2.990,2025/09/20 03:03:13.861,14.08,0.00,3.00,24564.00
3.090,2025/09/20 03:03:13.962,14.08,0.00,3.00,24564.00
3.190,2025/09/20 03:03:14.062,13.99,0.00,3.00,24564.00
3.291,2025/09/20 03:03:14.163,13.99,0.00,3.00,24564.00
3.391,2025/09/20 03:03:14.263,13.99,0.00,3.00,24564.00
3.492,2025/09/20 03:03:14.364,13.99,0.00,3.00,24564.00
3.593,2025/09/20 03:03:14.464,13.99,0.00,3.00,24564.00
3.694,2025/09/20 03:03:14.565,13.99,0.00,3.00,24564.00
3.794,2025/09/20 03:03:14.665,13.99,0.00,3.00,24564.00
3.894,2025/09/20 03:03:14.766,13.99,0.00,3.00,24564.00
3.994,2025/09/20 03:03:14.866,13.99,0.00,3.00,24564.00
4.095,2025/09/20 03:03:14.967,13.99,0.00,3.00,24564.00
4.196,2025/09/20 03:03:15.067,13.74,0.00,3.00,24564.00
4.296,2025/09/20 03:03:15.168,13.74,0.00,3.00,24564.00
4.397,2025/09/20 03:03:15.269,13.74,0.00,3.00,24564.00
4.498,2025/09/20 03:03:15.369,13.74,0.00,3.00,24564.00
4.598,2025/09/20 03:03:15.470,13.74,0.00,3.00,24564.00
4.698,2025/09/20 03:03:15.570,13.74,0.00,3.00,24564.00
4.799,2025/09/20 03:03:15.671,13.74,0.00,3.00,24564.00
4.899,2025/09/20 03:03:15.771,13.74,0.00,3.00,24564.00
5.000,2025/09/20 03:03:15.872,13.74,0.00,3.00,24564.00
5.100,2025/09/20 03:03:15.972,13.74,0.00,3.00,24564.00
5.200,2025/09/20 03:03:16.073,13.72,0.00,3.00,24564.00
5.301,2025/09/20 03:03:16.173,13.72,0.00,3.00,24564.00
5.401,2025/09/20 03:03:16.274,13.72,0.00,3.00,24564.00
5.502,2025/09/20 03:03:16.374,13.72,0.00,3.00,24564.00
5.602,2025/09/20 03:03:16.475,13.72,0.00,3.00,24564.00
5.703,2025/09/20 03:03:16.575,13.72,0.00,3.00,24564.00
5.803,2025/09/20 03:03:16.676,13.72,0.00,3.00,24564.00
