t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.218,2025/09/20 03:13:26.667,13.81,0.00,3.00,24564.00
1.318,2025/09/20 03:13:26.767,13.81,0.00,3.00,24564.00
1.418,2025/09/20 03:13:26.868,13.81,0.00,3.00,24564.00
1.520,2025/09/20 03:13:26.968,13.81,0.00,3.00,24564.00
1.620,2025/09/20 03:13:27.069,13.81,0.00,3.00,24564.00
1.721,2025/09/20 03:13:27.169,13.81,0.00,3.00,24564.00
1.822,2025/09/20 03:13:27.270,13.81,0.00,3.00,24564.00
1.921,2025/09/20 03:13:27.371,13.81,0.00,3.00,24564.00
2.023,2025/09/20 03:13:27.471,13.81,0.00,3.00,24564.00
2.123,2025/09/20 03:13:27.572,13.91,0.00,3.00,24564.00
2.224,2025/09/20 03:13:27.673,13.91,0.00,3.00,24564.00
2.324,2025/09/20 03:13:27.773,13.91,0.00,3.00,24564.00
2.425,2025/09/20 03:13:27.874,13.91,0.00,3.00,24564.00
2.525,2025/09/20 03:13:27.974,13.91,0.00,3.00,24564.00
2.626,2025/09/20 03:13:28.075,13.91,0.00,3.00,24564.00
2.726,2025/09/20 03:13:28.175,13.91,0.00,3.00,24564.00
2.826,2025/09/20 03:13:28.276,13.91,0.00,3.00,24564.00
2.927,2025/09/20 03:13:28.376,13.91,0.00,3.00,24564.00
3.028,2025/09/20 03:13:28.477,13.91,0.00,3.00,24564.00
3.129,2025/09/20 03:13:28.577,13.77,0.00,3.00,24564.00
3.229,2025/09/20 03:13:28.678,13.77,0.00,3.00,24564.00
3.329,2025/09/20 03:13:28.778,13.77,0.00,3.00,24564.00
3.429,2025/09/20 03:13:28.879,13.77,0.00,3.00,24564.00
3.531,2025/09/20 03:13:28.979,13.77,0.00,3.00,24564.00
3.631,2025/09/20 03:13:29.080,13.77,0.00,3.00,24564.00
3.731,2025/09/20 03:13:29.181,13.77,0.00,3.00,24564.00
3.832,2025/09/20 03:13:29.281,13.77,0.00,3.00,24564.00
3.933,2025/09/20 03:13:29.382,13.77,0.00,3.00,24564.00
4.033,2025/09/20 03:13:29.482,13.97,0.00,3.00,24564.00
4.134,2025/09/20 03:13:29.583,13.97,0.00,3.00,24564.00
4.235,2025/09/20 03:13:29.684,13.97,0.00,3.00,24564.00
4.335,2025/09/20 03:13:29.784,13.97,0.00,3.00,24564.00
4.435,2025/09/20 03:13:29.885,13.97,0.00,3.00,24564.00
4.536,2025/09/20 03:13:29.985,13.97,0.00,3.00,24564.00
4.637,2025/09/20 03:13:30.086,13.97,0.00,3.00,24564.00
4.738,2025/09/20 03:13:30.186,13.97,0.00,3.00,24564.00
4.838,2025/09/20 03:13:30.287,13.97,0.00,3.00,24564.00
4.938,2025/09/20 03:13:30.387,13.97,0.00,3.00,24564.00
5.039,2025/09/20 03:13:30.488,14.16,0.00,3.00,24564.00
5.140,2025/09/20 03:13:30.589,14.16,0.00,3.00,24564.00
5.241,2025/09/20 03:13:30.689,14.16,0.00,3.00,24564.00
5.341,2025/09/20 03:13:30.790,14.16,0.00,3.00,24564.00
5.442,2025/09/20 03:13:30.890,14.16,0.00,3.00,24564.00
5.542,2025/09/20 03:13:30.991,14.16,0.00,3.00,24564.00
5.643,2025/09/20 03:13:31.091,14.16,0.00,3.00,24564.00
5.743,2025/09/20 03:13:31.192,14.16,0.00,3.00,24564.00
5.843,2025/09/20 03:13:31.292,14.16,0.00,3.00,24564.00
5.944,2025/09/20 03:13:31.393,14.16,0.00,3.00,24564.00
6.045,2025/09/20 03:13:31.494,13.96,0.00,3.00,24564.00
