t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
1.145,2025/09/20 02:06:51.825,13.98,0.00,3.00,24564.00
1.246,2025/09/20 02:06:51.926,13.98,0.00,3.00,24564.00
1.346,2025/09/20 02:06:52.027,13.98,0.00,3.00,24564.00
1.447,2025/09/20 02:06:52.127,13.98,0.00,3.00,24564.00
1.547,2025/09/20 02:06:52.228,13.98,0.00,3.00,24564.00
1.649,2025/09/20 02:06:52.329,13.98,0.00,3.00,24564.00
1.749,2025/09/20 02:06:52.429,13.98,0.00,3.00,24564.00
1.850,2025/09/20 02:06:52.530,13.98,0.00,3.00,24564.00
1.951,2025/09/20 02:06:52.630,13.98,0.00,3.00,24564.00
2.050,2025/09/20 02:06:52.731,14.06,0.00,3.00,24564.00
2.151,2025/09/20 02:06:52.831,14.06,0.00,3.00,24564.00
2.252,2025/09/20 02:06:52.932,14.06,0.00,3.00,24564.00
2.352,2025/09/20 02:06:53.033,14.06,0.00,3.00,24564.00
2.453,2025/09/20 02:06:53.133,14.06,0.00,3.00,24564.00
2.554,2025/09/20 02:06:53.234,14.06,0.00,3.00,24564.00
2.654,2025/09/20 02:06:53.334,14.06,0.00,3.00,24564.00
2.755,2025/09/20 02:06:53.435,14.06,0.00,3.00,24564.00
2.855,2025/09/20 02:06:53.535,14.06,0.00,3.00,24564.00
2.956,2025/09/20 02:06:53.636,14.06,0.00,3.00,24564.00
3.057,2025/09/20 02:06:53.737,14.03,0.00,3.00,24564.00
3.157,2025/09/20 02:06:53.837,14.03,0.00,3.00,24564.00
3.257,2025/09/20 02:06:53.938,14.03,0.00,3.00,24564.00
3.358,2025/09/20 02:06:54.038,14.03,0.00,3.00,24564.00
3.459,2025/09/20 02:06:54.139,14.03,0.00,3.00,24564.00
3.559,2025/09/20 02:06:54.239,14.03,0.00,3.00,24564.00
3.671,2025/09/20 02:06:54.340,14.03,0.00,3.00,24564.00
3.761,2025/09/20 02:06:54.440,14.03,0.00,3.00,24564.00
3.861,2025/09/20 02:06:54.541,14.03,0.00,3.00,24564.00
3.961,2025/09/20 02:06:54.641,14.03,0.00,3.00,24564.00
4.062,2025/09/20 02:06:54.742,13.95,0.00,3.00,24564.00
4.163,2025/09/20 02:06:54.842,13.95,0.00,3.00,24564.00
4.263,2025/09/20 02:06:54.943,13.95,0.00,3.00,24564.00
4.363,2025/09/20 02:06:55.044,13.95,0.00,3.00,24564.00
4.465,2025/09/20 02:06:55.144,13.95,0.00,3.00,24564.00
4.565,2025/09/20 02:06:55.245,13.95,0.00,3.00,24564.00
4.671,2025/09/20 02:06:55.346,13.95,0.00,3.00,24564.00
4.766,2025/09/20 02:06:55.446,13.95,0.00,3.00,24564.00
4.867,2025/09/20 02:06:55.547,13.95,0.00,3.00,24564.00
4.968,2025/09/20 02:06:55.647,13.95,0.00,3.00,24564.00
5.068,2025/09/20 02:06:55.748,13.72,0.00,3.00,24564.00
5.169,2025/09/20 02:06:55.849,13.72,0.00,3.00,24564.00
5.269,2025/09/20 02:06:55.949,13.72,0.00,3.00,24564.00
5.370,2025/09/20 02:06:56.050,13.72,0.00,3.00,24564.00
5.471,2025/09/20 02:06:56.150,13.72,0.00,3.00,24564.00
5.571,2025/09/20 02:06:56.251,13.72,0.00,3.00,24564.00
5.671,2025/09/20 02:06:56.352,13.72,0.00,3.00,24564.00
5.773,2025/09/20 02:06:56.452,13.72,0.00,3.00,24564.00
5.873,2025/09/20 02:06:56.553,13.72,0.00,3.00,24564.00
5.974,2025/09/20 02:06:56.653,13.72,0.00,3.00,24564.00
