t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.010,2025/09/23 19:12:35.390,62.2,0.0,21399.0,24564.0
0.110,2025/09/23 19:12:35.490,65.3,0.0,21403.0,24564.0
0.211,2025/09/23 19:12:35.591,82.3,58.0,21403.0,24564.0
0.312,2025/09/23 19:12:35.691,98.0,58.0,21403.0,24564.0
0.413,2025/09/23 19:12:35.792,111.9,98.0,21403.0,24564.0
0.513,2025/09/23 19:12:35.893,123.9,98.0,21403.0,24564.0
0.614,2025/09/23 19:12:35.994,134.4,98.0,21403.0,24564.0
0.715,2025/09/23 19:12:36.095,143.7,98.0,21403.0,24564.0
0.816,2025/09/23 19:12:36.195,151.9,98.0,21403.0,24564.0
0.917,2025/09/23 19:12:36.296,159.4,98.0,21403.0,24564.0
1.017,2025/09/23 19:12:36.397,166.1,98.0,21403.0,24564.0
1.118,2025/09/23 19:12:36.498,272.2,98.0,21403.0,24564.0
1.218,2025/09/23 19:12:36.598,290.1,98.0,21403.0,24564.0
1.319,2025/09/23 19:12:36.699,292.4,98.0,21403.0,24564.0
1.419,2025/09/23 19:12:36.799,293.1,98.0,21403.0,24564.0
1.520,2025/09/23 19:12:36.899,293.3,98.0,21403.0,24564.0
1.620,2025/09/23 19:12:37.000,293.4,98.0,21403.0,24564.0
1.721,2025/09/23 19:12:37.100,293.4,98.0,21403.0,24564.0
1.821,2025/09/23 19:12:37.201,293.6,98.0,21403.0,24564.0
1.921,2025/09/23 19:12:37.301,293.7,98.0,21403.0,24564.0
2.022,2025/09/23 19:12:37.402,293.6,98.0,21403.0,24564.0
2.122,2025/09/23 19:12:37.502,293.5,98.0,21403.0,24564.0
2.223,2025/09/23 19:12:37.603,293.4,98.0,21403.0,24564.0
2.323,2025/09/23 19:12:37.703,292.5,98.0,21403.0,24564.0
2.424,2025/09/23 19:12:37.804,292.6,96.0,21403.0,24564.0
2.524,2025/09/23 19:12:37.904,292.7,96.0,21403.0,24564.0
2.625,2025/09/23 19:12:38.005,292.7,98.0,21403.0,24564.0
2.725,2025/09/23 19:12:38.105,293.0,98.0,21403.0,24564.0
2.826,2025/09/23 19:12:38.206,293.1,98.0,21403.0,24564.0
2.926,2025/09/23 19:12:38.306,293.1,98.0,21403.0,24564.0
3.027,2025/09/23 19:12:38.407,293.2,98.0,21403.0,24564.0
