t_local_s,timestamp,power_W,util_pct,mem_used_MB,mem_total_MB
0.013,2025/09/23 19:02:43.553,67.3,0.0,21399.0,24564.0
0.114,2025/09/23 19:02:43.656,70.0,0.0,21403.0,24564.0
0.215,2025/09/23 19:02:43.756,90.7,67.0,21403.0,24564.0
0.316,2025/09/23 19:02:43.857,111.5,67.0,21403.0,24564.0
0.416,2025/09/23 19:02:43.958,132.3,98.0,21403.0,24564.0
0.517,2025/09/23 19:02:44.059,153.2,98.0,21403.0,24564.0
0.617,2025/09/23 19:02:44.159,174.0,98.0,21403.0,24564.0
0.718,2025/09/23 19:02:44.260,194.9,98.0,21403.0,24564.0
0.818,2025/09/23 19:02:44.360,216.0,98.0,21403.0,24564.0
0.919,2025/09/23 19:02:44.461,222.3,98.0,21403.0,24564.0
1.019,2025/09/23 19:02:44.561,227.8,97.0,21403.0,24564.0
1.120,2025/09/23 19:02:44.662,292.7,97.0,21403.0,24564.0
1.220,2025/09/23 19:02:44.762,292.9,98.0,21403.0,24564.0
1.321,2025/09/23 19:02:44.863,293.3,98.0,21403.0,24564.0
1.421,2025/09/23 19:02:44.963,293.5,98.0,21403.0,24564.0
1.522,2025/09/23 19:02:45.064,293.6,98.0,21403.0,24564.0
1.622,2025/09/23 19:02:45.164,293.5,98.0,21403.0,24564.0
1.723,2025/09/23 19:02:45.264,293.5,98.0,21403.0,24564.0
1.823,2025/09/23 19:02:45.365,293.4,98.0,21403.0,24564.0
1.924,2025/09/23 19:02:45.465,293.3,98.0,21403.0,24564.0
2.024,2025/09/23 19:02:45.566,293.3,98.0,21403.0,24564.0
2.124,2025/09/23 19:02:45.666,293.0,98.0,21403.0,24564.0
2.225,2025/09/23 19:02:45.767,292.9,98.0,21403.0,24564.0
2.325,2025/09/23 19:02:45.867,292.0,98.0,21403.0,24564.0
2.426,2025/09/23 19:02:45.968,291.8,95.0,21403.0,24564.0
2.526,2025/09/23 19:02:46.068,291.8,95.0,21403.0,24564.0
2.627,2025/09/23 19:02:46.169,291.8,98.0,21403.0,24564.0
2.727,2025/09/23 19:02:46.269,292.2,98.0,21403.0,24564.0
2.828,2025/09/23 19:02:46.370,292.4,98.0,21403.0,24564.0
2.928,2025/09/23 19:02:46.470,292.8,98.0,21403.0,24564.0
3.029,2025/09/23 19:02:46.571,293.2,98.0,21403.0,24564.0
3.129,2025/09/23 19:02:46.671,293.8,98.0,21403.0,24564.0
3.230,2025/09/23 19:02:46.772,294.3,98.0,21403.0,24564.0
3.331,2025/09/23 19:02:46.872,294.9,98.0,21403.0,24564.0
3.432,2025/09/23 19:02:46.973,296.0,98.0,21403.0,24564.0
3.533,2025/09/23 19:02:47.074,296.5,98.0,21403.0,24564.0
3.633,2025/09/23 19:02:47.175,296.8,98.0,21403.0,24564.0
3.734,2025/09/23 19:02:47.276,297.0,98.0,21403.0,24564.0
3.835,2025/09/23 19:02:47.377,297.0,98.0,21403.0,24564.0
3.935,2025/09/23 19:02:47.477,297.1,98.0,21403.0,24564.0
4.036,2025/09/23 19:02:47.578,297.0,98.0,21403.0,24564.0
4.136,2025/09/23 19:02:47.678,296.8,98.0,21403.0,24564.0
4.237,2025/09/23 19:02:47.779,296.5,98.0,21403.0,24564.0
4.337,2025/09/23 19:02:47.879,296.6,98.0,21403.0,24564.0
4.438,2025/09/23 19:02:47.980,296.3,98.0,21403.0,24564.0
4.538,2025/09/23 19:02:48.080,297.1,98.0,21403.0,24564.0
4.639,2025/09/23 19:02:48.181,297.1,96.0,21403.0,24564.0
4.739,2025/09/23 19:02:48.281,297.1,96.0,21403.0,24564.0
4.840,2025/09/23 19:02:48.382,297.2,98.0,21403.0,24564.0
4.940,2025/09/23 19:02:48.482,297.3,98.0,21403.0,24564.0
5.041,2025/09/23 19:02:48.583,297.4,98.0,21403.0,24564.0
5.141,2025/09/23 19:02:48.683,297.6,98.0,21403.0,24564.0
5.242,2025/09/23 19:02:48.784,297.8,98.0,21403.0,24564.0
5.342,2025/09/23 19:02:48.884,298.1,98.0,21403.0,24564.0
5.443,2025/09/23 19:02:48.984,298.0,98.0,21403.0,24564.0
5.543,2025/09/23 19:02:49.085,298.0,98.0,21403.0,24564.0
5.644,2025/09/23 19:02:49.185,297.2,98.0,21403.0,24564.0
5.744,2025/09/23 19:02:49.286,297.0,98.0,21403.0,24564.0
5.845,2025/09/23 19:02:49.387,296.8,98.0,21403.0,24564.0
5.945,2025/09/23 19:02:49.487,296.8,98.0,21403.0,24564.0
6.046,2025/09/23 19:02:49.588,296.7,98.0,21403.0,24564.0
6.146,2025/09/23 19:02:49.688,296.4,98.0,21403.0,24564.0
6.247,2025/09/23 19:02:49.789,296.2,98.0,21403.0,24564.0
6.347,2025/09/23 19:02:49.889,296.1,98.0,21403.0,24564.0
6.448,2025/09/23 19:02:49.990,296.1,98.0,21403.0,24564.0
6.548,2025/09/23 19:02:50.090,296.0,98.0,21403.0,24564.0
6.649,2025/09/23 19:02:50.191,295.4,98.0,21403.0,24564.0
6.755,2025/09/23 19:02:50.291,295.7,96.0,21403.0,24564.0
6.855,2025/09/23 19:02:50.397,295.9,96.0,21403.0,24564.0
6.956,2025/09/23 19:02:50.498,296.1,98.0,21403.0,24564.0
7.056,2025/09/23 19:02:50.598,296.3,98.0,21403.0,24564.0
7.157,2025/09/23 19:02:50.698,296.6,98.0,21403.0,24564.0
7.257,2025/09/23 19:02:50.799,296.8,98.0,21403.0,24564.0
7.357,2025/09/23 19:02:50.899,296.9,98.0,21403.0,24564.0
7.458,2025/09/23 19:02:51.000,297.0,98.0,21403.0,24564.0
7.558,2025/09/23 19:02:51.100,297.3,98.0,21403.0,24564.0
7.659,2025/09/23 19:02:51.201,297.6,98.0,21403.0,24564.0
7.759,2025/09/23 19:02:51.301,298.3,98.0,21403.0,24564.0
7.860,2025/09/23 19:02:51.401,298.4,98.0,21403.0,24564.0
7.960,2025/09/23 19:02:51.502,298.5,98.0,21403.0,24564.0
8.060,2025/09/23 19:02:51.602,298.3,98.0,21403.0,24564.0
8.161,2025/09/23 19:02:51.703,298.2,98.0,21403.0,24564.0
8.261,2025/09/23 19:02:51.803,298.1,98.0,21403.0,24564.0
8.362,2025/09/23 19:02:51.904,297.9,98.0,21403.0,24564.0
8.462,2025/09/23 19:02:52.004,297.9,98.0,21403.0,24564.0
8.563,2025/09/23 19:02:52.105,297.8,98.0,21403.0,24564.0
