t_local_s,timestamp,power_W,util_pct,mem_used_MiB,mem_total_MiB
0.530,2025/09/20 04:34:27.433,134.12,94.00,15359.00,24564.00
0.632,2025/09/20 04:34:27.535,152.11,94.00,15359.00,24564.00
0.732,2025/09/20 04:34:27.636,169.86,95.00,15359.00,24564.00
0.833,2025/09/20 04:34:27.736,177.11,95.00,15359.00,24564.00
0.933,2025/09/20 04:34:27.837,183.30,94.00,15359.00,24564.00
1.034,2025/09/20 04:34:27.937,184.50,94.00,15359.00,24564.00
1.134,2025/09/20 04:34:28.038,248.09,79.00,15359.00,24564.00
1.235,2025/09/20 04:34:28.139,250.01,79.00,15359.00,24564.00
1.335,2025/09/20 04:34:28.239,252.18,95.00,15359.00,24564.00
1.436,2025/09/20 04:34:28.340,254.27,95.00,15359.00,24564.00
1.536,2025/09/20 04:34:28.440,254.62,95.00,15359.00,24564.00
1.638,2025/09/20 04:34:28.541,254.45,95.00,15359.00,24564.00
1.738,2025/09/20 04:34:28.642,254.18,95.00,15359.00,24564.00
1.838,2025/09/20 04:34:28.742,254.20,95.00,15359.00,24564.00
1.939,2025/09/20 04:34:28.843,250.82,83.00,15359.00,24564.00
2.040,2025/09/20 04:34:28.943,251.27,83.00,15359.00,24564.00
2.140,2025/09/20 04:34:29.044,256.90,95.00,15359.00,24564.00
2.241,2025/09/20 04:34:29.145,256.85,95.00,15359.00,24564.00
2.342,2025/09/20 04:34:29.245,256.76,95.00,15359.00,24564.00
2.445,2025/09/20 04:34:29.346,256.41,95.00,15359.00,24564.00
2.543,2025/09/20 04:34:29.447,255.53,94.00,15359.00,24564.00
2.645,2025/09/20 04:34:29.548,255.75,94.00,15359.00,24564.00
2.748,2025/09/20 04:34:29.648,255.80,95.00,15359.00,24564.00
2.846,2025/09/20 04:34:29.749,250.57,95.00,15359.00,24564.00
2.946,2025/09/20 04:34:29.850,250.90,79.00,15359.00,24564.00
3.048,2025/09/20 04:34:29.951,254.71,79.00,15359.00,24564.00
3.149,2025/09/20 04:34:30.052,254.63,94.00,15359.00,24564.00
3.250,2025/09/20 04:34:30.153,254.59,94.00,15359.00,24564.00
3.350,2025/09/20 04:34:30.254,254.51,95.00,15359.00,24564.00
3.451,2025/09/20 04:34:30.354,254.21,95.00,15359.00,24564.00
3.552,2025/09/20 04:34:30.455,254.20,95.00,15359.00,24564.00
3.652,2025/09/20 04:34:30.556,254.27,95.00,15361.00,24564.00
3.753,2025/09/20 04:34:30.656,251.17,84.00,15361.00,24564.00
3.853,2025/09/20 04:34:30.757,251.59,84.00,15361.00,24564.00
3.954,2025/09/20 04:34:30.858,257.17,95.00,15361.00,24564.00
4.055,2025/09/20 04:34:30.958,257.18,95.00,15361.00,24564.00
4.155,2025/09/20 04:34:31.059,256.95,95.00,15361.00,24564.00
4.256,2025/09/20 04:34:31.159,256.60,95.00,15361.00,24564.00
4.357,2025/09/20 04:34:31.260,256.28,95.00,15361.00,24564.00
4.457,2025/09/20 04:34:31.361,256.16,95.00,15361.00,24564.00
4.557,2025/09/20 04:34:31.461,256.28,93.00,15361.00,24564.00
4.658,2025/09/20 04:34:31.562,253.06,93.00,15361.00,24564.00
4.760,2025/09/20 04:34:31.662,253.34,86.00,15361.00,24564.00
4.860,2025/09/20 04:34:31.763,256.77,86.00,15361.00,24564.00
4.960,2025/09/20 04:34:31.864,256.64,94.00,15361.00,24564.00
5.061,2025/09/20 04:34:31.964,256.70,94.00,15361.00,24564.00
5.162,2025/09/20 04:34:32.065,256.40,95.00,15361.00,24564.00
5.262,2025/09/20 04:34:32.166,256.51,95.00,15361.00,24564.00
5.362,2025/09/20 04:34:32.266,253.17,95.00,15361.00,24564.00
5.463,2025/09/20 04:34:32.367,253.17,95.00,15361.00,24564.00
5.564,2025/09/20 04:34:32.467,253.37,83.00,15361.00,24564.00
5.665,2025/09/20 04:34:32.568,256.93,83.00,15361.00,24564.00
5.765,2025/09/20 04:34:32.669,256.98,94.00,15361.00,24564.00
5.870,2025/09/20 04:34:32.770,256.64,95.00,15361.00,24564.00
5.971,2025/09/20 04:34:32.875,256.37,95.00,15361.00,24564.00
6.071,2025/09/20 04:34:32.975,256.04,95.00,15361.00,24564.00
6.172,2025/09/20 04:34:33.076,255.93,95.00,15361.00,24564.00
6.273,2025/09/20 04:34:33.176,252.39,84.00,15361.00,24564.00
6.373,2025/09/20 04:34:33.277,252.74,84.00,15361.00,24564.00
6.473,2025/09/20 04:34:33.377,256.45,95.00,15361.00,24564.00
6.574,2025/09/20 04:34:33.478,256.77,95.00,15361.00,24564.00
6.675,2025/09/20 04:34:33.578,256.90,95.00,15361.00,24564.00
6.776,2025/09/20 04:34:33.679,256.89,95.00,15361.00,24564.00
6.876,2025/09/20 04:34:33.779,256.59,95.00,15361.00,24564.00
6.976,2025/09/20 04:34:33.880,256.70,95.00,15361.00,24564.00
7.078,2025/09/20 04:34:33.981,256.74,95.00,15361.00,24564.00
7.177,2025/09/20 04:34:34.081,253.62,95.00,15361.00,24564.00
7.278,2025/09/20 04:34:34.182,254.02,84.00,15361.00,24564.00
7.379,2025/09/20 04:34:34.282,257.94,84.00,15361.00,24564.00
7.479,2025/09/20 04:34:34.383,257.93,95.00,15361.00,24564.00
7.579,2025/09/20 04:34:34.483,257.76,95.00,15361.00,24564.00
7.680,2025/09/20 04:34:34.584,257.39,95.00,15361.00,24564.00
7.781,2025/09/20 04:34:34.684,257.07,95.00,15361.00,24564.00
7.881,2025/09/20 04:34:34.785,256.83,95.00,15361.00,24564.00
7.981,2025/09/20 04:34:34.885,256.94,95.00,15361.00,24564.00
8.083,2025/09/20 04:34:34.986,253.67,85.00,15361.00,24564.00
8.183,2025/09/20 04:34:35.087,254.08,85.00,15361.00,24564.00
8.284,2025/09/20 04:34:35.187,257.59,95.00,15361.00,24564.00
8.385,2025/09/20 04:34:35.288,257.59,95.00,15361.00,24564.00
8.486,2025/09/20 04:34:35.389,257.62,95.00,15361.00,24564.00
8.587,2025/09/20 04:34:35.490,257.56,95.00,15361.00,24564.00
8.688,2025/09/20 04:34:35.591,257.40,95.00,15361.00,24564.00
8.789,2025/09/20 04:34:35.692,257.41,95.00,15361.00,24564.00
